TABLE=038 | AREA=Xã Bình Minh
--- SEQUENCE=3 | SECTION=agricultural | PAGES=207-731 | LINES=34060 ---
P=0307 | X=0113.600-0390.260 | Y=0353.350-0364.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0307 | X=0113.600-0398.510 | Y=0371.350-0382.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0307 | X=0113.600-0396.240 | Y=0382.850-0394.010 | Đường Võ Nguyên Giáp đoạn từ Giáp ranh phường Long Hưng
P=0307 | X=0113.600-0401.290 | Y=0394.350-0405.510 | đến Đầu cầu số 3 có hiện trạng là đường nhựa, bê tông xi măng:
P=0307 | X=0098.950-0336.450 | Y=0411.850-0426.010 | 6 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0307 | X=0445.900-0462.580 | Y=0414.850-0426.010 | 560
P=0307 | X=0505.200-0521.880 | Y=0414.850-0426.010 | 380
P=0307 | X=0113.600-0400.070 | Y=0429.350-0440.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0307 | X=0113.600-0166.310 | Y=0440.850-0452.010 | đến ≤600m.
P=0307 | X=0113.600-0336.450 | Y=0458.350-0469.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0307 | X=0113.600-0398.510 | Y=0476.350-0487.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0307 | X=0113.600-0396.240 | Y=0487.850-0499.010 | Đường Võ Nguyên Giáp đoạn từ Giáp ranh phường Long Hưng
P=0307 | X=0113.600-0401.290 | Y=0499.350-0510.510 | đến Đầu cầu số 3 có hiện trạng là đường nhựa, bê tông xi măng:
P=0307 | X=0098.950-0104.510 | Y=0505.350-0516.510 | 7
P=0307 | X=0445.900-0462.580 | Y=0505.350-0516.510 | 460
P=0307 | X=0505.200-0521.880 | Y=0505.350-0516.510 | 310
P=0307 | X=0113.600-0390.610 | Y=0516.850-0528.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0307 | X=0113.600-0339.570 | Y=0534.350-0545.510 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0307 | X=0113.600-0197.390 | Y=0552.350-0563.510 | Đường Võ Nguyên
P=0307 | X=0296.250-0376.710 | Y=0552.350-0563.510 | Đường Chu Mạnh
P=0307 | X=0098.950-0104.510 | Y=0558.100-0569.260 | 8
P=0307 | X=0205.100-0263.990 | Y=0558.100-0569.260 | Đầu cầu số 3
P=0307 | X=0437.600-0462.610 | Y=0558.100-0569.260 | 1.000
P=0307 | X=0505.200-0521.880 | Y=0558.100-0569.260 | 630
P=0307 | X=0113.600-0134.710 | Y=0563.850-0575.010 | Giáp
P=0307 | X=0296.250-0319.020 | Y=0563.850-0575.010 | Trinh
P=0307 | X=0113.600-0376.740 | Y=0581.850-0593.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Võ
P=0307 | X=0113.600-0399.050 | Y=0593.350-0604.510 | Nguyên Giáp đoạn từ Đầu cầu số 3 đến Đường Chu Mạnh Trinh
P=0307 | X=0113.600-0320.180 | Y=0604.850-0616.010 | có hiện trạng là đường nhựa, bê tông xi măng:
P=0307 | X=0098.950-0104.510 | Y=0610.850-0622.010 | 9
P=0307 | X=0445.900-0462.580 | Y=0610.850-0622.010 | 660
P=0307 | X=0505.200-0521.880 | Y=0610.850-0622.010 | 440
P=0307 | X=0113.600-0336.100 | Y=0622.350-0633.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0307 | X=0113.600-0390.260 | Y=0639.850-0651.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0307 | X=0096.200-0376.740 | Y=0657.850-0669.010 | 10 Các tuyến đường giao thông đấu nối trực tiếp ra Đường Võ
P=0307 | X=0445.900-0462.580 | Y=0657.850-0669.010 | 560
P=0307 | X=0505.200-0521.880 | Y=0657.850-0669.010 | 380
P=0307 | X=0113.600-0399.050 | Y=0669.350-0680.510 | Nguyên Giáp đoạn từ Đầu cầu số 3 đến Đường Chu Mạnh Trinh
P=0307 | X=0113.600-0320.180 | Y=0680.850-0692.010 | có hiện trạng là đường nhựa, bê tông xi măng:
P=0307 | X=0113.600-0336.450 | Y=0698.350-0709.510 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0308 | X=0113.600-0400.070 | Y=0078.850-0090.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0308 | X=0113.600-0166.310 | Y=0090.350-0101.510 | đến ≤600m.
P=0308 | X=0113.600-0336.450 | Y=0107.850-0119.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0308 | X=0113.600-0376.740 | Y=0125.850-0137.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Võ
P=0308 | X=0113.600-0399.050 | Y=0137.350-0148.510 | Nguyên Giáp đoạn từ Đầu cầu số 3 đến Đường Chu Mạnh Trinh
P=0308 | X=0113.600-0320.180 | Y=0148.850-0160.010 | có hiện trạng là đường nhựa, bê tông xi măng:
P=0308 | X=0096.200-0107.320 | Y=0154.850-0166.010 | 11
P=0308 | X=0445.900-0462.580 | Y=0154.850-0166.010 | 460
P=0308 | X=0505.200-0521.880 | Y=0154.850-0166.010 | 310
P=0308 | X=0113.600-0390.610 | Y=0166.350-0177.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0308 | X=0113.600-0336.790 | Y=0183.850-0195.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0308 | X=0113.600-0398.510 | Y=0201.850-0213.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0308 | X=0113.600-0395.090 | Y=0213.350-0224.510 | Đường Võ Nguyên Giáp đoạn từ Đầu cầu số 3 đến Đường Chu
P=0308 | X=0113.600-0373.480 | Y=0224.850-0236.010 | Mạnh Trinh có hiện trạng là đường nhựa, bê tông xi măng:
P=0308 | X=0096.200-0107.320 | Y=0230.850-0242.010 | 12
P=0308 | X=0445.900-0462.580 | Y=0230.850-0242.010 | 660
P=0308 | X=0505.200-0521.880 | Y=0230.850-0242.010 | 440
P=0308 | X=0113.600-0336.100 | Y=0242.350-0253.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0308 | X=0113.600-0390.260 | Y=0259.850-0271.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0308 | X=0113.600-0398.510 | Y=0277.850-0289.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0308 | X=0113.600-0395.090 | Y=0289.350-0300.510 | Đường Võ Nguyên Giáp đoạn từ Đầu cầu số 3 đến Đường Chu
P=0308 | X=0113.600-0373.560 | Y=0300.850-0312.010 | Mạnh Trinh có hiện trạng là đường nhựa, bê tông xi măng:
P=0308 | X=0096.200-0336.450 | Y=0318.350-0332.510 | 13 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0308 | X=0445.900-0462.580 | Y=0321.350-0332.510 | 560
P=0308 | X=0505.200-0521.880 | Y=0321.350-0332.510 | 380
P=0308 | X=0113.600-0400.070 | Y=0335.850-0347.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0308 | X=0113.600-0166.310 | Y=0347.350-0358.510 | đến ≤600m.
P=0308 | X=0113.600-0336.450 | Y=0364.850-0376.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0308 | X=0113.600-0398.510 | Y=0382.850-0394.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0308 | X=0113.600-0395.090 | Y=0394.350-0405.510 | Đường Võ Nguyên Giáp đoạn từ Đầu cầu số 3 đến Đường Chu
P=0308 | X=0113.600-0373.480 | Y=0405.850-0417.010 | Mạnh Trinh có hiện trạng là đường nhựa, bê tông xi măng:
P=0308 | X=0096.200-0107.320 | Y=0411.850-0423.010 | 14
P=0308 | X=0445.900-0462.580 | Y=0411.850-0423.010 | 460
P=0308 | X=0505.200-0521.880 | Y=0411.850-0423.010 | 310
P=0308 | X=0113.600-0390.610 | Y=0423.350-0434.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0308 | X=0113.600-0339.570 | Y=0440.850-0452.010 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0308 | X=0113.600-0285.560 | Y=0458.850-0470.010 | Đường Võ Nguyên Đường Chu Mạnh
P=0308 | X=0296.250-0392.140 | Y=0458.850-0470.010 | Hết ranh giới phường
P=0308 | X=0096.200-0107.320 | Y=0464.600-0475.760 | 15
P=0308 | X=0437.600-0462.610 | Y=0464.600-0475.760 | 1.000
P=0308 | X=0505.200-0521.880 | Y=0464.600-0475.760 | 630
P=0308 | X=0113.600-0134.710 | Y=0470.350-0481.510 | Giáp
P=0308 | X=0205.100-0227.870 | Y=0470.350-0481.510 | Trinh
P=0308 | X=0296.250-0346.700 | Y=0470.350-0481.510 | Phước Tân
P=0308 | X=0113.600-0382.850 | Y=0488.350-0499.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Đầu
P=0308 | X=0113.600-0368.920 | Y=0499.850-0511.010 | cầu số đoạn từ Đường Chu Mạnh Trinh đến Hết ranh giới
P=0308 | X=0113.600-0381.110 | Y=0511.350-0522.510 | phường Phước Tân có hiện trạng là đường nhựa, bê tông xi
P=0308 | X=0096.200-0141.380 | Y=0522.850-0534.260 | 16 măng:
P=0308 | X=0445.900-0462.580 | Y=0523.100-0534.260 | 660
P=0308 | X=0505.200-0521.880 | Y=0523.100-0534.260 | 440
P=0308 | X=0113.600-0336.100 | Y=0540.350-0551.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0308 | X=0113.600-0390.260 | Y=0557.850-0569.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0308 | X=0113.600-0376.740 | Y=0575.850-0587.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Võ
P=0308 | X=0113.600-0397.810 | Y=0587.350-0598.510 | Nguyên Giáp đoạn từ Đường Chu Mạnh Trinh đến Hết ranh giới
P=0308 | X=0113.600-0381.110 | Y=0598.850-0610.010 | phường Phước Tân có hiện trạng là đường nhựa, bê tông xi
P=0308 | X=0113.600-0141.380 | Y=0610.350-0621.510 | măng:
P=0308 | X=0096.200-0336.450 | Y=0625.100-0639.010 | 17 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0308 | X=0445.900-0462.580 | Y=0625.100-0636.260 | 560
P=0308 | X=0505.200-0521.880 | Y=0625.100-0636.260 | 380
P=0308 | X=0113.600-0400.070 | Y=0645.350-0656.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0308 | X=0113.600-0166.310 | Y=0656.850-0668.010 | đến ≤600m.
P=0308 | X=0113.600-0336.450 | Y=0674.350-0685.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0308 | X=0096.200-0376.740 | Y=0692.350-0703.510 | 18 Các tuyến đường giao thông đấu nối trực tiếp ra Đường Võ
P=0308 | X=0445.900-0462.580 | Y=0692.350-0703.510 | 460
P=0308 | X=0505.200-0521.880 | Y=0692.350-0703.510 | 310
P=0308 | X=0113.600-0398.020 | Y=0703.850-0715.010 | Nguyên Giáp đoạn từ Đường Chu Mạnh Trinh đến Hết ranh giới
P=0309 | X=0113.600-0381.160 | Y=0078.850-0090.010 | phường Phước Tân có hiện trạng là đường nhựa, bê tông xi
P=0309 | X=0113.600-0141.380 | Y=0090.350-0101.510 | măng:
P=0309 | X=0113.600-0390.610 | Y=0107.850-0119.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0309 | X=0113.600-0336.790 | Y=0125.350-0136.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0309 | X=0113.600-0398.510 | Y=0143.350-0154.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0309 | X=0113.600-0386.740 | Y=0154.850-0166.010 | Đường Võ Nguyên Giáp đoạn từ Đường Chu Mạnh Trinh đến
P=0309 | X=0113.600-0395.410 | Y=0166.350-0177.510 | Hết ranh giới phường Phước Tân có hiện trạng là đường nhựa,
P=0309 | X=0096.200-0187.480 | Y=0177.850-0189.260 | 19 bê tông xi măng:
P=0309 | X=0445.900-0462.580 | Y=0178.100-0189.260 | 660
P=0309 | X=0505.200-0521.880 | Y=0178.100-0189.260 | 440
P=0309 | X=0113.600-0336.100 | Y=0195.350-0206.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0309 | X=0113.600-0390.260 | Y=0212.850-0224.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0309 | X=0113.600-0398.510 | Y=0230.850-0242.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0309 | X=0113.600-0386.740 | Y=0242.350-0253.510 | Đường Võ Nguyên Giáp đoạn từ Đường Chu Mạnh Trinh đến
P=0309 | X=0113.600-0395.410 | Y=0253.850-0265.010 | Hết ranh giới phường Phước Tân có hiện trạng là đường nhựa,
P=0309 | X=0113.600-0187.480 | Y=0265.350-0276.510 | bê tông xi măng:
P=0309 | X=0096.200-0336.450 | Y=0280.100-0294.010 | 20 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0309 | X=0445.900-0462.580 | Y=0280.100-0291.260 | 560
P=0309 | X=0505.200-0521.880 | Y=0280.100-0291.260 | 380
P=0309 | X=0113.600-0400.070 | Y=0300.350-0311.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0309 | X=0113.600-0166.310 | Y=0311.850-0323.010 | đến ≤600m.
P=0309 | X=0113.600-0336.450 | Y=0329.350-0340.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0309 | X=0113.600-0398.510 | Y=0347.350-0358.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0309 | X=0113.600-0386.740 | Y=0358.850-0370.010 | Đường Võ Nguyên Giáp đoạn từ Đường Chu Mạnh Trinh đến
P=0309 | X=0113.600-0395.410 | Y=0370.350-0381.510 | Hết ranh giới phường Phước Tân có hiện trạng là đường nhựa,
P=0309 | X=0096.200-0187.480 | Y=0381.850-0393.260 | 21 bê tông xi măng:
P=0309 | X=0445.900-0462.580 | Y=0382.100-0393.260 | 460
P=0309 | X=0505.200-0521.880 | Y=0382.100-0393.260 | 310
P=0309 | X=0113.600-0390.610 | Y=0399.350-0410.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0309 | X=0113.600-0339.570 | Y=0416.850-0428.010 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0309 | X=0113.600-0201.290 | Y=0434.850-0446.010 | Đường Đinh Quang
P=0309 | X=0096.200-0107.320 | Y=0440.600-0451.760 | 22
P=0309 | X=0205.100-0253.430 | Y=0440.600-0451.760 | Quốc lộ 51
P=0309 | X=0296.250-0392.350 | Y=0440.600-0451.760 | Hết Chùa Viên Thông
P=0309 | X=0437.600-0462.610 | Y=0440.600-0451.760 | 1.000
P=0309 | X=0505.200-0521.880 | Y=0440.600-0451.760 | 630
P=0309 | X=0113.600-0125.820 | Y=0446.350-0457.510 | Ân
P=0309 | X=0113.600-0385.070 | Y=0464.350-0475.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Đinh
P=0309 | X=0113.600-0400.270 | Y=0475.850-0487.010 | Quang Ân đoạn từ Quốc lộ 51 đến Hết Chùa Viên Thông có hiện
P=0309 | X=0113.600-0285.180 | Y=0487.350-0498.510 | trạng là đường nhựa, bê tông xi măng:
P=0309 | X=0096.200-0107.320 | Y=0493.350-0504.510 | 23
P=0309 | X=0445.900-0462.580 | Y=0493.350-0504.510 | 660
P=0309 | X=0505.200-0521.880 | Y=0493.350-0504.510 | 440
P=0309 | X=0113.600-0336.100 | Y=0504.850-0516.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0309 | X=0113.600-0390.260 | Y=0522.350-0533.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0309 | X=0113.600-0385.070 | Y=0540.350-0551.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Đinh
P=0309 | X=0113.600-0400.270 | Y=0551.850-0563.010 | Quang Ân đoạn từ Quốc lộ 51 đến Hết Chùa Viên Thông có hiện
P=0309 | X=0113.600-0285.180 | Y=0563.350-0574.510 | trạng là đường nhựa, bê tông xi măng:
P=0309 | X=0096.200-0336.450 | Y=0580.850-0595.010 | 24 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0309 | X=0445.900-0462.580 | Y=0583.850-0595.010 | 560
P=0309 | X=0505.200-0521.880 | Y=0583.850-0595.010 | 380
P=0309 | X=0113.600-0400.070 | Y=0598.350-0609.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0309 | X=0113.600-0166.310 | Y=0609.850-0621.010 | đến ≤600m.
P=0309 | X=0113.600-0336.450 | Y=0627.350-0638.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0309 | X=0113.600-0385.070 | Y=0645.350-0656.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Đinh
P=0309 | X=0113.600-0400.280 | Y=0656.850-0668.010 | Quang Ân đoạn từ Quốc lộ 51 đến Hết Chùa Viên Thông có hiện
P=0309 | X=0113.600-0285.230 | Y=0668.350-0679.510 | trạng là đường nhựa, bê tông xi măng:
P=0309 | X=0096.200-0107.320 | Y=0674.350-0685.510 | 25
P=0309 | X=0445.900-0462.580 | Y=0674.350-0685.510 | 460
P=0309 | X=0505.200-0521.880 | Y=0674.350-0685.510 | 310
P=0309 | X=0113.600-0390.610 | Y=0685.850-0697.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0309 | X=0113.600-0336.790 | Y=0703.350-0714.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0310 | X=0113.600-0398.680 | Y=0078.850-0090.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0310 | X=0113.600-0391.830 | Y=0090.350-0101.510 | Đường Đinh Quang Ân đoạn từ Quốc lộ 51 đến Hết Chùa Viên
P=0310 | X=0113.600-0351.290 | Y=0101.850-0113.010 | Thông có hiện trạng là đường nhựa, bê tông xi măng:
P=0310 | X=0096.200-0107.320 | Y=0107.850-0119.010 | 26
P=0310 | X=0445.900-0462.580 | Y=0107.850-0119.010 | 660
P=0310 | X=0505.200-0521.880 | Y=0107.850-0119.010 | 440
P=0310 | X=0113.600-0336.100 | Y=0119.350-0130.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0310 | X=0113.600-0390.260 | Y=0136.850-0148.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0310 | X=0113.600-0398.510 | Y=0154.850-0166.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0310 | X=0113.600-0391.830 | Y=0166.350-0177.510 | Đường Đinh Quang Ân đoạn từ Quốc lộ 51 đến Hết Chùa Viên
P=0310 | X=0113.600-0351.290 | Y=0177.850-0189.010 | Thông có hiện trạng là đường nhựa, bê tông xi măng:
P=0310 | X=0096.200-0336.450 | Y=0195.350-0209.510 | 27 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0310 | X=0445.900-0462.580 | Y=0198.350-0209.510 | 560
P=0310 | X=0505.200-0521.880 | Y=0198.350-0209.510 | 380
P=0310 | X=0113.600-0400.070 | Y=0212.850-0224.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0310 | X=0113.600-0166.310 | Y=0224.350-0235.510 | đến ≤600m.
P=0310 | X=0113.600-0336.450 | Y=0241.850-0253.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0310 | X=0113.600-0398.510 | Y=0259.850-0271.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0310 | X=0113.600-0391.830 | Y=0271.350-0282.510 | Đường Đinh Quang Ân đoạn từ Quốc lộ 51 đến Hết Chùa Viên
P=0310 | X=0113.600-0351.290 | Y=0282.850-0294.010 | Thông có hiện trạng là đường nhựa, bê tông xi măng:
P=0310 | X=0096.200-0107.320 | Y=0288.850-0300.010 | 28
P=0310 | X=0445.900-0462.580 | Y=0288.850-0300.010 | 460
P=0310 | X=0505.200-0521.880 | Y=0288.850-0300.010 | 310
P=0310 | X=0113.600-0390.610 | Y=0300.350-0311.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0310 | X=0113.600-0339.570 | Y=0317.850-0329.010 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0310 | X=0113.600-0201.290 | Y=0335.850-0347.010 | Đường Đinh Quang
P=0310 | X=0295.300-0379.100 | Y=0335.850-0347.010 | Đường Võ Nguyên
P=0310 | X=0096.200-0107.320 | Y=0341.600-0352.760 | 29
P=0310 | X=0204.750-0282.540 | Y=0341.600-0352.760 | Chùa Viên Thông
P=0310 | X=0437.600-0462.610 | Y=0341.600-0352.760 | 1.000
P=0310 | X=0505.200-0521.880 | Y=0341.600-0352.760 | 630
P=0310 | X=0113.600-0125.820 | Y=0347.350-0358.510 | Ân
P=0310 | X=0295.300-0316.410 | Y=0347.350-0358.510 | Giáp
P=0310 | X=0113.600-0385.070 | Y=0365.350-0376.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Đinh
P=0310 | X=0113.600-0382.430 | Y=0376.850-0388.010 | Quang Ân đoạn từ Chùa Viên Thông đến Đường Võ Nguyên
P=0310 | X=0113.600-0344.060 | Y=0388.350-0399.510 | Giáp có hiện trạng là đường nhựa, bê tông xi măng:
P=0310 | X=0096.200-0107.320 | Y=0394.350-0405.510 | 30
P=0310 | X=0445.900-0462.580 | Y=0394.350-0405.510 | 660
P=0310 | X=0505.200-0521.880 | Y=0394.350-0405.510 | 440
P=0310 | X=0113.600-0336.100 | Y=0405.850-0417.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0310 | X=0113.600-0390.260 | Y=0423.350-0434.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0310 | X=0113.600-0385.070 | Y=0441.350-0452.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Đinh
P=0310 | X=0113.600-0382.430 | Y=0452.850-0464.010 | Quang Ân đoạn từ Chùa Viên Thông đến Đường Võ Nguyên
P=0310 | X=0113.600-0344.060 | Y=0464.350-0475.510 | Giáp có hiện trạng là đường nhựa, bê tông xi măng:
P=0310 | X=0096.200-0336.450 | Y=0481.850-0496.010 | 31 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0310 | X=0445.900-0462.580 | Y=0484.850-0496.010 | 560
P=0310 | X=0505.200-0521.880 | Y=0484.850-0496.010 | 380
P=0310 | X=0113.600-0400.070 | Y=0499.350-0510.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0310 | X=0113.600-0166.310 | Y=0510.850-0522.010 | đến ≤600m.
P=0310 | X=0113.600-0336.450 | Y=0528.350-0539.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0310 | X=0113.600-0385.070 | Y=0546.350-0557.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Đinh
P=0310 | X=0113.600-0382.430 | Y=0557.850-0569.010 | Quang Ân đoạn từ Chùa Viên Thông đến Đường Võ Nguyên
P=0310 | X=0113.600-0344.060 | Y=0569.350-0580.510 | Giáp có hiện trạng là đường nhựa, bê tông xi măng:
P=0310 | X=0096.200-0107.320 | Y=0575.350-0586.510 | 32
P=0310 | X=0445.900-0462.580 | Y=0575.350-0586.510 | 460
P=0310 | X=0505.200-0521.880 | Y=0575.350-0586.510 | 310
P=0310 | X=0113.600-0390.610 | Y=0586.850-0598.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0310 | X=0113.600-0336.790 | Y=0604.350-0615.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0310 | X=0113.600-0398.510 | Y=0622.350-0633.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0310 | X=0113.600-0387.870 | Y=0633.850-0645.010 | Đường Đinh Quang Ân đoạn từ Chùa Viên Thông đến Đường
P=0310 | X=0113.600-0396.280 | Y=0645.350-0656.510 | Võ Nguyên Giáp có hiện trạng là đường nhựa, bê tông xi măng:
P=0310 | X=0096.200-0107.320 | Y=0651.350-0662.510 | 33
P=0310 | X=0445.900-0462.580 | Y=0651.350-0662.510 | 660
P=0310 | X=0505.200-0521.880 | Y=0651.350-0662.510 | 440
P=0310 | X=0113.600-0336.100 | Y=0662.850-0674.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0310 | X=0113.600-0390.260 | Y=0680.350-0691.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0310 | X=0096.200-0398.510 | Y=0698.350-0709.510 | 34 Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0310 | X=0445.900-0462.580 | Y=0698.350-0709.510 | 560
P=0310 | X=0505.200-0521.880 | Y=0698.350-0709.510 | 380
P=0311 | X=0113.600-0387.870 | Y=0078.850-0090.010 | Đường Đinh Quang Ân đoạn từ Chùa Viên Thông đến Đường
P=0311 | X=0113.600-0396.280 | Y=0090.350-0101.510 | Võ Nguyên Giáp có hiện trạng là đường nhựa, bê tông xi măng:
P=0311 | X=0113.600-0336.450 | Y=0107.850-0119.010 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0311 | X=0113.600-0400.070 | Y=0125.350-0136.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0311 | X=0113.600-0166.310 | Y=0136.850-0148.010 | đến ≤600m.
P=0311 | X=0113.600-0336.450 | Y=0154.350-0165.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0311 | X=0113.600-0398.510 | Y=0172.350-0183.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0311 | X=0113.600-0387.870 | Y=0183.850-0195.010 | Đường Đinh Quang Ân đoạn từ Chùa Viên Thông đến Đường
P=0311 | X=0113.600-0396.280 | Y=0195.350-0206.510 | Võ Nguyên Giáp có hiện trạng là đường nhựa, bê tông xi măng:
P=0311 | X=0096.200-0107.320 | Y=0201.350-0212.510 | 35
P=0311 | X=0445.900-0462.580 | Y=0201.350-0212.510 | 460
P=0311 | X=0505.200-0521.880 | Y=0201.350-0212.510 | 310
P=0311 | X=0113.600-0390.610 | Y=0212.850-0224.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0311 | X=0113.600-0339.570 | Y=0230.350-0241.510 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0311 | X=0205.100-0393.930 | Y=0248.350-0259.510 | Đường Bùi Văn Hòa Đường Nguyễn Trung
P=0311 | X=0096.200-0161.930 | Y=0254.100-0265.260 | 36 Quốc lộ 51
P=0311 | X=0437.600-0462.610 | Y=0254.100-0265.260 | 1.000
P=0311 | X=0505.200-0521.880 | Y=0254.100-0265.260 | 630
P=0311 | X=0205.100-0317.400 | Y=0259.850-0271.010 | (Quốc lộ 15 nối dài) Trực
P=0311 | X=0113.600-0378.490 | Y=0277.850-0289.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Quốc lộ 51
P=0311 | X=0113.600-0385.070 | Y=0289.350-0300.510 | đoạn từ Đường Bùi Văn Hòa (Quốc lộ 15 nối dài) đến Đường
P=0311 | X=0113.600-0379.610 | Y=0300.850-0312.010 | Nguyễn Trung Trực có hiện trạng là đường nhựa, bê tông xi
P=0311 | X=0096.200-0141.380 | Y=0312.350-0323.760 | 37 măng:
P=0311 | X=0445.900-0462.580 | Y=0312.600-0323.760 | 660
P=0311 | X=0505.200-0521.880 | Y=0312.600-0323.760 | 440
