TABLE=008 | AREA=Phường Tân Triều
--- SEQUENCE=2 | SECTION=agricultural | PAGES=25-160 | LINES=8981 ---
P=0052 | X=0113.100-0432.360 | Y=0142.850-0154.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0052 | X=0113.100-0430.670 | Y=0154.350-0165.510 | Nguyễn Văn Ký đoạn từ Đường Phan Chu Trinh đến Đường Phan Đình
P=0052 | X=0113.100-0351.340 | Y=0165.850-0177.010 | Phùng có hiện trạng là đường nhựa, bê tông xi măng:
P=0052 | X=0093.200-0109.880 | Y=0171.850-0183.010 | 265
P=0052 | X=0460.500-0485.510 | Y=0171.850-0183.010 | 1.030
P=0052 | X=0505.300-0521.980 | Y=0171.850-0183.010 | 680
P=0052 | X=0113.100-0335.600 | Y=0183.350-0194.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0052 | X=0113.100-0389.760 | Y=0200.850-0212.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0052 | X=0113.100-0432.360 | Y=0218.600-0229.760 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0052 | X=0113.100-0430.670 | Y=0230.100-0241.260 | Nguyễn Văn Ký đoạn từ Đường Phan Chu Trinh đến Đường Phan Đình
P=0052 | X=0113.100-0351.340 | Y=0241.600-0252.760 | Phùng có hiện trạng là đường nhựa, bê tông xi măng:
P=0052 | X=0093.200-0335.950 | Y=0259.100-0273.260 | 266 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0052 | X=0468.800-0485.480 | Y=0262.100-0273.260 | 860
P=0052 | X=0505.300-0521.980 | Y=0262.100-0273.260 | 570
P=0052 | X=0113.100-0419.020 | Y=0276.600-0287.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0052 | X=0113.100-0146.350 | Y=0288.100-0299.260 | ≤600m.
P=0052 | X=0113.100-0335.950 | Y=0305.600-0316.760 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0052 | X=0113.100-0432.360 | Y=0323.350-0334.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0052 | X=0113.100-0430.670 | Y=0334.850-0346.010 | Nguyễn Văn Ký đoạn từ Đường Phan Chu Trinh đến Đường Phan Đình
P=0052 | X=0113.100-0351.340 | Y=0346.350-0357.510 | Phùng có hiện trạng là đường nhựa, bê tông xi măng:
P=0052 | X=0093.200-0109.880 | Y=0352.350-0363.510 | 267
P=0052 | X=0468.800-0485.480 | Y=0352.350-0363.510 | 670
P=0052 | X=0505.300-0521.980 | Y=0352.350-0363.510 | 450
P=0052 | X=0113.100-0390.110 | Y=0363.850-0375.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0052 | X=0113.100-0339.070 | Y=0381.350-0392.510 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0052 | X=0093.200-0204.660 | Y=0399.100-0410.260 | 268 Đường Hà Huy Giáp
P=0052 | X=0252.350-0315.120 | Y=0399.100-0410.260 | Cầu Rạch Cát
P=0052 | X=0346.450-0430.220 | Y=0399.100-0410.260 | Đường Võ Thị Sáu
P=0052 | X=0460.500-0485.510 | Y=0399.100-0410.260 | 1.500
P=0052 | X=0505.300-0521.980 | Y=0399.100-0410.260 | 970
P=0052 | X=0113.100-0446.230 | Y=0416.850-0428.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Hà Huy Giáp đoạn
P=0052 | X=0113.100-0440.680 | Y=0428.350-0439.510 | từ Cầu Rạch Cát đến Đường Võ Thị Sáu có hiện trạng là đường nhựa, bê
P=0052 | X=0113.100-0173.090 | Y=0439.850-0451.010 | tông xi măng:
P=0052 | X=0093.200-0109.880 | Y=0445.850-0457.010 | 269
P=0052 | X=0460.500-0485.510 | Y=0445.850-0457.010 | 1.030
P=0052 | X=0505.300-0521.980 | Y=0445.850-0457.010 | 680
P=0052 | X=0113.100-0335.600 | Y=0457.350-0468.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0052 | X=0113.100-0389.760 | Y=0474.850-0486.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0052 | X=0113.100-0446.230 | Y=0492.600-0503.760 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Hà Huy Giáp đoạn
P=0052 | X=0113.100-0440.680 | Y=0504.100-0515.260 | từ Cầu Rạch Cát đến Đường Võ Thị Sáu có hiện trạng là đường nhựa, bê
P=0052 | X=0113.100-0173.090 | Y=0515.600-0526.760 | tông xi măng:
P=0052 | X=0093.200-0335.950 | Y=0533.100-0547.260 | 270 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0052 | X=0468.800-0485.480 | Y=0536.100-0547.260 | 860
P=0052 | X=0505.300-0521.980 | Y=0536.100-0547.260 | 570
P=0052 | X=0113.100-0419.020 | Y=0550.600-0561.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0052 | X=0113.100-0146.350 | Y=0562.100-0573.260 | ≤600m.
P=0052 | X=0113.100-0335.950 | Y=0579.600-0590.760 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0052 | X=0113.100-0446.230 | Y=0597.350-0608.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Hà Huy Giáp đoạn
P=0052 | X=0113.100-0440.680 | Y=0608.850-0620.010 | từ Cầu Rạch Cát đến Đường Võ Thị Sáu có hiện trạng là đường nhựa, bê
P=0052 | X=0113.100-0173.090 | Y=0620.350-0631.510 | tông xi măng:
P=0052 | X=0093.200-0109.880 | Y=0626.350-0637.510 | 271
P=0052 | X=0468.800-0485.480 | Y=0626.350-0637.510 | 670
P=0052 | X=0505.300-0521.980 | Y=0626.350-0637.510 | 450
P=0052 | X=0113.100-0390.110 | Y=0637.850-0649.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0052 | X=0113.100-0336.290 | Y=0655.350-0666.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0052 | X=0093.200-0447.910 | Y=0673.100-0684.260 | 272 Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường Hà
P=0052 | X=0460.500-0485.510 | Y=0673.100-0684.260 | 1.030
P=0052 | X=0505.300-0521.980 | Y=0673.100-0684.260 | 680
P=0052 | X=0113.100-0434.640 | Y=0684.600-0695.760 | Huy Giáp đoạn từ Cầu Rạch Cát đến Đường Võ Thị Sáu có hiện trạng là
P=0052 | X=0113.100-0248.580 | Y=0696.100-0707.260 | đường nhựa, bê tông xi măng:
P=0053 | X=0113.100-0335.600 | Y=0078.600-0089.760 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0053 | X=0113.100-0389.760 | Y=0096.100-0107.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0053 | X=0113.100-0447.910 | Y=0113.850-0125.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường Hà
P=0053 | X=0113.100-0434.640 | Y=0125.350-0136.510 | Huy Giáp đoạn từ Cầu Rạch Cát đến Đường Võ Thị Sáu có hiện trạng là
P=0053 | X=0113.100-0248.580 | Y=0136.850-0148.010 | đường nhựa, bê tông xi măng:
P=0053 | X=0093.200-0335.950 | Y=0154.350-0168.510 | 273 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0053 | X=0468.800-0485.480 | Y=0157.350-0168.510 | 860
P=0053 | X=0505.300-0521.980 | Y=0157.350-0168.510 | 570
P=0053 | X=0113.100-0419.020 | Y=0171.850-0183.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0053 | X=0113.100-0146.350 | Y=0183.350-0194.510 | ≤600m.
P=0053 | X=0113.100-0335.950 | Y=0200.850-0212.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0053 | X=0113.100-0447.910 | Y=0218.600-0229.760 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường Hà
P=0053 | X=0113.100-0434.640 | Y=0230.100-0241.260 | Huy Giáp đoạn từ Cầu Rạch Cát đến Đường Võ Thị Sáu có hiện trạng là
P=0053 | X=0113.100-0248.580 | Y=0241.600-0252.760 | đường nhựa, bê tông xi măng:
P=0053 | X=0093.200-0109.880 | Y=0247.600-0258.760 | 274
P=0053 | X=0468.800-0485.480 | Y=0247.600-0258.760 | 670
P=0053 | X=0505.300-0521.980 | Y=0247.600-0258.760 | 450
P=0053 | X=0113.100-0390.110 | Y=0259.100-0270.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0053 | X=0113.100-0339.070 | Y=0276.600-0287.760 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0053 | X=0093.200-0204.660 | Y=0294.350-0305.510 | 275 Đường Hà Huy Giáp
P=0053 | X=0252.350-0336.120 | Y=0294.350-0305.510 | Đường Võ Thị Sáu
P=0053 | X=0346.450-0436.440 | Y=0294.350-0305.510 | Ngã năm Biên Hùng
P=0053 | X=0460.500-0485.510 | Y=0294.350-0305.510 | 1.500
P=0053 | X=0505.300-0521.980 | Y=0294.350-0305.510 | 970
P=0053 | X=0113.100-0446.230 | Y=0312.100-0323.260 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Hà Huy Giáp đoạn
P=0053 | X=0113.100-0425.130 | Y=0323.600-0334.760 | từ Đường Võ Thị Sáu đến Ngã năm Biên Hùng có hiện trạng là đường
P=0053 | X=0113.100-0215.890 | Y=0335.100-0346.260 | nhựa, bê tông xi măng:
P=0053 | X=0093.200-0109.880 | Y=0341.100-0352.260 | 276
P=0053 | X=0460.500-0485.510 | Y=0341.100-0352.260 | 1.030
P=0053 | X=0505.300-0521.980 | Y=0341.100-0352.260 | 680
P=0053 | X=0113.100-0335.600 | Y=0352.600-0363.760 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0053 | X=0113.100-0389.760 | Y=0370.100-0381.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0053 | X=0113.100-0446.230 | Y=0387.850-0399.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Hà Huy Giáp đoạn
P=0053 | X=0113.100-0425.130 | Y=0399.350-0410.510 | từ Đường Võ Thị Sáu đến Ngã năm Biên Hùng có hiện trạng là đường
P=0053 | X=0113.100-0215.890 | Y=0410.850-0422.010 | nhựa, bê tông xi măng:
P=0053 | X=0093.200-0335.950 | Y=0428.350-0442.510 | 277 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0053 | X=0468.800-0485.480 | Y=0431.350-0442.510 | 860
P=0053 | X=0505.300-0521.980 | Y=0431.350-0442.510 | 570
P=0053 | X=0113.100-0419.020 | Y=0445.850-0457.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0053 | X=0113.100-0146.350 | Y=0457.350-0468.510 | ≤600m.
P=0053 | X=0113.100-0335.950 | Y=0474.850-0486.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0053 | X=0113.100-0446.230 | Y=0492.600-0503.760 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Hà Huy Giáp đoạn
P=0053 | X=0113.100-0425.130 | Y=0504.100-0515.260 | từ Đường Võ Thị Sáu đến Ngã năm Biên Hùng có hiện trạng là đường
P=0053 | X=0113.100-0215.890 | Y=0515.600-0526.760 | nhựa, bê tông xi măng:
P=0053 | X=0093.200-0109.880 | Y=0521.600-0532.760 | 278
P=0053 | X=0468.800-0485.480 | Y=0521.600-0532.760 | 670
P=0053 | X=0505.300-0521.980 | Y=0521.600-0532.760 | 450
P=0053 | X=0113.100-0390.110 | Y=0533.100-0544.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0053 | X=0113.100-0336.290 | Y=0550.600-0561.760 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0053 | X=0113.100-0447.910 | Y=0568.350-0579.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường Hà
P=0053 | X=0113.100-0425.760 | Y=0579.850-0591.010 | Huy Giáp đoạn từ Đường Võ Thị Sáu đến Ngã năm Biên Hùng có hiện
P=0053 | X=0113.100-0284.680 | Y=0591.350-0602.510 | trạng là đường nhựa, bê tông xi măng:
P=0053 | X=0093.200-0109.880 | Y=0597.350-0608.510 | 279
P=0053 | X=0460.500-0485.510 | Y=0597.350-0608.510 | 1.030
P=0053 | X=0505.300-0521.980 | Y=0597.350-0608.510 | 680
P=0053 | X=0113.100-0335.600 | Y=0608.850-0620.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0053 | X=0113.100-0389.760 | Y=0626.350-0637.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0053 | X=0093.200-0447.910 | Y=0644.100-0655.260 | 280 Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường Hà
P=0053 | X=0468.800-0485.480 | Y=0644.100-0655.260 | 860
P=0053 | X=0505.300-0521.980 | Y=0644.100-0655.260 | 570
P=0053 | X=0113.100-0425.760 | Y=0655.600-0666.760 | Huy Giáp đoạn từ Đường Võ Thị Sáu đến Ngã năm Biên Hùng có hiện
P=0053 | X=0113.100-0284.680 | Y=0667.100-0678.260 | trạng là đường nhựa, bê tông xi măng:
P=0053 | X=0113.100-0335.950 | Y=0684.600-0695.760 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0053 | X=0113.100-0419.020 | Y=0702.100-0713.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0054 | X=0113.100-0146.350 | Y=0078.600-0089.760 | ≤600m.
P=0054 | X=0113.100-0335.950 | Y=0096.100-0107.260 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0054 | X=0113.100-0447.910 | Y=0113.850-0125.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường Hà
P=0054 | X=0113.100-0425.760 | Y=0125.350-0136.510 | Huy Giáp đoạn từ Đường Võ Thị Sáu đến Ngã năm Biên Hùng có hiện
P=0054 | X=0113.100-0284.680 | Y=0136.850-0148.010 | trạng là đường nhựa, bê tông xi măng:
P=0054 | X=0093.200-0109.880 | Y=0142.850-0154.010 | 281
P=0054 | X=0468.800-0485.480 | Y=0142.850-0154.010 | 670
P=0054 | X=0505.300-0521.980 | Y=0142.850-0154.010 | 450
P=0054 | X=0113.100-0390.110 | Y=0154.350-0165.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0054 | X=0113.100-0339.070 | Y=0171.850-0183.010 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0054 | X=0346.450-0438.110 | Y=0189.600-0200.760 | Hết ranh thửa đất số
P=0054 | X=0346.450-0444.070 | Y=0201.100-0212.260 | 3, tờ BĐĐC số 217 về
P=0054 | X=0346.450-0437.570 | Y=0212.600-0223.760 | bên phải và hết ranh
P=0054 | X=0093.200-0239.690 | Y=0218.350-0229.510 | 282 Đường Nguyễn Thành Đồng
P=0054 | X=0252.350-0343.910 | Y=0218.350-0229.510 | Đường Hà Huy Giáp
P=0054 | X=0460.500-0485.510 | Y=0218.350-0229.510 | 1.500
P=0054 | X=0505.300-0521.980 | Y=0218.350-0229.510 | 970
P=0054 | X=0346.450-0431.330 | Y=0224.100-0235.260 | thửa đất số 136, tờ
P=0054 | X=0346.450-0440.330 | Y=0235.600-0246.760 | BĐĐC số 207 về bên
P=0054 | X=0346.450-0360.330 | Y=0247.100-0258.260 | trái
P=0054 | X=0113.100-0429.580 | Y=0264.850-0276.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Nguyễn Thành
P=0054 | X=0113.100-0436.740 | Y=0276.350-0287.510 | Đồng đoạn từ Đường Hà Huy Giáp đến Hết ranh thửa đất số 3, tờ BĐĐC
P=0054 | X=0113.100-0434.640 | Y=0287.850-0299.010 | số 217 về bên phải và hết ranh thửa đất số 136, tờ BĐĐC số 207 về bên
P=0054 | X=0093.200-0336.320 | Y=0299.350-0310.760 | 283 trái có hiện trạng là đường nhựa, bê tông xi măng:
P=0054 | X=0460.500-0485.510 | Y=0299.600-0310.760 | 1.030
P=0054 | X=0505.300-0521.980 | Y=0299.600-0310.760 | 680
P=0054 | X=0113.100-0335.600 | Y=0316.850-0328.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0054 | X=0113.100-0389.760 | Y=0334.350-0345.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0054 | X=0113.100-0429.580 | Y=0352.100-0363.260 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Nguyễn Thành
P=0054 | X=0113.100-0436.740 | Y=0363.600-0374.760 | Đồng đoạn từ Đường Hà Huy Giáp đến Hết ranh thửa đất số 3, tờ BĐĐC
P=0054 | X=0113.100-0434.640 | Y=0375.100-0386.260 | số 217 về bên phải và hết ranh thửa đất số 136, tờ BĐĐC số 207 về bên
P=0054 | X=0113.100-0336.320 | Y=0386.600-0397.760 | trái có hiện trạng là đường nhựa, bê tông xi măng:
P=0054 | X=0093.200-0335.950 | Y=0401.350-0415.260 | 284 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0054 | X=0468.800-0485.480 | Y=0401.350-0412.510 | 860
P=0054 | X=0505.300-0521.980 | Y=0401.350-0412.510 | 570
P=0054 | X=0113.100-0419.020 | Y=0421.600-0432.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0054 | X=0113.100-0146.350 | Y=0433.100-0444.260 | ≤600m.
P=0054 | X=0113.100-0335.950 | Y=0450.600-0461.760 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0054 | X=0113.100-0429.580 | Y=0468.350-0479.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Nguyễn Thành
P=0054 | X=0113.100-0436.740 | Y=0479.850-0491.010 | Đồng đoạn từ Đường Hà Huy Giáp đến Hết ranh thửa đất số 3, tờ BĐĐC
P=0054 | X=0113.100-0434.640 | Y=0491.350-0502.510 | số 217 về bên phải và hết ranh thửa đất số 136, tờ BĐĐC số 207 về bên
P=0054 | X=0093.200-0336.320 | Y=0502.850-0514.260 | 285 trái có hiện trạng là đường nhựa, bê tông xi măng:
P=0054 | X=0468.800-0485.480 | Y=0503.100-0514.260 | 670
P=0054 | X=0505.300-0521.980 | Y=0503.100-0514.260 | 450
P=0054 | X=0113.100-0390.110 | Y=0520.350-0531.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0054 | X=0113.100-0336.290 | Y=0537.850-0549.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0054 | X=0113.100-0432.360 | Y=0555.600-0566.760 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0054 | X=0113.100-0437.470 | Y=0567.100-0578.260 | Nguyễn Thành Đồng đoạn từ Đường Hà Huy Giáp đến Hết ranh thửa đất
P=0054 | X=0113.100-0436.690 | Y=0578.600-0589.760 | số 3, tờ BĐĐC số 217 về bên phải và hết ranh thửa đất số 136, tờ BĐĐC
P=0054 | X=0093.200-0401.890 | Y=0590.100-0601.510 | 286 số 207 về bên trái có hiện trạng là đường nhựa, bê tông xi măng:
P=0054 | X=0460.500-0485.510 | Y=0590.350-0601.510 | 1.030
P=0054 | X=0505.300-0521.980 | Y=0590.350-0601.510 | 680
P=0054 | X=0113.100-0335.600 | Y=0607.600-0618.760 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0054 | X=0113.100-0389.760 | Y=0625.100-0636.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0054 | X=0093.200-0432.360 | Y=0642.850-0654.010 | 287 Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0054 | X=0468.800-0485.480 | Y=0642.850-0654.010 | 860
P=0054 | X=0505.300-0521.980 | Y=0642.850-0654.010 | 570
P=0054 | X=0113.100-0437.470 | Y=0654.350-0665.510 | Nguyễn Thành Đồng đoạn từ Đường Hà Huy Giáp đến Hết ranh thửa đất
P=0054 | X=0113.100-0436.690 | Y=0665.850-0677.010 | số 3, tờ BĐĐC số 217 về bên phải và hết ranh thửa đất số 136, tờ BĐĐC
P=0054 | X=0113.100-0401.890 | Y=0677.350-0688.510 | số 207 về bên trái có hiện trạng là đường nhựa, bê tông xi măng:
P=0054 | X=0113.100-0335.950 | Y=0694.850-0706.010 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0055 | X=0113.100-0419.020 | Y=0078.600-0089.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0055 | X=0113.100-0146.350 | Y=0090.100-0101.260 | ≤600m.
P=0055 | X=0113.100-0335.950 | Y=0107.600-0118.760 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0055 | X=0113.100-0432.360 | Y=0125.350-0136.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0055 | X=0113.100-0437.470 | Y=0136.850-0148.010 | Nguyễn Thành Đồng đoạn từ Đường Hà Huy Giáp đến Hết ranh thửa đất
P=0055 | X=0113.100-0436.690 | Y=0148.350-0159.510 | số 3, tờ BĐĐC số 217 về bên phải và hết ranh thửa đất số 136, tờ BĐĐC
P=0055 | X=0093.200-0401.890 | Y=0159.850-0171.260 | 288 số 207 về bên trái có hiện trạng là đường nhựa, bê tông xi măng:
P=0055 | X=0468.800-0485.480 | Y=0160.100-0171.260 | 670
P=0055 | X=0505.300-0521.980 | Y=0160.100-0171.260 | 450
P=0055 | X=0113.100-0390.110 | Y=0177.350-0188.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0055 | X=0113.100-0339.070 | Y=0194.850-0206.010 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0055 | X=0346.450-0438.110 | Y=0212.600-0223.760 | Hết ranh thửa đất số
P=0055 | X=0346.450-0441.860 | Y=0224.100-0235.260 | 102, tờ BĐĐC số 207
P=0055 | X=0113.100-0213.020 | Y=0235.600-0246.760 | Đường Nguyễn Thành
P=0055 | X=0346.450-0428.120 | Y=0235.600-0246.760 | về bên phải và hết
P=0055 | X=0093.200-0109.880 | Y=0241.350-0252.510 | 289
P=0055 | X=0252.350-0343.910 | Y=0241.350-0252.510 | Đường Hà Huy Giáp
P=0055 | X=0460.500-0485.510 | Y=0241.350-0252.510 | 1.500
P=0055 | X=0505.300-0521.980 | Y=0241.350-0252.510 | 970
P=0055 | X=0113.100-0149.680 | Y=0247.100-0258.260 | Phương
P=0055 | X=0346.450-0442.990 | Y=0247.100-0258.260 | ranh thửa đất số 1, tờ
P=0055 | X=0346.450-0440.330 | Y=0258.600-0269.760 | BĐĐC số 212 về bên
P=0055 | X=0346.450-0360.330 | Y=0270.100-0281.260 | trái
P=0055 | X=0113.100-0429.580 | Y=0287.850-0299.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Nguyễn Thành
P=0055 | X=0113.100-0429.450 | Y=0299.350-0310.510 | Phương đoạn từ Đường Hà Huy Giáp đến Hết ranh thửa đất số 102, tờ
P=0055 | X=0113.100-0435.140 | Y=0310.850-0322.010 | BĐĐC số 207 về bên phải và hết ranh thửa đất số 1, tờ BĐĐC số 212 về
P=0055 | X=0093.200-0355.780 | Y=0322.350-0333.760 | 290 bên trái có hiện trạng là đường nhựa, bê tông xi măng:
P=0055 | X=0460.500-0485.510 | Y=0322.600-0333.760 | 1.030
P=0055 | X=0505.300-0521.980 | Y=0322.600-0333.760 | 680
P=0055 | X=0113.100-0335.600 | Y=0339.850-0351.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0055 | X=0113.100-0389.760 | Y=0357.350-0368.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0055 | X=0113.100-0429.580 | Y=0375.100-0386.260 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Nguyễn Thành
P=0055 | X=0113.100-0429.450 | Y=0386.600-0397.760 | Phương đoạn từ Đường Hà Huy Giáp đến Hết ranh thửa đất số 102, tờ
P=0055 | X=0113.100-0435.140 | Y=0398.100-0409.260 | BĐĐC số 207 về bên phải và hết ranh thửa đất số 1, tờ BĐĐC số 212 về
P=0055 | X=0113.100-0355.780 | Y=0409.600-0420.760 | bên trái có hiện trạng là đường nhựa, bê tông xi măng:
P=0055 | X=0093.200-0335.950 | Y=0424.350-0438.260 | 291 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0055 | X=0468.800-0485.480 | Y=0424.350-0435.510 | 860
P=0055 | X=0505.300-0521.980 | Y=0424.350-0435.510 | 570
P=0055 | X=0113.100-0419.020 | Y=0444.600-0455.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0055 | X=0113.100-0146.350 | Y=0456.100-0467.260 | ≤600m.
P=0055 | X=0113.100-0335.950 | Y=0473.600-0484.760 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0055 | X=0113.100-0429.580 | Y=0491.350-0502.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Nguyễn Thành
P=0055 | X=0113.100-0429.450 | Y=0502.850-0514.010 | Phương đoạn từ Đường Hà Huy Giáp đến Hết ranh thửa đất số 102, tờ
P=0055 | X=0113.100-0435.140 | Y=0514.350-0525.510 | BĐĐC số 207 về bên phải và hết ranh thửa đất số 1, tờ BĐĐC số 212 về
P=0055 | X=0093.200-0355.780 | Y=0525.850-0537.260 | 292 bên trái có hiện trạng là đường nhựa, bê tông xi măng:
P=0055 | X=0468.800-0485.480 | Y=0526.100-0537.260 | 670
P=0055 | X=0505.300-0521.980 | Y=0526.100-0537.260 | 450
P=0055 | X=0113.100-0390.110 | Y=0543.350-0554.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0055 | X=0113.100-0336.290 | Y=0560.850-0572.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0055 | X=0113.100-0432.360 | Y=0578.600-0589.760 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0055 | X=0113.100-0433.500 | Y=0590.100-0601.260 | Nguyễn Thành Phương đoạn từ Đường Hà Huy Giáp đến Hết ranh thửa
P=0055 | X=0113.100-0422.240 | Y=0601.600-0612.760 | đất số 102, tờ BĐĐC số 207 về bên phải và hết ranh thửa đất số 1, tờ
P=0055 | X=0093.200-0432.960 | Y=0613.100-0624.510 | 293 BĐĐC số 212 về bên trái có hiện trạng là đường nhựa, bê tông xi măng:
P=0055 | X=0460.500-0485.510 | Y=0613.350-0624.510 | 1.030
P=0055 | X=0505.300-0521.980 | Y=0613.350-0624.510 | 680
P=0055 | X=0113.100-0335.600 | Y=0630.600-0641.760 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0055 | X=0113.100-0389.760 | Y=0648.100-0659.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0055 | X=0093.200-0432.360 | Y=0665.850-0677.010 | 294 Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0055 | X=0468.800-0485.480 | Y=0665.850-0677.010 | 860
P=0055 | X=0505.300-0521.980 | Y=0665.850-0677.010 | 570
P=0055 | X=0113.100-0433.500 | Y=0677.350-0688.510 | Nguyễn Thành Phương đoạn từ Đường Hà Huy Giáp đến Hết ranh thửa
P=0055 | X=0113.100-0422.240 | Y=0688.850-0700.010 | đất số 102, tờ BĐĐC số 207 về bên phải và hết ranh thửa đất số 1, tờ
P=0055 | X=0113.100-0432.960 | Y=0700.350-0711.510 | BĐĐC số 212 về bên trái có hiện trạng là đường nhựa, bê tông xi măng:
P=0056 | X=0113.100-0335.950 | Y=0078.600-0089.760 | - Có bề rộng ≥5m, cách đường giao thông >600m.
