TABLE=037 | AREA=Xã Bàu Hàm
--- SEQUENCE=4 | SECTION=agricultural | PAGES=1831-1836 | LINES=370 ---
P=1835 | X=0096.100-0350.080 | Y=0136.850-0151.010 | 167 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=1835 | X=0455.600-0472.280 | Y=0139.850-0151.010 | 400
P=1835 | X=0505.300-0521.980 | Y=0139.850-0151.010 | 260
P=1835 | X=0118.900-0405.370 | Y=0154.350-0165.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m
P=1835 | X=0118.900-0179.940 | Y=0165.850-0177.010 | đến ≤1.000m.
P=1835 | X=0118.900-0341.750 | Y=0183.350-0194.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=1835 | X=0118.900-0403.810 | Y=0201.100-0212.260 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=1835 | X=0118.900-0413.220 | Y=0212.600-0223.760 | Đường tỉnh 767 đoạn từ Cầu suối Đá Bàn đến Giáp ranh xã Trị An
P=1835 | X=0118.900-0325.480 | Y=0224.100-0235.260 | có hiện trạng là đường nhựa, bê tông xi măng:
P=1835 | X=0096.100-0112.780 | Y=0230.100-0241.260 | 168
P=1835 | X=0455.600-0472.280 | Y=0230.100-0241.260 | 290
P=1835 | X=0505.300-0521.980 | Y=0230.100-0241.260 | 180
P=1835 | X=0118.900-0404.240 | Y=0241.600-0252.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=1835 | X=0118.900-0342.090 | Y=0259.100-0270.260 | - Có bề rộng <3m, cách đường giao thông >200m.
P=1835 | X=0118.900-0194.930 | Y=0276.850-0288.010 | Đường giáp ranh
P=1835 | X=0118.900-0195.570 | Y=0288.350-0299.510 | giữa xã Vĩnh Tân
P=1835 | X=0096.100-0267.810 | Y=0299.850-0311.010 | 169 và thị trấn Vĩnh Đường tỉnh 767
P=1835 | X=0309.750-0411.400 | Y=0299.850-0311.010 | Giáp ranh xã Bàu Hàm
P=1835 | X=0455.600-0472.280 | Y=0299.850-0311.010 | 670
P=1835 | X=0505.300-0521.980 | Y=0299.850-0311.010 | 470
P=1835 | X=0118.900-0188.330 | Y=0311.350-0322.510 | An cũ (thuộc xã
P=1835 | X=0118.900-0174.320 | Y=0322.850-0334.010 | Tân An mới)
P=1835 | X=0118.900-0411.490 | Y=0340.600-0351.760 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường giáp ranh
P=1835 | X=0118.900-0420.920 | Y=0352.100-0363.260 | giữa xã Vĩnh Tân và thị trấn Vĩnh An cũ (thuộc xã Tân An mới) đoạn
P=1835 | X=0118.900-0396.010 | Y=0363.600-0374.760 | từ Đường tỉnh 767 đến Giáp ranh xã Bàu Hàm có hiện trạng là
P=1835 | X=0096.100-0254.380 | Y=0375.100-0386.510 | 170 đường nhựa, bê tông xi măng:
P=1835 | X=0455.600-0472.280 | Y=0375.350-0386.510 | 450
P=1835 | X=0505.300-0521.980 | Y=0375.350-0386.510 | 300
P=1835 | X=0118.900-0349.730 | Y=0392.600-0403.760 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=1835 | X=0118.900-0395.560 | Y=0410.100-0421.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=1835 | X=0118.900-0411.490 | Y=0427.850-0439.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường giáp ranh
P=1835 | X=0118.900-0420.920 | Y=0439.350-0450.510 | giữa xã Vĩnh Tân và thị trấn Vĩnh An cũ (thuộc xã Tân An mới) đoạn
P=1835 | X=0118.900-0396.010 | Y=0450.850-0462.010 | từ Đường tỉnh 767 đến Giáp ranh xã Bàu Hàm có hiện trạng là
P=1835 | X=0118.900-0254.380 | Y=0462.350-0473.510 | đường nhựa, bê tông xi măng:
P=1835 | X=0096.100-0350.080 | Y=0477.100-0491.010 | 171 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=1835 | X=0455.600-0472.280 | Y=0477.100-0488.260 | 350
P=1835 | X=0505.300-0521.980 | Y=0477.100-0488.260 | 220
P=1835 | X=0118.900-0405.370 | Y=0497.350-0508.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m
P=1835 | X=0118.900-0179.940 | Y=0508.850-0520.010 | đến ≤1.000m.
P=1835 | X=0118.900-0341.750 | Y=0526.350-0537.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=1835 | X=0118.900-0411.490 | Y=0544.100-0555.260 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường giáp ranh
P=1835 | X=0118.900-0420.920 | Y=0555.600-0566.760 | giữa xã Vĩnh Tân và thị trấn Vĩnh An cũ (thuộc xã Tân An mới) đoạn
P=1835 | X=0118.900-0396.010 | Y=0567.100-0578.260 | từ Đường tỉnh 767 đến Giáp ranh xã Bàu Hàm có hiện trạng là
P=1835 | X=0096.100-0254.380 | Y=0578.600-0590.010 | 172 đường nhựa, bê tông xi măng:
P=1835 | X=0455.600-0472.280 | Y=0578.850-0590.010 | 230
P=1835 | X=0505.300-0521.980 | Y=0578.850-0590.010 | 140
P=1835 | X=0118.900-0404.240 | Y=0596.100-0607.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=1835 | X=0118.900-0342.090 | Y=0613.600-0624.760 | - Có bề rộng <3m, cách đường giao thông >200m.
P=1835 | X=0118.900-0403.810 | Y=0631.350-0642.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=1835 | X=0118.900-0416.540 | Y=0642.850-0654.010 | Đường giáp ranh giữa xã Vĩnh Tân và thị trấn Vĩnh An cũ (thuộc xã
P=1835 | X=0118.900-0421.440 | Y=0654.350-0665.510 | Tân An mới) đoạn từ Đường tỉnh 767 đến Giáp ranh xã Bàu Hàm có
P=1835 | X=0096.100-0312.140 | Y=0665.850-0677.260 | 173 hiện trạng là đường nhựa, bê tông xi măng:
P=1835 | X=0455.600-0472.280 | Y=0666.100-0677.260 | 450
P=1835 | X=0505.300-0521.980 | Y=0666.100-0677.260 | 300
P=1835 | X=0118.900-0349.730 | Y=0683.350-0694.510 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=1835 | X=0118.900-0395.560 | Y=0700.850-0712.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=1836 | X=0118.900-0403.810 | Y=0078.600-0089.760 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=1836 | X=0118.900-0416.540 | Y=0090.100-0101.260 | Đường giáp ranh giữa xã Vĩnh Tân và thị trấn Vĩnh An cũ (thuộc xã
P=1836 | X=0118.900-0421.440 | Y=0101.600-0112.760 | Tân An mới) đoạn từ Đường tỉnh 767 đến Giáp ranh xã Bàu Hàm có
P=1836 | X=0118.900-0312.140 | Y=0113.100-0124.260 | hiện trạng là đường nhựa, bê tông xi măng:
P=1836 | X=0096.100-0350.080 | Y=0127.850-0141.760 | 174 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=1836 | X=0455.600-0472.280 | Y=0127.850-0139.010 | 350
P=1836 | X=0505.300-0521.980 | Y=0127.850-0139.010 | 220
P=1836 | X=0118.900-0405.370 | Y=0148.100-0159.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m
P=1836 | X=0118.900-0179.940 | Y=0159.600-0170.760 | đến ≤1.000m.
P=1836 | X=0118.900-0341.750 | Y=0177.100-0188.260 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=1836 | X=0118.900-0403.810 | Y=0194.850-0206.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=1836 | X=0118.900-0416.540 | Y=0206.350-0217.510 | Đường giáp ranh giữa xã Vĩnh Tân và thị trấn Vĩnh An cũ (thuộc xã
P=1836 | X=0118.900-0421.440 | Y=0217.850-0229.010 | Tân An mới) đoạn từ Đường tỉnh 767 đến Giáp ranh xã Bàu Hàm có
P=1836 | X=0096.100-0312.140 | Y=0229.350-0240.760 | 175 hiện trạng là đường nhựa, bê tông xi măng:
P=1836 | X=0455.600-0472.280 | Y=0229.600-0240.760 | 230
P=1836 | X=0505.300-0521.980 | Y=0229.600-0240.760 | 140
P=1836 | X=0118.900-0404.240 | Y=0246.850-0258.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=1836 | X=0118.900-0342.090 | Y=0264.350-0275.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=1836 | X=0118.900-0183.220 | Y=0282.100-0293.260 | Đường Trị An-
P=1836 | X=0309.750-0404.080 | Y=0282.100-0293.260 | đường Tân An - Vĩnh
P=1836 | X=0096.100-0112.780 | Y=0287.850-0299.010 | 176
P=1836 | X=0197.900-0266.150 | Y=0287.850-0299.010 | đường tỉnh 767
P=1836 | X=0455.600-0472.280 | Y=0287.850-0299.010 | 700
P=1836 | X=0505.300-0521.980 | Y=0287.850-0299.010 | 500
P=1836 | X=0118.900-0159.440 | Y=0293.600-0304.760 | Vĩnh Tân
P=1836 | X=0309.750-0326.970 | Y=0293.600-0304.760 | Tân
P=1836 | X=0118.900-0420.330 | Y=0311.350-0322.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Trị An-Vĩnh
P=1836 | X=0118.900-0415.930 | Y=0322.850-0334.010 | Tân đoạn từ đường tỉnh 767 đến đường Tân An - Vĩnh Tân có hiện
P=1836 | X=0118.900-0290.480 | Y=0334.350-0345.510 | trạng là đường nhựa, bê tông xi măng:
P=1836 | X=0096.100-0112.780 | Y=0340.350-0351.510 | 177
P=1836 | X=0455.600-0472.280 | Y=0340.350-0351.510 | 480
P=1836 | X=0505.300-0521.980 | Y=0340.350-0351.510 | 310
P=1836 | X=0118.900-0349.730 | Y=0351.850-0363.010 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=1836 | X=0118.900-0395.560 | Y=0369.350-0380.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=1836 | X=0118.900-0420.330 | Y=0387.100-0398.260 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Trị An-Vĩnh
P=1836 | X=0118.900-0415.930 | Y=0398.600-0409.760 | Tân đoạn từ đường tỉnh 767 đến đường Tân An - Vĩnh Tân có hiện
P=1836 | X=0118.900-0290.480 | Y=0410.100-0421.260 | trạng là đường nhựa, bê tông xi măng:
P=1836 | X=0096.100-0350.080 | Y=0427.600-0441.760 | 178 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=1836 | X=0455.600-0472.280 | Y=0430.600-0441.760 | 370
P=1836 | X=0505.300-0521.980 | Y=0430.600-0441.760 | 240
P=1836 | X=0118.900-0405.370 | Y=0445.100-0456.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m
P=1836 | X=0118.900-0179.940 | Y=0456.600-0467.760 | đến ≤1.000m.
P=1836 | X=0118.900-0341.750 | Y=0474.100-0485.260 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=1836 | X=0118.900-0420.330 | Y=0491.850-0503.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Trị An-Vĩnh
P=1836 | X=0118.900-0415.930 | Y=0503.350-0514.510 | Tân đoạn từ đường tỉnh 767 đến đường Tân An - Vĩnh Tân có hiện
P=1836 | X=0118.900-0290.480 | Y=0514.850-0526.010 | trạng là đường nhựa, bê tông xi măng:
P=1836 | X=0096.100-0112.780 | Y=0520.850-0532.010 | 179
P=1836 | X=0455.600-0472.280 | Y=0520.850-0532.010 | 250
P=1836 | X=0505.300-0521.980 | Y=0520.850-0532.010 | 160
P=1836 | X=0118.900-0404.240 | Y=0532.350-0543.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=1836 | X=0118.900-0342.090 | Y=0549.850-0561.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=1836 | X=0118.900-0403.810 | Y=0567.600-0578.760 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=1836 | X=0118.900-0419.150 | Y=0579.100-0590.260 | Đường Trị An-Vĩnh Tân đoạn từ đường tỉnh 767 đến đường Tân An
P=1836 | X=0118.900-0374.890 | Y=0590.600-0601.760 | - Vĩnh Tân có hiện trạng là đường nhựa, bê tông xi măng:
P=1836 | X=0096.100-0112.780 | Y=0596.600-0607.760 | 180
P=1836 | X=0455.600-0472.280 | Y=0596.600-0607.760 | 480
P=1836 | X=0505.300-0521.980 | Y=0596.600-0607.760 | 310
P=1836 | X=0118.900-0349.730 | Y=0608.100-0619.260 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=1836 | X=0118.900-0395.560 | Y=0625.600-0636.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=1836 | X=0096.100-0403.810 | Y=0643.350-0654.510 | 181 Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=1836 | X=0455.600-0472.280 | Y=0643.350-0654.510 | 370
P=1836 | X=0505.300-0521.980 | Y=0643.350-0654.510 | 240
P=1836 | X=0118.900-0419.150 | Y=0654.850-0666.010 | Đường Trị An-Vĩnh Tân đoạn từ đường tỉnh 767 đến đường Tân An
P=1836 | X=0118.900-0374.890 | Y=0666.350-0677.510 | - Vĩnh Tân có hiện trạng là đường nhựa, bê tông xi măng:
P=1836 | X=0118.900-0350.080 | Y=0683.850-0695.010 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=1836 | X=0118.900-0405.370 | Y=0701.350-0712.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m
--- SEQUENCE=7 | SECTION=non-agricultural | PAGES=4963-4976 | LINES=582 ---
P=4963 | X=0090.100-0113.000 | Y=0072.010-0085.970 | 700
P=4963 | X=0090.100-0113.000 | Y=0086.010-0099.970 | 600
P=4963 | X=0090.100-0113.000 | Y=0114.010-0127.970 | 137
P=4963 | X=0090.100-0513.660 | Y=0128.010-0141.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Vĩnh Tân - Cây
P=4963 | X=0090.100-0501.640 | Y=0142.010-0155.970 | Điệp đoạn từ Cây xăng Tín Nghĩa đến Giáp ranh xã Trảng Bom và xã
P=4963 | X=0090.100-0428.420 | Y=0156.010-0169.970 | Bàu Hàm có hiện trạng là đường nhựa, bê tông xi măng:
P=4963 | X=0090.100-0481.820 | Y=0170.010-0183.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=4963 | X=0090.100-0394.720 | Y=0184.010-0197.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=4963 | X=0090.100-0113.000 | Y=0198.010-0211.970 | 840
P=4963 | X=0090.100-0113.000 | Y=0212.010-0225.970 | 590
P=4963 | X=0090.100-0113.000 | Y=0226.010-0239.970 | 500
P=4963 | X=0090.100-0113.000 | Y=0254.010-0267.970 | 138
P=4963 | X=0090.100-0520.100 | Y=0268.010-0281.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=4963 | X=0090.100-0486.850 | Y=0282.010-0295.970 | Vĩnh Tân - Cây Điệp đoạn từ Cây xăng Tín Nghĩa đến Giáp ranh xã
P=4963 | X=0090.100-0492.460 | Y=0296.010-0309.970 | Trảng Bom và xã Bàu Hàm có hiện trạng là đường nhựa, bê tông xi
P=4963 | X=0090.100-0128.370 | Y=0310.010-0323.970 | măng:
P=4963 | X=0090.100-0406.160 | Y=0324.010-0337.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=4963 | X=0090.100-0470.380 | Y=0338.010-0351.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=4963 | X=0090.100-0124.430 | Y=0352.010-0365.970 | 1.300
P=4963 | X=0090.100-0113.000 | Y=0366.010-0379.970 | 910
P=4963 | X=0090.100-0113.000 | Y=0380.010-0393.970 | 780
P=4963 | X=0090.100-0113.000 | Y=0408.010-0421.970 | 139
P=4963 | X=0090.100-0520.100 | Y=0422.010-0435.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=4963 | X=0090.100-0486.850 | Y=0436.010-0449.970 | Vĩnh Tân - Cây Điệp đoạn từ Cây xăng Tín Nghĩa đến Giáp ranh xã
P=4963 | X=0090.100-0492.460 | Y=0450.010-0463.970 | Trảng Bom và xã Bàu Hàm có hiện trạng là đường nhựa, bê tông xi
P=4963 | X=0090.100-0128.370 | Y=0464.010-0477.970 | măng:
P=4963 | X=0090.100-0406.160 | Y=0478.010-0491.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=4963 | X=0090.100-0509.060 | Y=0492.010-0505.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=4963 | X=0090.100-0149.970 | Y=0506.010-0519.970 | ≤1.000m.
P=4963 | X=0090.100-0394.720 | Y=0520.010-0533.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=4963 | X=0090.100-0113.000 | Y=0534.010-0547.970 | 900
P=4963 | X=0090.100-0113.000 | Y=0548.010-0561.970 | 630
P=4963 | X=0090.100-0113.000 | Y=0562.010-0575.970 | 540
P=4963 | X=0090.100-0113.000 | Y=0590.010-0603.970 | 140
P=4963 | X=0090.100-0520.100 | Y=0604.010-0617.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=4963 | X=0090.100-0486.850 | Y=0618.010-0631.970 | Vĩnh Tân - Cây Điệp đoạn từ Cây xăng Tín Nghĩa đến Giáp ranh xã
P=4963 | X=0090.100-0492.460 | Y=0632.010-0645.970 | Trảng Bom và xã Bàu Hàm có hiện trạng là đường nhựa, bê tông xi
P=4963 | X=0090.100-0128.370 | Y=0646.010-0659.970 | măng:
P=4963 | X=0090.100-0481.820 | Y=0660.010-0673.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=4963 | X=0090.100-0394.720 | Y=0674.010-0687.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=4963 | X=0090.100-0113.000 | Y=0688.010-0701.970 | 760
P=4963 | X=0090.100-0113.000 | Y=0702.010-0715.970 | 530
P=4964 | X=0090.100-0113.000 | Y=0072.010-0085.970 | 460
P=4964 | X=0090.100-0113.000 | Y=0100.010-0113.970 | 141
P=4964 | X=0090.100-0180.910 | Y=0114.010-0127.970 | Đường Sở Quýt
P=4964 | X=0090.100-0183.250 | Y=0128.010-0141.970 | Đường tỉnh 768
P=4964 | X=0090.100-0509.370 | Y=0142.010-0155.970 | Mép ngoài đường điện 220KV đầu tiên (tính từ Đường tỉnh 768 đi vào)
P=4964 | X=0090.100-0124.430 | Y=0156.010-0169.970 | 3.500
P=4964 | X=0090.100-0124.430 | Y=0170.010-0183.970 | 2.500
P=4964 | X=0090.100-0124.430 | Y=0184.010-0197.970 | 2.100
P=4964 | X=0090.100-0113.000 | Y=0212.010-0225.970 | 142
P=4964 | X=0090.100-0507.400 | Y=0226.010-0239.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Sở Quýt đoạn
P=4964 | X=0090.100-0506.870 | Y=0240.010-0253.970 | từ Đường tỉnh 768 đến Mép ngoài đường điện 220KV đầu tiên (tính từ
P=4964 | X=0090.100-0511.530 | Y=0254.010-0267.970 | Đường tỉnh 768 đi vào) có hiện trạng là đường nhựa, bê tông xi măng:
P=4964 | X=0090.100-0406.160 | Y=0268.010-0281.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=4964 | X=0090.100-0470.380 | Y=0282.010-0295.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=4964 | X=0090.100-0124.430 | Y=0296.010-0309.970 | 1.700
P=4964 | X=0090.100-0124.430 | Y=0310.010-0323.970 | 1.200
P=4964 | X=0090.100-0124.430 | Y=0324.010-0337.970 | 1.000
P=4964 | X=0090.100-0113.000 | Y=0352.010-0365.970 | 143
P=4964 | X=0090.100-0507.400 | Y=0366.010-0379.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Sở Quýt đoạn
P=4964 | X=0090.100-0506.870 | Y=0380.010-0393.970 | từ Đường tỉnh 768 đến Mép ngoài đường điện 220KV đầu tiên (tính từ
P=4964 | X=0090.100-0511.530 | Y=0394.010-0407.970 | Đường tỉnh 768 đi vào) có hiện trạng là đường nhựa, bê tông xi măng:
P=4964 | X=0090.100-0406.160 | Y=0408.010-0421.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=4964 | X=0090.100-0509.060 | Y=0422.010-0435.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=4964 | X=0090.100-0149.970 | Y=0436.010-0449.970 | ≤1.000m.
P=4964 | X=0090.100-0394.720 | Y=0450.010-0463.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=4964 | X=0090.100-0124.430 | Y=0464.010-0477.970 | 1.400
P=4964 | X=0090.100-0113.000 | Y=0478.010-0491.970 | 980
P=4964 | X=0090.100-0113.000 | Y=0492.010-0505.970 | 840
P=4964 | X=0090.100-0113.000 | Y=0520.010-0533.970 | 144
P=4964 | X=0090.100-0507.400 | Y=0534.010-0547.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Sở Quýt đoạn
P=4964 | X=0090.100-0506.870 | Y=0548.010-0561.970 | từ Đường tỉnh 768 đến Mép ngoài đường điện 220KV đầu tiên (tính từ
P=4964 | X=0090.100-0511.530 | Y=0562.010-0575.970 | Đường tỉnh 768 đi vào) có hiện trạng là đường nhựa, bê tông xi măng:
P=4964 | X=0090.100-0481.820 | Y=0576.010-0589.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=4964 | X=0090.100-0394.990 | Y=0590.010-0603.970 | - Cd bề rộng <3m, cách đường giao thông >200m.
P=4964 | X=0090.100-0124.430 | Y=0604.010-0617.970 | 1.100
P=4964 | X=0090.100-0113.000 | Y=0618.010-0631.970 | 770
P=4964 | X=0090.100-0113.000 | Y=0632.010-0645.970 | 660
P=4964 | X=0090.100-0113.000 | Y=0660.010-0673.970 | 145
P=4964 | X=0090.100-0520.100 | Y=0674.010-0687.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=4964 | X=0090.100-0517.330 | Y=0688.010-0701.970 | Sở Quýt đoạn từ Đường tỉnh 768 đến Mép ngoài đường điện 220KV đầu
P=4964 | X=0090.100-0498.810 | Y=0702.010-0715.970 | tiên (tính từ Đường tỉnh 768 đi vào) có hiện trạng là đường nhựa, bê
P=4965 | X=0090.100-0173.630 | Y=0072.010-0085.970 | tông xi măng:
P=4965 | X=0090.100-0406.160 | Y=0086.010-0099.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=4965 | X=0090.100-0470.380 | Y=0100.010-0113.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=4965 | X=0090.100-0124.430 | Y=0114.010-0127.970 | 1.500
P=4965 | X=0090.100-0124.430 | Y=0128.010-0141.970 | 1.100
P=4965 | X=0090.100-0113.000 | Y=0142.010-0155.970 | 900
P=4965 | X=0090.100-0113.000 | Y=0170.010-0183.970 | 146
P=4965 | X=0090.100-0520.100 | Y=0184.010-0197.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=4965 | X=0090.100-0517.330 | Y=0198.010-0211.970 | Sở Quýt đoạn từ Đường tỉnh 768 đến Mép ngoài đường điện 220KV đầu
P=4965 | X=0090.100-0498.810 | Y=0212.010-0225.970 | tiên (tính từ Đường tỉnh 768 đi vào) có hiện trạng là đường nhựa, bê
P=4965 | X=0090.100-0173.630 | Y=0226.010-0239.970 | tông xi măng:
P=4965 | X=0090.100-0406.160 | Y=0240.010-0253.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=4965 | X=0090.100-0509.060 | Y=0254.010-0267.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=4965 | X=0090.100-0149.970 | Y=0268.010-0281.970 | ≤1.000m.
P=4965 | X=0090.100-0394.720 | Y=0282.010-0295.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=4965 | X=0090.100-0124.430 | Y=0296.010-0309.970 | 1.300
P=4965 | X=0090.100-0113.000 | Y=0310.010-0323.970 | 910
P=4965 | X=0090.100-0113.000 | Y=0324.010-0337.970 | 780
P=4965 | X=0090.100-0113.000 | Y=0352.010-0365.970 | 147
P=4965 | X=0090.100-0520.100 | Y=0366.010-0379.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=4965 | X=0090.100-0517.330 | Y=0380.010-0393.970 | Sở Quýt đoạn từ Đường tỉnh 768 đến Mép ngoài đường điện 220KV đầu
P=4965 | X=0090.100-0498.810 | Y=0394.010-0407.970 | tiên (tính từ Đường tỉnh 768 đi vào) có hiện trạng là đường nhựa, bê
P=4965 | X=0090.100-0173.630 | Y=0408.010-0421.970 | tông xi măng:
P=4965 | X=0090.100-0481.820 | Y=0422.010-0435.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=4965 | X=0090.100-0394.720 | Y=0436.010-0449.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=4965 | X=0090.100-0113.000 | Y=0450.010-0463.970 | 990
P=4965 | X=0090.100-0113.000 | Y=0464.010-0477.970 | 690
P=4965 | X=0090.100-0113.000 | Y=0478.010-0491.970 | 590
P=4965 | X=0090.100-0113.000 | Y=0506.010-0519.970 | 148
P=4965 | X=0090.100-0183.250 | Y=0520.010-0533.970 | Đường tỉnh 767
P=4965 | X=0090.100-0236.820 | Y=0534.010-0547.970 | Giáp ranh xã Trảng Bom
P=4965 | X=0090.100-0320.130 | Y=0548.010-0561.970 | Đường điện 500KV Phú Mỹ - Sông Mây
P=4965 | X=0090.100-0124.430 | Y=0562.010-0575.970 | 5.400
P=4965 | X=0090.100-0124.430 | Y=0576.010-0589.970 | 3.800
P=4965 | X=0090.100-0124.430 | Y=0590.010-0603.970 | 3.200
P=4965 | X=0090.100-0113.000 | Y=0618.010-0631.970 | 149
P=4965 | X=0090.100-0509.740 | Y=0632.010-0645.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường tỉnh 767 đoạn
P=4965 | X=0090.100-0513.150 | Y=0646.010-0659.970 | từ Giáp ranh xã Trảng Bom đến Đường điện 500KV Phú Mỹ - Sông Mây
P=4965 | X=0090.100-0369.590 | Y=0660.010-0673.970 | có hiện trạng là đường nhựa, bê tông xi măng:
P=4965 | X=0090.100-0406.160 | Y=0674.010-0687.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=4965 | X=0090.100-0470.380 | Y=0688.010-0701.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=4965 | X=0090.100-0124.430 | Y=0702.010-0715.970 | 1.600
P=4966 | X=0090.100-0124.430 | Y=0072.010-0085.970 | 1.100
P=4966 | X=0090.100-0113.000 | Y=0086.010-0099.970 | 960
P=4966 | X=0090.100-0113.000 | Y=0114.010-0127.970 | 150
P=4966 | X=0090.100-0509.740 | Y=0128.010-0141.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường tỉnh 767 đoạn
P=4966 | X=0090.100-0513.150 | Y=0142.010-0155.970 | từ Giáp ranh xã Trảng Bom đến Đường điện 500KV Phú Mỹ - Sông Mây
P=4966 | X=0090.100-0369.590 | Y=0156.010-0169.970 | có hiện trạng là đường nhựa, bê tông xi măng:
P=4966 | X=0090.100-0406.160 | Y=0170.010-0183.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=4966 | X=0090.100-0509.060 | Y=0184.010-0197.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=4966 | X=0090.100-0149.970 | Y=0198.010-0211.970 | ≤1.000m.
