TABLE=080 | AREA=Xã Nghĩa Trung
--- SEQUENCE=1 | SECTION=agricultural | PAGES=6-19 | LINES=883 ---
P=0010 | X=0109.150-0142.400 | Y=0212.850-0224.010 | ≤600m.
P=0010 | X=0109.150-0332.000 | Y=0230.350-0241.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0010 | X=0109.150-0428.410 | Y=0248.350-0259.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0010 | X=0109.150-0428.410 | Y=0259.850-0271.010 | Bùi Hữu Nghĩa đoạn từ Đường Nguyễn Thị Tồn đến Đường Huỳnh Mẫn
P=0010 | X=0109.150-0334.040 | Y=0271.350-0282.510 | Đạt có hiện trạng là đường nhựa, bê tông xi măng:
P=0010 | X=0093.950-0105.070 | Y=0277.350-0288.510 | 28
P=0010 | X=0456.450-0473.130 | Y=0277.350-0288.510 | 630
P=0010 | X=0505.200-0521.880 | Y=0277.350-0288.510 | 430
P=0010 | X=0109.150-0386.160 | Y=0288.850-0300.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0010 | X=0109.150-0335.120 | Y=0306.350-0317.510 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0010 | X=0093.950-0384.360 | Y=0324.350-0335.510 | 29 Đường Bùi Hữu Nghĩa Đường Huỳnh Mẫn Đạt Cầu Rạch Sỏi
P=0010 | X=0448.150-0473.160 | Y=0324.350-0335.510 | 1.430
P=0010 | X=0505.200-0521.880 | Y=0324.350-0335.510 | 900
P=0010 | X=0109.150-0426.190 | Y=0342.350-0353.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Bùi Hữu Nghĩa
P=0010 | X=0109.150-0405.160 | Y=0353.850-0365.010 | đoạn từ Đường Huỳnh Mẫn Đạt đến Cầu Rạch Sỏi có hiện trạng là
P=0010 | X=0109.150-0244.630 | Y=0365.350-0376.510 | đường nhựa, bê tông xi măng:
P=0010 | X=0093.950-0105.070 | Y=0371.350-0382.510 | 30
P=0010 | X=0456.450-0473.130 | Y=0371.350-0382.510 | 980
P=0010 | X=0505.200-0521.880 | Y=0371.350-0382.510 | 650
P=0010 | X=0109.150-0331.650 | Y=0382.850-0394.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0010 | X=0109.150-0385.810 | Y=0400.350-0411.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0010 | X=0109.150-0426.190 | Y=0418.350-0429.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Bùi Hữu Nghĩa
P=0010 | X=0109.150-0405.160 | Y=0429.850-0441.010 | đoạn từ Đường Huỳnh Mẫn Đạt đến Cầu Rạch Sỏi có hiện trạng là
P=0010 | X=0109.150-0244.630 | Y=0441.350-0452.510 | đường nhựa, bê tông xi măng:
P=0010 | X=0093.950-0332.000 | Y=0458.850-0473.010 | 31 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0010 | X=0456.450-0473.130 | Y=0461.850-0473.010 | 810
P=0010 | X=0505.200-0521.880 | Y=0461.850-0473.010 | 550
P=0010 | X=0109.150-0415.070 | Y=0476.350-0487.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0010 | X=0109.150-0142.400 | Y=0487.850-0499.010 | ≤600m.
P=0010 | X=0109.150-0332.000 | Y=0505.350-0516.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0010 | X=0109.150-0426.190 | Y=0523.350-0534.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Bùi Hữu Nghĩa
P=0010 | X=0109.150-0405.160 | Y=0534.850-0546.010 | đoạn từ Đường Huỳnh Mẫn Đạt đến Cầu Rạch Sỏi có hiện trạng là
P=0010 | X=0109.150-0244.630 | Y=0546.350-0557.510 | đường nhựa, bê tông xi măng:
P=0010 | X=0093.950-0105.070 | Y=0552.350-0563.510 | 32
P=0010 | X=0456.450-0473.130 | Y=0552.350-0563.510 | 630
P=0010 | X=0505.200-0521.880 | Y=0552.350-0563.510 | 430
P=0010 | X=0109.150-0386.160 | Y=0563.850-0575.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0010 | X=0109.150-0332.340 | Y=0581.350-0592.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0010 | X=0109.150-0428.410 | Y=0599.350-0610.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0010 | X=0109.150-0416.280 | Y=0610.850-0622.010 | Bùi Hữu Nghĩa đoạn từ Đường Huỳnh Mẫn Đạt đến Cầu Rạch Sỏi có
P=0010 | X=0109.150-0302.390 | Y=0622.350-0633.510 | hiện trạng là đường nhựa, bê tông xi măng:
P=0010 | X=0093.950-0105.070 | Y=0628.350-0639.510 | 33
P=0010 | X=0456.450-0473.130 | Y=0628.350-0639.510 | 980
P=0010 | X=0505.200-0521.880 | Y=0628.350-0639.510 | 650
P=0010 | X=0109.150-0331.650 | Y=0639.850-0651.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0010 | X=0109.150-0385.810 | Y=0657.350-0668.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0010 | X=0093.950-0428.410 | Y=0675.350-0686.510 | 34 Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0010 | X=0456.450-0473.130 | Y=0675.350-0686.510 | 810
P=0010 | X=0505.200-0521.880 | Y=0675.350-0686.510 | 550
P=0010 | X=0109.150-0416.280 | Y=0686.850-0698.010 | Bùi Hữu Nghĩa đoạn từ Đường Huỳnh Mẫn Đạt đến Cầu Rạch Sỏi có
P=0010 | X=0109.150-0302.390 | Y=0698.350-0709.510 | hiện trạng là đường nhựa, bê tông xi măng:
P=0011 | X=0109.150-0332.000 | Y=0078.850-0090.010 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0011 | X=0109.150-0415.070 | Y=0096.350-0107.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0011 | X=0109.150-0142.400 | Y=0107.850-0119.010 | ≤600m.
P=0011 | X=0109.150-0332.000 | Y=0125.350-0136.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0011 | X=0109.150-0428.410 | Y=0143.350-0154.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0011 | X=0109.150-0416.280 | Y=0154.850-0166.010 | Bùi Hữu Nghĩa đoạn từ Đường Huỳnh Mẫn Đạt đến Cầu Rạch Sỏi có
P=0011 | X=0109.150-0302.390 | Y=0166.350-0177.510 | hiện trạng là đường nhựa, bê tông xi măng:
P=0011 | X=0093.950-0105.070 | Y=0172.350-0183.510 | 35
P=0011 | X=0456.450-0473.130 | Y=0172.350-0183.510 | 630
P=0011 | X=0505.200-0521.880 | Y=0172.350-0183.510 | 430
P=0011 | X=0109.150-0386.160 | Y=0183.850-0195.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0011 | X=0109.150-0335.120 | Y=0201.350-0212.510 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0011 | X=0093.950-0277.610 | Y=0219.350-0230.510 | 36 Đường Bùi Hữu Nghĩa Cầu Rạch Sỏi
P=0011 | X=0322.700-0384.910 | Y=0219.350-0230.510 | Cầu Ông Tiếp
P=0011 | X=0448.150-0473.160 | Y=0219.350-0230.510 | 1.430
P=0011 | X=0505.200-0521.880 | Y=0219.350-0230.510 | 900
P=0011 | X=0109.150-0426.190 | Y=0237.350-0248.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Bùi Hữu Nghĩa
P=0011 | X=0109.150-0425.180 | Y=0248.850-0260.010 | đoạn từ Cầu Rạch Sỏi đến Cầu Ông Tiếp có hiện trạng là đường nhựa,
P=0011 | X=0109.150-0183.030 | Y=0260.350-0271.510 | bê tông xi măng:
P=0011 | X=0093.950-0105.070 | Y=0266.350-0277.510 | 37
P=0011 | X=0456.450-0473.130 | Y=0266.350-0277.510 | 980
P=0011 | X=0505.200-0521.880 | Y=0266.350-0277.510 | 650
P=0011 | X=0109.150-0331.650 | Y=0277.850-0289.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0011 | X=0109.150-0385.810 | Y=0295.350-0306.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0011 | X=0109.150-0426.190 | Y=0313.350-0324.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Bùi Hữu Nghĩa
P=0011 | X=0109.150-0425.180 | Y=0324.850-0336.010 | đoạn từ Cầu Rạch Sỏi đến Cầu Ông Tiếp có hiện trạng là đường nhựa,
P=0011 | X=0109.150-0183.030 | Y=0336.350-0347.510 | bê tông xi măng:
P=0011 | X=0093.950-0332.000 | Y=0353.850-0368.010 | 38 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0011 | X=0456.450-0473.130 | Y=0356.850-0368.010 | 810
P=0011 | X=0505.200-0521.880 | Y=0356.850-0368.010 | 550
P=0011 | X=0109.150-0415.070 | Y=0371.350-0382.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0011 | X=0109.150-0142.400 | Y=0382.850-0394.010 | ≤600m.
P=0011 | X=0109.150-0332.000 | Y=0400.350-0411.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0011 | X=0109.150-0426.190 | Y=0418.350-0429.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Bùi Hữu Nghĩa
P=0011 | X=0109.150-0425.180 | Y=0429.850-0441.010 | đoạn từ Cầu Rạch Sỏi đến Cầu Ông Tiếp có hiện trạng là đường nhựa,
P=0011 | X=0109.150-0183.030 | Y=0441.350-0452.510 | bê tông xi măng:
P=0011 | X=0093.950-0105.070 | Y=0447.350-0458.510 | 39
P=0011 | X=0456.450-0473.130 | Y=0447.350-0458.510 | 630
P=0011 | X=0505.200-0521.880 | Y=0447.350-0458.510 | 430
P=0011 | X=0109.150-0386.160 | Y=0458.850-0470.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0011 | X=0109.150-0332.340 | Y=0476.350-0487.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0011 | X=0109.150-0428.410 | Y=0494.350-0505.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0011 | X=0109.150-0421.920 | Y=0505.850-0517.010 | Bùi Hữu Nghĩa đoạn từ Cầu Rạch Sỏi đến Cầu Ông Tiếp có hiện trạng
P=0011 | X=0109.150-0255.170 | Y=0517.350-0528.510 | là đường nhựa, bê tông xi măng:
P=0011 | X=0093.950-0105.070 | Y=0523.350-0534.510 | 40
P=0011 | X=0456.450-0473.130 | Y=0523.350-0534.510 | 980
P=0011 | X=0505.200-0521.880 | Y=0523.350-0534.510 | 650
P=0011 | X=0109.150-0331.650 | Y=0534.850-0546.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0011 | X=0109.150-0385.810 | Y=0552.350-0563.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0011 | X=0109.150-0428.410 | Y=0570.350-0581.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0011 | X=0109.150-0421.920 | Y=0581.850-0593.010 | Bùi Hữu Nghĩa đoạn từ Cầu Rạch Sỏi đến Cầu Ông Tiếp có hiện trạng
P=0011 | X=0109.150-0255.170 | Y=0593.350-0604.510 | là đường nhựa, bê tông xi măng:
P=0011 | X=0093.950-0332.000 | Y=0610.850-0625.010 | 41 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0011 | X=0456.450-0473.130 | Y=0613.850-0625.010 | 810
P=0011 | X=0505.200-0521.880 | Y=0613.850-0625.010 | 550
P=0011 | X=0109.150-0415.070 | Y=0628.350-0639.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0011 | X=0109.150-0142.400 | Y=0639.850-0651.010 | ≤600m.
P=0011 | X=0109.150-0332.000 | Y=0657.350-0668.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0011 | X=0093.950-0428.410 | Y=0675.350-0686.510 | 42 Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0011 | X=0456.450-0473.130 | Y=0675.350-0686.510 | 630
P=0011 | X=0505.200-0521.880 | Y=0675.350-0686.510 | 430
P=0011 | X=0109.150-0421.920 | Y=0686.850-0698.010 | Bùi Hữu Nghĩa đoạn từ Cầu Rạch Sỏi đến Cầu Ông Tiếp có hiện trạng
P=0011 | X=0109.150-0255.170 | Y=0698.350-0709.510 | là đường nhựa, bê tông xi măng:
P=0012 | X=0109.150-0386.160 | Y=0078.850-0090.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0012 | X=0109.150-0335.120 | Y=0096.350-0107.510 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0012 | X=0109.150-0192.370 | Y=0114.350-0125.510 | Đường Nguyễn Tri
P=0012 | X=0322.700-0403.160 | Y=0114.350-0125.510 | Đường Nguyễn Ái
P=0012 | X=0093.950-0105.070 | Y=0120.100-0131.260 | 43
P=0012 | X=0215.950-0267.070 | Y=0120.100-0131.260 | Cầu Ghềnh
P=0012 | X=0448.150-0473.160 | Y=0120.100-0131.260 | 1.500
P=0012 | X=0505.200-0521.880 | Y=0120.100-0131.260 | 970
P=0012 | X=0109.150-0145.730 | Y=0125.850-0137.010 | Phương
P=0012 | X=0322.700-0346.590 | Y=0125.850-0137.010 | Quốc
P=0012 | X=0109.150-0408.930 | Y=0143.850-0155.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Nguyễn Tri
P=0012 | X=0109.150-0426.750 | Y=0155.350-0166.510 | Phương đoạn từ Cầu Ghềnh đến Đường Nguyễn Ái Quốc có hiện trạng
P=0012 | X=0109.150-0255.170 | Y=0166.850-0178.010 | là đường nhựa, bê tông xi măng:
P=0012 | X=0093.950-0105.070 | Y=0172.850-0184.010 | 44
P=0012 | X=0448.150-0473.160 | Y=0172.850-0184.010 | 1.030
P=0012 | X=0505.200-0521.880 | Y=0172.850-0184.010 | 680
P=0012 | X=0109.150-0331.650 | Y=0184.350-0195.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0012 | X=0109.150-0385.810 | Y=0201.850-0213.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0012 | X=0109.150-0408.930 | Y=0219.850-0231.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Nguyễn Tri
P=0012 | X=0109.150-0426.750 | Y=0231.350-0242.510 | Phương đoạn từ Cầu Ghềnh đến Đường Nguyễn Ái Quốc có hiện trạng
P=0012 | X=0109.150-0255.170 | Y=0242.850-0254.010 | là đường nhựa, bê tông xi măng:
P=0012 | X=0093.950-0332.000 | Y=0260.350-0274.510 | 45 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0012 | X=0456.450-0473.130 | Y=0263.350-0274.510 | 860
P=0012 | X=0505.200-0521.880 | Y=0263.350-0274.510 | 570
P=0012 | X=0109.150-0415.070 | Y=0277.850-0289.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0012 | X=0109.150-0142.400 | Y=0289.350-0300.510 | ≤600m.
P=0012 | X=0109.150-0332.000 | Y=0306.850-0318.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0012 | X=0109.150-0408.930 | Y=0324.850-0336.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Nguyễn Tri
P=0012 | X=0109.150-0426.750 | Y=0336.350-0347.510 | Phương đoạn từ Cầu Ghềnh đến Đường Nguyễn Ái Quốc có hiện trạng
P=0012 | X=0109.150-0255.170 | Y=0347.850-0359.010 | là đường nhựa, bê tông xi măng:
P=0012 | X=0093.950-0105.070 | Y=0353.850-0365.010 | 46
P=0012 | X=0456.450-0473.130 | Y=0353.850-0365.010 | 670
P=0012 | X=0505.200-0521.880 | Y=0353.850-0365.010 | 450
P=0012 | X=0109.150-0386.160 | Y=0365.350-0376.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0012 | X=0109.150-0332.340 | Y=0382.850-0394.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0012 | X=0109.150-0428.410 | Y=0400.850-0412.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0012 | X=0109.150-0417.850 | Y=0412.350-0423.510 | Nguyễn Tri Phương đoạn từ Cầu Ghềnh đến Đường Nguyễn Ái Quốc
P=0012 | X=0109.150-0315.730 | Y=0423.850-0435.010 | có hiện trạng là đường nhựa, bê tông xi măng:
P=0012 | X=0093.950-0105.070 | Y=0429.850-0441.010 | 47
P=0012 | X=0448.150-0473.160 | Y=0429.850-0441.010 | 1.030
P=0012 | X=0505.200-0521.880 | Y=0429.850-0441.010 | 680
P=0012 | X=0109.150-0331.650 | Y=0441.350-0452.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0012 | X=0109.150-0385.810 | Y=0458.850-0470.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0012 | X=0109.150-0428.410 | Y=0476.850-0488.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0012 | X=0109.150-0417.850 | Y=0488.350-0499.510 | Nguyễn Tri Phương đoạn từ Cầu Ghềnh đến Đường Nguyễn Ái Quốc
P=0012 | X=0109.150-0315.730 | Y=0499.850-0511.010 | có hiện trạng là đường nhựa, bê tông xi măng:
P=0012 | X=0093.950-0332.000 | Y=0517.350-0531.510 | 48 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0012 | X=0456.450-0473.130 | Y=0520.350-0531.510 | 860
P=0012 | X=0505.200-0521.880 | Y=0520.350-0531.510 | 570
P=0012 | X=0109.150-0415.070 | Y=0534.850-0546.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0012 | X=0109.150-0142.400 | Y=0546.350-0557.510 | ≤600m.
P=0012 | X=0109.150-0332.000 | Y=0563.850-0575.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0012 | X=0109.150-0428.410 | Y=0581.850-0593.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0012 | X=0109.150-0417.850 | Y=0593.350-0604.510 | Nguyễn Tri Phương đoạn từ Cầu Ghềnh đến Đường Nguyễn Ái Quốc
P=0012 | X=0109.150-0315.730 | Y=0604.850-0616.010 | có hiện trạng là đường nhựa, bê tông xi măng:
P=0012 | X=0093.950-0105.070 | Y=0610.850-0622.010 | 49
P=0012 | X=0456.450-0473.130 | Y=0610.850-0622.010 | 670
P=0012 | X=0505.200-0521.880 | Y=0610.850-0622.010 | 450
P=0012 | X=0109.150-0386.160 | Y=0622.350-0633.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0012 | X=0109.150-0335.120 | Y=0639.850-0651.010 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0012 | X=0109.150-0198.510 | Y=0657.850-0669.010 | Đường Nguyễn Văn
P=0012 | X=0215.950-0296.410 | Y=0657.850-0669.010 | Đường Nguyễn Ái
P=0012 | X=0093.950-0105.070 | Y=0663.600-0674.760 | 50
P=0012 | X=0322.700-0386.590 | Y=0663.600-0674.760 | Mỏ đá Hóa An
P=0012 | X=0448.150-0473.160 | Y=0663.600-0674.760 | 1.430
P=0012 | X=0505.200-0521.880 | Y=0663.600-0674.760 | 900
P=0012 | X=0109.150-0131.390 | Y=0669.350-0680.510 | Lung
P=0012 | X=0215.950-0239.840 | Y=0669.350-0680.510 | Quốc
P=0012 | X=0093.950-0415.070 | Y=0687.350-0698.510 | 51 Các tuyến đường giao thông đấu nối trực tiếp ra Đường Nguyễn Văn
P=0012 | X=0456.450-0473.130 | Y=0687.350-0698.510 | 980
P=0012 | X=0505.200-0521.880 | Y=0687.350-0698.510 | 650
P=0012 | X=0109.150-0425.170 | Y=0698.850-0710.010 | Lung đoạn từ Đường Nguyễn Ái Quốc đến Mỏ đá Hóa An có hiện trạng
P=0013 | X=0109.150-0255.170 | Y=0078.850-0090.010 | là đường nhựa, bê tông xi măng:
P=0013 | X=0109.150-0328.880 | Y=0096.350-0107.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m
P=0013 | X=0111.950-0388.610 | Y=0113.850-0125.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0013 | X=0109.150-0415.070 | Y=0131.850-0143.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Nguyễn Văn
P=0013 | X=0109.150-0425.170 | Y=0143.350-0154.510 | Lung đoạn từ Đường Nguyễn Ái Quốc đến Mỏ đá Hóa An có hiện trạng
P=0013 | X=0109.150-0255.170 | Y=0154.850-0166.010 | là đường nhựa, bê tông xi măng:
P=0013 | X=0093.950-0332.000 | Y=0172.350-0186.510 | 52 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0013 | X=0456.450-0473.130 | Y=0175.350-0186.510 | 810
P=0013 | X=0505.200-0521.880 | Y=0175.350-0186.510 | 550
P=0013 | X=0109.150-0415.070 | Y=0189.850-0201.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0013 | X=0109.150-0142.400 | Y=0201.350-0212.510 | ≤600m.
P=0013 | X=0109.150-0332.000 | Y=0218.850-0230.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0013 | X=0109.150-0415.070 | Y=0236.850-0248.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Nguyễn Văn
P=0013 | X=0109.150-0425.170 | Y=0248.350-0259.510 | Lung đoạn từ Đường Nguyễn Ái Quốc đến Mỏ đá Hóa An có hiện trạng
P=0013 | X=0109.150-0255.170 | Y=0259.850-0271.010 | là đường nhựa, bê tông xi măng:
P=0013 | X=0093.950-0105.070 | Y=0265.850-0277.010 | 53
P=0013 | X=0456.450-0473.130 | Y=0265.850-0277.010 | 630
P=0013 | X=0505.200-0521.880 | Y=0265.850-0277.010 | 430
P=0013 | X=0109.150-0386.160 | Y=0277.350-0288.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0013 | X=0109.150-0332.340 | Y=0294.850-0306.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0013 | X=0109.150-0428.410 | Y=0312.850-0324.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0013 | X=0109.150-0422.410 | Y=0324.350-0335.510 | Nguyễn Văn Lung đoạn từ Đường Nguyễn Ái Quốc đến Mỏ đá Hóa An
P=0013 | X=0109.150-0315.730 | Y=0335.850-0347.010 | có hiện trạng là đường nhựa, bê tông xi măng:
P=0013 | X=0093.950-0105.070 | Y=0341.850-0353.010 | 54
P=0013 | X=0456.450-0473.130 | Y=0341.850-0353.010 | 980
P=0013 | X=0505.200-0521.880 | Y=0341.850-0353.010 | 650
P=0013 | X=0109.150-0331.650 | Y=0353.350-0364.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0013 | X=0109.150-0385.810 | Y=0370.850-0382.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0013 | X=0109.150-0428.410 | Y=0388.850-0400.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0013 | X=0109.150-0422.410 | Y=0400.350-0411.510 | Nguyễn Văn Lung đoạn từ Đường Nguyễn Ái Quốc đến Mỏ đá Hóa An
P=0013 | X=0109.150-0315.730 | Y=0411.850-0423.010 | có hiện trạng là đường nhựa, bê tông xi măng:
P=0013 | X=0093.950-0332.000 | Y=0429.350-0443.510 | 55 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0013 | X=0456.450-0473.130 | Y=0432.350-0443.510 | 810
P=0013 | X=0505.200-0521.880 | Y=0432.350-0443.510 | 550
P=0013 | X=0109.150-0415.070 | Y=0446.850-0458.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0013 | X=0109.150-0142.400 | Y=0458.350-0469.510 | ≤600m.
P=0013 | X=0109.150-0332.000 | Y=0475.850-0487.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0013 | X=0109.150-0428.410 | Y=0493.850-0505.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0013 | X=0109.150-0422.410 | Y=0505.350-0516.510 | Nguyễn Văn Lung đoạn từ Đường Nguyễn Ái Quốc đến Mỏ đá Hóa An
P=0013 | X=0109.150-0315.730 | Y=0516.850-0528.010 | có hiện trạng là đường nhựa, bê tông xi măng:
P=0013 | X=0093.950-0105.070 | Y=0522.850-0534.010 | 56
P=0013 | X=0456.450-0473.130 | Y=0522.850-0534.010 | 630
P=0013 | X=0505.200-0521.880 | Y=0522.850-0534.010 | 430
P=0013 | X=0109.150-0386.160 | Y=0534.350-0545.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0013 | X=0109.150-0335.120 | Y=0551.850-0563.010 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0013 | X=0322.700-0409.250 | Y=0569.850-0581.010 | Chạm tới giữa ranh
P=0013 | X=0322.700-0427.560 | Y=0581.350-0592.510 | thửa đất số 9. tờ BĐĐC
P=0013 | X=0093.950-0201.500 | Y=0587.100-0598.260 | 57 Đường Trần Văn Ơn
P=0013 | X=0215.950-0316.420 | Y=0587.100-0598.260 | Đường Bùi Hữu Nghĩa
P=0013 | X=0448.150-0473.160 | Y=0587.100-0598.260 | 1.430
P=0013 | X=0505.200-0521.880 | Y=0587.100-0598.260 | 900
P=0013 | X=0322.700-0419.380 | Y=0592.850-0604.010 | số 124 và thửa đất số
P=0013 | X=0322.700-0410.320 | Y=0604.350-0615.510 | 8, tờ BĐĐC số 124)
P=0013 | X=0109.150-0418.060 | Y=0622.350-0633.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Trần Văn Ơn
P=0013 | X=0109.150-0420.080 | Y=0633.850-0645.010 | đoạn từ Đường Bùi Hữu Nghĩa đến Chạm tới giữa ranh thửa đất số 9,
P=0013 | X=0109.150-0410.500 | Y=0645.350-0656.510 | tờ BĐĐC số 124 và thửa đất số 8, tờ BĐĐC số 124) có hiện trạng là
P=0013 | X=0093.950-0244.630 | Y=0656.850-0668.260 | 58 đường nhựa, bê tông xi măng:
P=0013 | X=0456.450-0473.130 | Y=0657.100-0668.260 | 980
P=0013 | X=0505.200-0521.880 | Y=0657.100-0668.260 | 650
P=0013 | X=0109.150-0331.650 | Y=0674.350-0685.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0013 | X=0109.150-0385.810 | Y=0691.850-0703.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0014 | X=0109.150-0418.060 | Y=0078.850-0090.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Trần Văn Ơn
P=0014 | X=0109.150-0420.080 | Y=0090.350-0101.510 | đoạn từ Đường Bùi Hữu Nghĩa đến Chạm tới giữa ranh thửa đất số 9,
P=0014 | X=0109.150-0410.500 | Y=0101.850-0113.010 | tờ BĐĐC số 124 và thửa đất số 8, tờ BĐĐC số 124) có hiện trạng là
P=0014 | X=0109.150-0244.630 | Y=0113.350-0124.510 | đường nhựa, bê tông xi măng:
P=0014 | X=0093.950-0332.000 | Y=0128.100-0142.010 | 59 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0014 | X=0456.450-0473.130 | Y=0128.100-0139.260 | 810
P=0014 | X=0505.200-0521.880 | Y=0128.100-0139.260 | 550
