TABLE=042 | AREA=Xã Thống Nhất
--- SEQUENCE=3 | SECTION=agricultural | PAGES=941-961 | LINES=1363 ---
P=0951 | X=0505.300-0521.980 | Y=0682.600-0693.760 | 230
P=0951 | X=0111.150-0402.660 | Y=0694.100-0705.260 | Bảo Quang đoạn từ Đường tỉnh 763 đến Đường Xuân Bắc - Long
P=0951 | X=0111.150-0349.390 | Y=0705.600-0716.760 | Khánh có hiện trạng là đường nhựa, bê tông xi măng:
P=0952 | X=0111.150-0341.980 | Y=0078.600-0089.760 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=0952 | X=0111.150-0387.810 | Y=0096.100-0107.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=0952 | X=0111.150-0411.510 | Y=0113.850-0125.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Xuân Bắc -
P=0952 | X=0111.150-0402.660 | Y=0125.350-0136.510 | Bảo Quang đoạn từ Đường tỉnh 763 đến Đường Xuân Bắc - Long
P=0952 | X=0111.150-0349.390 | Y=0136.850-0148.010 | Khánh có hiện trạng là đường nhựa, bê tông xi măng:
P=0952 | X=0095.000-0342.330 | Y=0154.350-0168.510 | 87 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=0952 | X=0457.900-0474.580 | Y=0157.350-0168.510 | 290
P=0952 | X=0505.300-0521.980 | Y=0157.350-0168.510 | 180
P=0952 | X=0111.150-0417.070 | Y=0171.850-0183.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=0952 | X=0111.150-0152.730 | Y=0183.350-0194.510 | ≤1.000m.
P=0952 | X=0111.150-0334.000 | Y=0200.850-0212.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0952 | X=0111.150-0411.510 | Y=0218.600-0229.760 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Xuân Bắc -
P=0952 | X=0111.150-0402.660 | Y=0230.100-0241.260 | Bảo Quang đoạn từ Đường tỉnh 763 đến Đường Xuân Bắc - Long
P=0952 | X=0111.150-0349.390 | Y=0241.600-0252.760 | Khánh có hiện trạng là đường nhựa, bê tông xi măng:
P=0952 | X=0095.000-0106.120 | Y=0247.600-0258.760 | 88
P=0952 | X=0457.900-0474.580 | Y=0247.600-0258.760 | 200
P=0952 | X=0505.300-0521.980 | Y=0247.600-0258.760 | 130
P=0952 | X=0111.150-0396.490 | Y=0259.100-0270.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=0952 | X=0111.150-0334.340 | Y=0276.600-0287.760 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0952 | X=0111.150-0396.060 | Y=0294.350-0305.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0952 | X=0111.150-0411.990 | Y=0305.850-0317.010 | Đường Xuân Bắc - Bảo Quang đoạn từ Đường tỉnh 763 đến Đường
P=0952 | X=0111.150-0396.050 | Y=0317.350-0328.510 | Xuân Bắc - Long Khánh có hiện trạng là đường nhựa, bê tông xi
P=0952 | X=0095.000-0138.930 | Y=0328.850-0340.260 | 89 măng:
P=0952 | X=0457.900-0474.580 | Y=0329.100-0340.260 | 350
P=0952 | X=0505.300-0521.980 | Y=0329.100-0340.260 | 230
P=0952 | X=0111.150-0341.980 | Y=0346.350-0357.510 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=0952 | X=0111.150-0387.810 | Y=0363.850-0375.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=0952 | X=0111.150-0396.060 | Y=0381.600-0392.760 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0952 | X=0111.150-0411.990 | Y=0393.100-0404.260 | Đường Xuân Bắc - Bảo Quang đoạn từ Đường tỉnh 763 đến Đường
P=0952 | X=0111.150-0396.050 | Y=0404.600-0415.760 | Xuân Bắc - Long Khánh có hiện trạng là đường nhựa, bê tông xi
P=0952 | X=0111.150-0138.930 | Y=0416.100-0427.260 | măng:
P=0952 | X=0095.000-0342.330 | Y=0430.850-0444.760 | 90 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=0952 | X=0457.900-0474.580 | Y=0430.850-0442.010 | 290
P=0952 | X=0505.300-0521.980 | Y=0430.850-0442.010 | 180
P=0952 | X=0111.150-0417.070 | Y=0451.100-0462.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=0952 | X=0111.150-0152.730 | Y=0462.600-0473.760 | ≤1.000m.
P=0952 | X=0111.150-0334.000 | Y=0480.100-0491.260 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0952 | X=0111.150-0396.060 | Y=0497.850-0509.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0952 | X=0111.150-0411.990 | Y=0509.350-0520.510 | Đường Xuân Bắc - Bảo Quang đoạn từ Đường tỉnh 763 đến Đường
P=0952 | X=0111.150-0396.050 | Y=0520.850-0532.010 | Xuân Bắc - Long Khánh có hiện trạng là đường nhựa, bê tông xi
P=0952 | X=0095.000-0138.930 | Y=0532.350-0543.760 | 91 măng:
P=0952 | X=0457.900-0474.580 | Y=0532.600-0543.760 | 200
P=0952 | X=0505.300-0521.980 | Y=0532.600-0543.760 | 130
P=0952 | X=0111.150-0396.490 | Y=0549.850-0561.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=0952 | X=0111.150-0334.340 | Y=0567.350-0578.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0952 | X=0244.900-0421.630 | Y=0585.100-0596.260 | Đường đi vào Nông Hết nhà văn hóa ấp
P=0952 | X=0095.000-0213.840 | Y=0590.850-0602.010 | 92 Đường vào ấp Bàu Cối
P=0952 | X=0457.900-0474.580 | Y=0590.850-0602.010 | 470
P=0952 | X=0505.300-0521.980 | Y=0590.850-0602.010 | 330
P=0952 | X=0244.900-0316.470 | Y=0596.600-0607.760 | trường Thọ Vực
P=0952 | X=0334.400-0369.950 | Y=0596.600-0607.760 | Bàu Cối
P=0952 | X=0111.150-0412.620 | Y=0614.350-0625.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường vào ấp Bàu
P=0952 | X=0111.150-0423.760 | Y=0625.850-0637.010 | Cối đoạn từ Đường đi vào Nông trường Thọ Vực đến Hết nhà văn hóa
P=0952 | X=0111.150-0369.940 | Y=0637.350-0648.510 | ấp Bàu Cối có hiện trạng là đường nhựa, bê tông xi măng:
P=0952 | X=0095.000-0106.120 | Y=0643.350-0654.510 | 93
P=0952 | X=0457.900-0474.580 | Y=0643.350-0654.510 | 330
P=0952 | X=0505.300-0521.980 | Y=0643.350-0654.510 | 200
P=0952 | X=0111.150-0341.980 | Y=0654.850-0666.010 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=0952 | X=0111.150-0387.810 | Y=0672.350-0683.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=0952 | X=0095.000-0412.620 | Y=0690.100-0701.260 | 94 Các tuyến đường giao thông đấu nối trực tiếp ra Đường vào ấp Bàu
P=0952 | X=0457.900-0474.580 | Y=0690.100-0701.260 | 260
P=0952 | X=0505.300-0521.980 | Y=0690.100-0701.260 | 150
P=0952 | X=0111.150-0423.760 | Y=0701.600-0712.760 | Cối đoạn từ Đường đi vào Nông trường Thọ Vực đến Hết nhà văn hóa
P=0953 | X=0111.150-0369.940 | Y=0078.600-0089.760 | ấp Bàu Cối có hiện trạng là đường nhựa, bê tông xi măng:
P=0953 | X=0111.150-0342.330 | Y=0096.100-0107.260 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=0953 | X=0111.150-0417.070 | Y=0113.600-0124.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=0953 | X=0111.150-0152.730 | Y=0125.100-0136.260 | ≤1.000m.
P=0953 | X=0111.150-0334.000 | Y=0142.600-0153.760 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0953 | X=0111.150-0412.620 | Y=0160.350-0171.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường vào ấp Bàu
P=0953 | X=0111.150-0423.760 | Y=0171.850-0183.010 | Cối đoạn từ Đường đi vào Nông trường Thọ Vực đến Hết nhà văn hóa
P=0953 | X=0111.150-0369.940 | Y=0183.350-0194.510 | ấp Bàu Cối có hiện trạng là đường nhựa, bê tông xi măng:
P=0953 | X=0095.000-0106.120 | Y=0189.350-0200.510 | 95
P=0953 | X=0457.900-0474.580 | Y=0189.350-0200.510 | 180
P=0953 | X=0505.300-0521.980 | Y=0189.350-0200.510 | 110
P=0953 | X=0111.150-0396.490 | Y=0200.850-0212.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=0953 | X=0111.150-0334.340 | Y=0218.350-0229.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0953 | X=0111.150-0396.060 | Y=0236.100-0247.260 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0953 | X=0111.150-0415.890 | Y=0247.600-0258.760 | Đường vào ấp Bàu Cối đoạn từ Đường đi vào Nông trường Thọ Vực
P=0953 | X=0111.150-0402.730 | Y=0259.100-0270.260 | đến Hết nhà văn hóa ấp Bàu Cối có hiện trạng là đường nhựa, bê
P=0953 | X=0095.000-0171.140 | Y=0270.600-0282.010 | 96 tông xi măng:
P=0953 | X=0457.900-0474.580 | Y=0270.850-0282.010 | 330
P=0953 | X=0505.300-0521.980 | Y=0270.850-0282.010 | 200
P=0953 | X=0111.150-0341.980 | Y=0288.100-0299.260 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=0953 | X=0111.150-0387.810 | Y=0305.600-0316.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=0953 | X=0111.150-0396.060 | Y=0323.350-0334.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0953 | X=0111.150-0415.890 | Y=0334.850-0346.010 | Đường vào ấp Bàu Cối đoạn từ Đường đi vào Nông trường Thọ Vực
P=0953 | X=0111.150-0402.730 | Y=0346.350-0357.510 | đến Hết nhà văn hóa ấp Bàu Cối có hiện trạng là đường nhựa, bê
P=0953 | X=0111.150-0171.140 | Y=0357.850-0369.010 | tông xi măng:
P=0953 | X=0095.000-0342.330 | Y=0372.600-0386.510 | 97 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=0953 | X=0457.900-0474.580 | Y=0372.600-0383.760 | 260
P=0953 | X=0505.300-0521.980 | Y=0372.600-0383.760 | 150
P=0953 | X=0111.150-0417.070 | Y=0392.850-0404.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=0953 | X=0111.150-0152.730 | Y=0404.350-0415.510 | ≤1.000m.
P=0953 | X=0111.150-0334.000 | Y=0421.850-0433.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0953 | X=0111.150-0396.060 | Y=0439.600-0450.760 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0953 | X=0111.150-0415.890 | Y=0451.100-0462.260 | Đường vào ấp Bàu Cối đoạn từ Đường đi vào Nông trường Thọ Vực
P=0953 | X=0111.150-0402.730 | Y=0462.600-0473.760 | đến Hết nhà văn hóa ấp Bàu Cối có hiện trạng là đường nhựa, bê
P=0953 | X=0095.000-0171.140 | Y=0474.100-0485.510 | 98 tông xi măng:
P=0953 | X=0457.900-0474.580 | Y=0474.350-0485.510 | 180
P=0953 | X=0505.300-0521.980 | Y=0474.350-0485.510 | 110
P=0953 | X=0111.150-0396.490 | Y=0491.600-0502.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=0953 | X=0111.150-0334.340 | Y=0509.100-0520.260 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0953 | X=0244.900-0416.540 | Y=0526.850-0538.010 | Đường Xuân Bắc - Giáp ranh phường
P=0953 | X=0095.000-0228.840 | Y=0532.600-0543.760 | 99 Đường ấp 6 đi Bảo Quang
P=0953 | X=0457.900-0474.580 | Y=0532.600-0543.760 | 470
P=0953 | X=0505.300-0521.980 | Y=0532.600-0543.760 | 330
P=0953 | X=0244.900-0295.460 | Y=0538.350-0549.510 | Bảo Quang
P=0953 | X=0334.400-0374.950 | Y=0538.350-0549.510 | Bảo Vinh
P=0953 | X=0111.150-0412.610 | Y=0556.100-0567.260 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường ấp 6 đi Bảo
P=0953 | X=0111.150-0422.670 | Y=0567.600-0578.760 | Quang đoạn từ Đường Xuân Bắc - Bảo Quang đến Giáp ranh phường
P=0953 | X=0111.150-0361.040 | Y=0579.100-0590.260 | Bảo Vinh có hiện trạng là đường nhựa, bê tông xi măng:
P=0953 | X=0092.200-0108.880 | Y=0585.100-0596.260 | 100
P=0953 | X=0457.900-0474.580 | Y=0585.100-0596.260 | 330
P=0953 | X=0505.300-0521.980 | Y=0585.100-0596.260 | 200
P=0953 | X=0111.150-0341.980 | Y=0596.600-0607.760 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=0953 | X=0111.150-0387.810 | Y=0614.100-0625.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=0953 | X=0092.200-0412.610 | Y=0631.850-0643.010 | 101 Các tuyến đường giao thông đấu nối trực tiếp ra Đường ấp 6 đi Bảo
P=0953 | X=0457.900-0474.580 | Y=0631.850-0643.010 | 260
P=0953 | X=0505.300-0521.980 | Y=0631.850-0643.010 | 150
P=0953 | X=0111.150-0422.670 | Y=0643.350-0654.510 | Quang đoạn từ Đường Xuân Bắc - Bảo Quang đến Giáp ranh phường
P=0953 | X=0111.150-0361.040 | Y=0654.850-0666.010 | Bảo Vinh có hiện trạng là đường nhựa, bê tông xi măng:
P=0953 | X=0111.150-0342.330 | Y=0672.350-0683.510 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=0953 | X=0111.150-0417.070 | Y=0689.850-0701.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=0953 | X=0111.150-0152.730 | Y=0701.350-0712.510 | ≤1.000m.
P=0954 | X=0111.150-0334.000 | Y=0078.600-0089.760 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0954 | X=0111.150-0412.610 | Y=0096.350-0107.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường ấp 6 đi Bảo
P=0954 | X=0111.150-0422.670 | Y=0107.850-0119.010 | Quang đoạn từ Đường Xuân Bắc - Bảo Quang đến Giáp ranh phường
P=0954 | X=0111.150-0361.040 | Y=0119.350-0130.510 | Bảo Vinh có hiện trạng là đường nhựa, bê tông xi măng:
P=0954 | X=0092.200-0108.880 | Y=0125.350-0136.510 | 102
P=0954 | X=0457.900-0474.580 | Y=0125.350-0136.510 | 180
P=0954 | X=0505.300-0521.980 | Y=0125.350-0136.510 | 110
P=0954 | X=0111.150-0396.490 | Y=0136.850-0148.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=0954 | X=0111.150-0334.340 | Y=0154.350-0165.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0954 | X=0111.150-0396.060 | Y=0172.100-0183.260 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0954 | X=0111.150-0405.990 | Y=0183.600-0194.760 | Đường ấp 6 đi Bảo Quang đoạn từ Đường Xuân Bắc - Bảo Quang
P=0954 | X=0111.150-0402.640 | Y=0195.100-0206.260 | đến Giáp ranh phường Bảo Vinh có hiện trạng là đường nhựa, bê
P=0954 | X=0092.200-0171.140 | Y=0206.600-0218.010 | 103 tông xi măng:
P=0954 | X=0457.900-0474.580 | Y=0206.850-0218.010 | 330
P=0954 | X=0505.300-0521.980 | Y=0206.850-0218.010 | 200
P=0954 | X=0111.150-0341.980 | Y=0224.100-0235.260 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=0954 | X=0111.150-0387.810 | Y=0241.600-0252.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=0954 | X=0111.150-0396.060 | Y=0259.350-0270.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0954 | X=0111.150-0405.990 | Y=0270.850-0282.010 | Đường ấp 6 đi Bảo Quang đoạn từ Đường Xuân Bắc - Bảo Quang
P=0954 | X=0111.150-0402.640 | Y=0282.350-0293.510 | đến Giáp ranh phường Bảo Vinh có hiện trạng là đường nhựa, bê
P=0954 | X=0111.150-0171.140 | Y=0293.850-0305.010 | tông xi măng:
P=0954 | X=0092.200-0342.330 | Y=0308.600-0322.510 | 104 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=0954 | X=0457.900-0474.580 | Y=0308.600-0319.760 | 260
P=0954 | X=0505.300-0521.980 | Y=0308.600-0319.760 | 150
P=0954 | X=0111.150-0417.070 | Y=0328.850-0340.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=0954 | X=0111.150-0152.730 | Y=0340.350-0351.510 | ≤1.000m.
P=0954 | X=0111.150-0334.000 | Y=0357.850-0369.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0954 | X=0111.150-0396.060 | Y=0375.600-0386.760 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0954 | X=0111.150-0405.990 | Y=0387.100-0398.260 | Đường ấp 6 đi Bảo Quang đoạn từ Đường Xuân Bắc - Bảo Quang
P=0954 | X=0111.150-0402.640 | Y=0398.600-0409.760 | đến Giáp ranh phường Bảo Vinh có hiện trạng là đường nhựa, bê
P=0954 | X=0092.200-0171.140 | Y=0410.100-0421.510 | 105 tông xi măng:
P=0954 | X=0457.900-0474.580 | Y=0410.350-0421.510 | 180
P=0954 | X=0505.300-0521.980 | Y=0410.350-0421.510 | 110
P=0954 | X=0111.150-0396.490 | Y=0427.600-0438.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=0954 | X=0111.150-0334.340 | Y=0445.100-0456.260 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0954 | X=0244.900-0416.540 | Y=0462.850-0474.010 | Đường Xuân Bắc - Giáp ranh phường
P=0954 | X=0092.200-0228.840 | Y=0468.600-0479.760 | 106 Đường ấp 1 đi Bảo Quang
P=0954 | X=0457.900-0474.580 | Y=0468.600-0479.760 | 470
P=0954 | X=0505.300-0521.980 | Y=0468.600-0479.760 | 330
P=0954 | X=0244.900-0295.460 | Y=0474.350-0485.510 | Bảo Quang
P=0954 | X=0334.400-0374.950 | Y=0474.350-0485.510 | Bảo Vinh
P=0954 | X=0111.150-0412.610 | Y=0492.100-0503.260 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường ấp 1 đi Bảo
P=0954 | X=0111.150-0422.670 | Y=0503.600-0514.760 | Quang đoạn từ Đường Xuân Bắc - Bảo Quang đến Giáp ranh phường
P=0954 | X=0111.150-0361.040 | Y=0515.100-0526.260 | Bảo Vinh có hiện trạng là đường nhựa, bê tông xi măng:
P=0954 | X=0092.200-0108.880 | Y=0521.100-0532.260 | 107
P=0954 | X=0457.900-0474.580 | Y=0521.100-0532.260 | 330
P=0954 | X=0505.300-0521.980 | Y=0521.100-0532.260 | 200
P=0954 | X=0111.150-0341.980 | Y=0532.600-0543.760 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=0954 | X=0111.150-0387.810 | Y=0550.100-0561.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=0954 | X=0111.150-0412.610 | Y=0567.850-0579.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường ấp 1 đi Bảo
P=0954 | X=0111.150-0422.670 | Y=0579.350-0590.510 | Quang đoạn từ Đường Xuân Bắc - Bảo Quang đến Giáp ranh phường
P=0954 | X=0111.150-0361.040 | Y=0590.850-0602.010 | Bảo Vinh có hiện trạng là đường nhựa, bê tông xi măng:
P=0954 | X=0092.200-0342.330 | Y=0608.350-0622.510 | 108 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=0954 | X=0457.900-0474.580 | Y=0611.350-0622.510 | 260
P=0954 | X=0505.300-0521.980 | Y=0611.350-0622.510 | 150
P=0954 | X=0111.150-0417.070 | Y=0625.850-0637.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=0954 | X=0111.150-0152.730 | Y=0637.350-0648.510 | ≤1.000m.
P=0954 | X=0111.150-0334.000 | Y=0654.850-0666.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0954 | X=0092.200-0412.610 | Y=0672.600-0683.760 | 109 Các tuyến đường giao thông đấu nối trực tiếp ra Đường ấp 1 đi Bảo
P=0954 | X=0457.900-0474.580 | Y=0672.600-0683.760 | 180
P=0954 | X=0505.300-0521.980 | Y=0672.600-0683.760 | 110
P=0954 | X=0111.150-0422.670 | Y=0684.100-0695.260 | Quang đoạn từ Đường Xuân Bắc - Bảo Quang đến Giáp ranh phường
P=0954 | X=0111.150-0361.040 | Y=0695.600-0706.760 | Bảo Vinh có hiện trạng là đường nhựa, bê tông xi măng:
P=0955 | X=0111.150-0396.490 | Y=0078.600-0089.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=0955 | X=0111.150-0334.340 | Y=0096.100-0107.260 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0955 | X=0111.150-0396.060 | Y=0113.850-0125.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0955 | X=0111.150-0405.990 | Y=0125.350-0136.510 | Đường ấp 1 đi Bảo Quang đoạn từ Đường Xuân Bắc - Bảo Quang
P=0955 | X=0111.150-0402.640 | Y=0136.850-0148.010 | đến Giáp ranh phường Bảo Vinh có hiện trạng là đường nhựa, bê
P=0955 | X=0092.200-0171.140 | Y=0148.350-0159.760 | 110 tông xi măng:
P=0955 | X=0457.900-0474.580 | Y=0148.600-0159.760 | 330
P=0955 | X=0505.300-0521.980 | Y=0148.600-0159.760 | 200
P=0955 | X=0111.150-0341.980 | Y=0165.850-0177.010 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=0955 | X=0111.150-0387.810 | Y=0183.350-0194.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=0955 | X=0111.150-0396.060 | Y=0201.100-0212.260 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0955 | X=0111.150-0405.990 | Y=0212.600-0223.760 | Đường ấp 1 đi Bảo Quang đoạn từ Đường Xuân Bắc - Bảo Quang
P=0955 | X=0111.150-0402.640 | Y=0224.100-0235.260 | đến Giáp ranh phường Bảo Vinh có hiện trạng là đường nhựa, bê
P=0955 | X=0111.150-0171.140 | Y=0235.600-0246.760 | tông xi măng:
P=0955 | X=0092.200-0342.330 | Y=0250.350-0264.260 | 111 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=0955 | X=0457.900-0474.580 | Y=0250.350-0261.510 | 260
P=0955 | X=0505.300-0521.980 | Y=0250.350-0261.510 | 150
P=0955 | X=0111.150-0417.070 | Y=0270.600-0281.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=0955 | X=0111.150-0152.730 | Y=0282.100-0293.260 | ≤1.000m.
P=0955 | X=0111.150-0334.000 | Y=0299.600-0310.760 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0955 | X=0111.150-0396.060 | Y=0317.350-0328.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0955 | X=0111.150-0405.990 | Y=0328.850-0340.010 | Đường ấp 1 đi Bảo Quang đoạn từ Đường Xuân Bắc - Bảo Quang
P=0955 | X=0111.150-0402.640 | Y=0340.350-0351.510 | đến Giáp ranh phường Bảo Vinh có hiện trạng là đường nhựa, bê
P=0955 | X=0092.200-0171.140 | Y=0351.850-0363.260 | 112 tông xi măng:
P=0955 | X=0457.900-0474.580 | Y=0352.100-0363.260 | 180
P=0955 | X=0505.300-0521.980 | Y=0352.100-0363.260 | 110
P=0955 | X=0111.150-0396.490 | Y=0369.350-0380.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=0955 | X=0111.150-0334.340 | Y=0386.850-0398.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0955 | X=0092.200-0209.940 | Y=0404.600-0415.760 | 113 Đường cầu Đội 1 ấp 8
P=0955 | X=0244.900-0314.810 | Y=0404.600-0415.760 | Đường tỉnh 763
P=0955 | X=0334.400-0393.270 | Y=0404.600-0415.760 | Suối Gia Ray
P=0955 | X=0457.900-0474.580 | Y=0404.600-0415.760 | 470
P=0955 | X=0505.300-0521.980 | Y=0404.600-0415.760 | 330
P=0955 | X=0111.150-0418.170 | Y=0422.350-0433.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường cầu Đội 1 ấp
P=0955 | X=0111.150-0411.500 | Y=0433.850-0445.010 | 8 đoạn từ Đường tỉnh 763 đến Suối Gia Ray có hiện trạng là đường
P=0955 | X=0111.150-0213.940 | Y=0445.350-0456.510 | nhựa, bê tông xi măng:
P=0955 | X=0092.200-0108.880 | Y=0451.350-0462.510 | 114
P=0955 | X=0457.900-0474.580 | Y=0451.350-0462.510 | 330
P=0955 | X=0505.300-0521.980 | Y=0451.350-0462.510 | 200
P=0955 | X=0111.150-0341.980 | Y=0462.850-0474.010 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=0955 | X=0111.150-0387.810 | Y=0480.350-0491.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=0955 | X=0111.150-0418.170 | Y=0498.100-0509.260 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường cầu Đội 1 ấp
P=0955 | X=0111.150-0411.500 | Y=0509.600-0520.760 | 8 đoạn từ Đường tỉnh 763 đến Suối Gia Ray có hiện trạng là đường
P=0955 | X=0111.150-0213.940 | Y=0521.100-0532.260 | nhựa, bê tông xi măng:
P=0955 | X=0092.200-0342.330 | Y=0538.600-0552.760 | 115 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=0955 | X=0457.900-0474.580 | Y=0541.600-0552.760 | 260
P=0955 | X=0505.300-0521.980 | Y=0541.600-0552.760 | 150
P=0955 | X=0111.150-0417.070 | Y=0556.100-0567.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=0955 | X=0111.150-0152.730 | Y=0567.600-0578.760 | ≤1.000m.
P=0955 | X=0111.150-0334.000 | Y=0585.100-0596.260 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0955 | X=0111.150-0418.170 | Y=0602.850-0614.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường cầu Đội 1 ấp
P=0955 | X=0111.150-0411.500 | Y=0614.350-0625.510 | 8 đoạn từ Đường tỉnh 763 đến Suối Gia Ray có hiện trạng là đường
P=0955 | X=0111.150-0213.940 | Y=0625.850-0637.010 | nhựa, bê tông xi măng:
P=0955 | X=0092.200-0108.880 | Y=0631.850-0643.010 | 116
P=0955 | X=0457.900-0474.580 | Y=0631.850-0643.010 | 180
P=0955 | X=0505.300-0521.980 | Y=0631.850-0643.010 | 110
P=0955 | X=0111.150-0396.490 | Y=0643.350-0654.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=0955 | X=0111.150-0334.340 | Y=0660.850-0672.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0955 | X=0092.200-0396.060 | Y=0678.600-0689.760 | 117 Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0955 | X=0457.900-0474.580 | Y=0678.600-0689.760 | 330
P=0955 | X=0505.300-0521.980 | Y=0678.600-0689.760 | 200
