TABLE=002 | AREA=Phường Trấn Biên
--- SEQUENCE=1 | SECTION=agricultural | PAGES=1-1 | LINES=37 ---
P=0023 | X=0113.100-0432.360 | Y=0259.100-0270.260 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0023 | X=0113.100-0433.920 | Y=0270.600-0281.760 | Huỳnh Văn Nghệ đoạn từ Đường Ngô Thì Nhậm đến Đường Võ Trường
P=0023 | X=0113.100-0345.210 | Y=0282.100-0293.260 | Toản có hiện trạng là đường nhựa, bê tông xi măng:
P=0023 | X=0096.000-0107.120 | Y=0288.100-0299.260 | 26
P=0023 | X=0460.500-0485.510 | Y=0288.100-0299.260 | 1.030
P=0023 | X=0505.300-0521.980 | Y=0288.100-0299.260 | 680
P=0023 | X=0113.100-0335.600 | Y=0299.600-0310.760 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0023 | X=0113.100-0389.760 | Y=0317.100-0328.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0023 | X=0113.100-0432.360 | Y=0334.850-0346.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0023 | X=0113.100-0433.920 | Y=0346.350-0357.510 | Huỳnh Văn Nghệ đoạn từ Đường Ngô Thì Nhậm đến Đường Võ Trường
P=0023 | X=0113.100-0345.210 | Y=0357.850-0369.010 | Toản có hiện trạng là đường nhựa, bê tông xi măng:
P=0023 | X=0096.000-0335.950 | Y=0375.350-0389.510 | 27 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0023 | X=0468.800-0485.480 | Y=0378.350-0389.510 | 860
P=0023 | X=0505.300-0521.980 | Y=0378.350-0389.510 | 570
P=0023 | X=0113.100-0419.020 | Y=0392.850-0404.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0023 | X=0113.100-0146.350 | Y=0404.350-0415.510 | ≤600m.
P=0023 | X=0113.100-0335.950 | Y=0421.850-0433.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0023 | X=0113.100-0432.360 | Y=0439.600-0450.760 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0023 | X=0113.100-0433.920 | Y=0451.100-0462.260 | Huỳnh Văn Nghệ đoạn từ Đường Ngô Thì Nhậm đến Đường Võ Trường
P=0023 | X=0113.100-0345.210 | Y=0462.600-0473.760 | Toản có hiện trạng là đường nhựa, bê tông xi măng:
P=0023 | X=0096.000-0107.120 | Y=0468.600-0479.760 | 28
P=0023 | X=0468.800-0485.480 | Y=0468.600-0479.760 | 670
P=0023 | X=0505.300-0521.980 | Y=0468.600-0479.760 | 450
P=0023 | X=0113.100-0390.110 | Y=0480.100-0491.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0023 | X=0113.100-0339.070 | Y=0497.600-0508.760 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0023 | X=0252.350-0335.480 | Y=0515.350-0526.510 | Đường Võ Trường
P=0023 | X=0096.000-0223.580 | Y=0521.100-0532.260 | 29 Đường Huỳnh Văn Nghệ
P=0023 | X=0346.450-0417.550 | Y=0521.100-0532.260 | Ngã ba Gạc Nai
P=0023 | X=0460.500-0485.510 | Y=0521.100-0532.260 | 1.500
P=0023 | X=0505.300-0521.980 | Y=0521.100-0532.260 | 970
P=0023 | X=0252.350-0275.130 | Y=0526.850-0538.010 | Toản
P=0023 | X=0113.100-0440.140 | Y=0544.600-0555.760 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Huỳnh Văn Nghệ
P=0023 | X=0113.100-0423.430 | Y=0556.100-0567.260 | đoạn từ Đường Võ Trường Toản đến Ngã ba Gạc Nai có hiện trạng là
P=0023 | X=0113.100-0248.580 | Y=0567.600-0578.760 | đường nhựa, bê tông xi măng:
P=0023 | X=0096.000-0107.120 | Y=0573.600-0584.760 | 30
P=0023 | X=0460.500-0485.510 | Y=0573.600-0584.760 | 1.030
P=0023 | X=0505.300-0521.980 | Y=0573.600-0584.760 | 680
P=0023 | X=0113.100-0335.600 | Y=0585.100-0596.260 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0023 | X=0113.100-0389.760 | Y=0602.600-0613.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0023 | X=0113.100-0440.140 | Y=0620.350-0631.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Huỳnh Văn Nghệ
P=0023 | X=0113.100-0423.430 | Y=0631.850-0643.010 | đoạn từ Đường Võ Trường Toản đến Ngã ba Gạc Nai có hiện trạng là
P=0023 | X=0113.100-0248.580 | Y=0643.350-0654.510 | đường nhựa, bê tông xi măng:
P=0023 | X=0096.000-0335.950 | Y=0660.850-0675.010 | 31 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0023 | X=0468.800-0485.480 | Y=0663.850-0675.010 | 860
P=0023 | X=0505.300-0521.980 | Y=0663.850-0675.010 | 570
P=0023 | X=0113.100-0419.020 | Y=0678.350-0689.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0023 | X=0113.100-0146.350 | Y=0689.850-0701.010 | ≤600m.
P=0023 | X=0113.100-0335.950 | Y=0707.350-0718.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0024 | X=0113.100-0440.140 | Y=0078.600-0089.760 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Huỳnh Văn Nghệ
P=0024 | X=0113.100-0423.430 | Y=0090.100-0101.260 | đoạn từ Đường Võ Trường Toản đến Ngã ba Gạc Nai có hiện trạng là
P=0024 | X=0113.100-0248.580 | Y=0101.600-0112.760 | đường nhựa, bê tông xi măng:
P=0024 | X=0096.000-0107.120 | Y=0107.600-0118.760 | 32
P=0024 | X=0468.800-0485.480 | Y=0107.600-0118.760 | 670
P=0024 | X=0505.300-0521.980 | Y=0107.600-0118.760 | 450
P=0024 | X=0113.100-0390.110 | Y=0119.100-0130.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0024 | X=0113.100-0336.290 | Y=0136.600-0147.760 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0024 | X=0113.100-0432.360 | Y=0154.350-0165.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0024 | X=0113.100-0444.570 | Y=0165.850-0177.010 | Huỳnh Văn Nghệ đoạn từ Đường Võ Trường Toản đến Ngã ba Gạc Nai có
P=0024 | X=0113.100-0306.340 | Y=0177.350-0188.510 | hiện trạng là đường nhựa, bê tông xi măng:
P=0024 | X=0096.000-0107.120 | Y=0183.350-0194.510 | 33
P=0024 | X=0460.500-0485.510 | Y=0183.350-0194.510 | 1.030
P=0024 | X=0505.300-0521.980 | Y=0183.350-0194.510 | 680
P=0024 | X=0113.100-0335.600 | Y=0194.850-0206.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0024 | X=0113.100-0389.760 | Y=0212.350-0223.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0024 | X=0113.100-0432.360 | Y=0230.100-0241.260 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0024 | X=0113.100-0444.570 | Y=0241.600-0252.760 | Huỳnh Văn Nghệ đoạn từ Đường Võ Trường Toản đến Ngã ba Gạc Nai có
P=0024 | X=0113.100-0306.340 | Y=0253.100-0264.260 | hiện trạng là đường nhựa, bê tông xi măng:
P=0024 | X=0096.000-0335.950 | Y=0270.600-0284.760 | 34 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0024 | X=0468.800-0485.480 | Y=0273.600-0284.760 | 860
P=0024 | X=0505.300-0521.980 | Y=0273.600-0284.760 | 570
P=0024 | X=0113.100-0419.020 | Y=0288.100-0299.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0024 | X=0113.100-0146.350 | Y=0299.600-0310.760 | ≤600m.
P=0024 | X=0113.100-0335.950 | Y=0317.100-0328.260 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0024 | X=0113.100-0432.360 | Y=0334.850-0346.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0024 | X=0113.100-0444.570 | Y=0346.350-0357.510 | Huỳnh Văn Nghệ đoạn từ Đường Võ Trường Toản đến Ngã ba Gạc Nai có
P=0024 | X=0113.100-0306.340 | Y=0357.850-0369.010 | hiện trạng là đường nhựa, bê tông xi măng:
P=0024 | X=0096.000-0107.120 | Y=0363.850-0375.010 | 35
P=0024 | X=0468.800-0485.480 | Y=0363.850-0375.010 | 670
P=0024 | X=0505.300-0521.980 | Y=0363.850-0375.010 | 450
P=0024 | X=0113.100-0390.110 | Y=0375.350-0386.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0024 | X=0113.100-0339.070 | Y=0392.850-0404.010 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0024 | X=0346.450-0448.580 | Y=0410.600-0421.760 | Giáp ranh phường Tân
P=0024 | X=0096.000-0223.580 | Y=0416.350-0427.510 | 36 Đường Huỳnh Văn Nghệ
P=0024 | X=0252.350-0323.450 | Y=0416.350-0427.510 | Ngã ba Gạc Nai
P=0024 | X=0460.500-0485.510 | Y=0416.350-0427.510 | 1.500
P=0024 | X=0505.300-0521.980 | Y=0416.350-0427.510 | 970
P=0024 | X=0346.450-0369.220 | Y=0422.100-0433.260 | Triều
P=0024 | X=0113.100-0440.140 | Y=0439.850-0451.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Huỳnh Văn Nghệ
P=0024 | X=0113.100-0442.420 | Y=0451.350-0462.510 | đoạn từ Ngã ba Gạc Nai đến Giáp ranh phường Tân Triều có hiện trạng là
P=0024 | X=0113.100-0248.580 | Y=0462.850-0474.010 | đường nhựa, bê tông xi măng:
P=0024 | X=0096.000-0107.120 | Y=0468.850-0480.010 | 37
P=0024 | X=0460.500-0485.510 | Y=0468.850-0480.010 | 1.030
P=0024 | X=0505.300-0521.980 | Y=0468.850-0480.010 | 680
P=0024 | X=0113.100-0335.600 | Y=0480.350-0491.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0024 | X=0113.100-0389.760 | Y=0497.850-0509.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0024 | X=0113.100-0440.140 | Y=0515.600-0526.760 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Huỳnh Văn Nghệ
P=0024 | X=0113.100-0442.420 | Y=0527.100-0538.260 | đoạn từ Ngã ba Gạc Nai đến Giáp ranh phường Tân Triều có hiện trạng là
P=0024 | X=0113.100-0248.580 | Y=0538.600-0549.760 | đường nhựa, bê tông xi măng:
P=0024 | X=0096.000-0335.950 | Y=0556.100-0570.260 | 38 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0024 | X=0468.800-0485.480 | Y=0559.100-0570.260 | 860
P=0024 | X=0505.300-0521.980 | Y=0559.100-0570.260 | 570
P=0024 | X=0113.100-0419.020 | Y=0573.600-0584.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=0024 | X=0113.100-0146.350 | Y=0585.100-0596.260 | ≤600m.
P=0024 | X=0113.100-0335.950 | Y=0602.600-0613.760 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0024 | X=0113.100-0440.140 | Y=0620.350-0631.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Huỳnh Văn Nghệ
P=0024 | X=0113.100-0442.420 | Y=0631.850-0643.010 | đoạn từ Ngã ba Gạc Nai đến Giáp ranh phường Tân Triều có hiện trạng là
P=0024 | X=0113.100-0248.580 | Y=0643.350-0654.510 | đường nhựa, bê tông xi măng:
P=0024 | X=0096.000-0107.120 | Y=0649.350-0660.510 | 39
P=0024 | X=0468.800-0485.480 | Y=0649.350-0660.510 | 670
P=0024 | X=0505.300-0521.980 | Y=0649.350-0660.510 | 450
P=0024 | X=0113.100-0390.110 | Y=0660.850-0672.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0024 | X=0113.100-0336.290 | Y=0678.350-0689.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0024 | X=0096.000-0432.360 | Y=0696.100-0707.260 | 40 Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=0024 | X=0460.500-0485.510 | Y=0696.100-0707.260 | 1.030
P=0024 | X=0505.300-0521.980 | Y=0696.100-0707.260 | 680
P=0024 | X=0113.100-0424.680 | Y=0707.600-0718.760 | Huỳnh Văn Nghệ đoạn từ Ngã ba Gạc Nai đến Giáp ranh phường Tân
--- SEQUENCE=5 | SECTION=non-agricultural | PAGES=2161-2166 | LINES=428 ---
P=2161 | X=0106.850-0134.630 | Y=0078.850-0090.010 | măng:
P=2161 | X=0106.850-0383.860 | Y=0096.350-0107.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=2161 | X=0106.850-0332.820 | Y=0113.850-0125.010 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=2161 | X=0090.000-0474.720 | Y=0131.850-0143.010 | 106Các tuyến đường tại Cù Lao Tân Vạn (đường D1, D4, D9, N2, N4) 26.100 18.300
P=2161 | X=0486.950-0517.520 | Y=0131.850-0143.010 | 15.700
P=2161 | X=0090.000-0362.730 | Y=0149.850-0161.010 | 107Các tuyến đường tại Cù Lao Tân Vạn (các đường còn lại)
P=2161 | X=0407.950-0474.720 | Y=0149.850-0161.010 | 21.300 14.900
P=2161 | X=0486.950-0517.520 | Y=0149.850-0161.010 | 12.800
P=2161 | X=0090.100-0189.340 | Y=0185.350-0196.510 | 2. Phường Trấn Biên
P=2161 | X=0467.200-0516.490 | Y=0203.350-0214.510 | Giá đất cơ
P=2161 | X=0463.850-0519.820 | Y=0214.850-0226.010 | sở sản xuất
P=2161 | X=0426.650-0512.890 | Y=0226.350-0237.510 | Giá đất phi nông
P=2161 | X=0123.650-0176.850 | Y=0237.850-0249.010 | Tên đường
P=2161 | X=0390.100-0515.170 | Y=0237.850-0249.010 | Giá đất thương nghiệp và
P=2161 | X=0095.800-0108.000 | Y=0243.600-0254.760 | TT
P=2161 | X=0198.700-0243.670 | Y=0243.600-0254.760 | Điểm đầu
P=2161 | X=0298.400-0346.140 | Y=0243.600-0254.760 | Điểm cuối
P=2161 | X=0124.700-0175.730 | Y=0249.350-0260.510 | giao thông
P=2161 | X=0403.500-0410.600 | Y=0249.350-0260.510 | ở
P=2161 | X=0433.600-0520.700 | Y=0249.350-0260.510 | mại, đất sử dụng
P=2161 | X=0426.100-0512.670 | Y=0260.850-0272.010 | dịch vụ cho hoạt
P=2161 | X=0479.650-0504.050 | Y=0272.350-0283.510 | động
P=2161 | X=0464.100-0519.610 | Y=0283.850-0295.010 | khoáng sản
P=2161 | X=0113.950-0182.760 | Y=0301.850-0313.010 | Đường Nguyễn
P=2161 | X=0099.150-0104.710 | Y=0307.600-0318.760 | 1
P=2161 | X=0186.550-0306.970 | Y=0307.600-0318.760 | Cầu Rạch Cát Cầu Ghềnh
P=2161 | X=0394.800-0461.870 | Y=0307.600-0318.760 | 20.300 14.200
P=2161 | X=0491.300-0521.870 | Y=0307.600-0318.760 | 12.200
P=2161 | X=0113.950-0164.950 | Y=0313.350-0324.510 | Tri Phương
P=2161 | X=0113.950-0362.090 | Y=0331.350-0342.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2161 | X=0113.950-0376.080 | Y=0342.850-0354.010 | Nguyễn Tri Phương đoạn từ Cầu Rạch Cát đến cầu Ghềnh
P=2161 | X=0113.950-0320.530 | Y=0354.350-0365.510 | có hiện trạng là đường nhựa, bê tông xi măng:
P=2161 | X=0099.150-0104.710 | Y=0366.100-0377.260 | 2
P=2161 | X=0400.400-0425.410 | Y=0366.100-0377.260 | 8.900
P=2161 | X=0436.900-0461.910 | Y=0366.100-0377.260 | 6.200
P=2161 | X=0496.900-0521.910 | Y=0366.100-0377.260 | 5.300
P=2161 | X=0113.950-0336.450 | Y=0371.850-0383.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2161 | X=0113.950-0354.580 | Y=0389.350-0400.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2161 | X=0113.950-0147.200 | Y=0400.850-0412.010 | ≤400m.
P=2161 | X=0113.950-0362.090 | Y=0418.850-0430.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2161 | X=0113.950-0376.080 | Y=0430.350-0441.510 | Nguyễn Tri Phương đoạn từ Cầu Rạch Cát đến cầu Ghềnh
P=2161 | X=0113.950-0320.530 | Y=0441.850-0453.010 | có hiện trạng là đường nhựa, bê tông xi măng:
P=2161 | X=0099.150-0104.710 | Y=0453.600-0464.760 | 3
P=2161 | X=0400.400-0425.410 | Y=0453.600-0464.760 | 4.900
P=2161 | X=0436.900-0461.910 | Y=0453.600-0464.760 | 3.400
P=2161 | X=0496.900-0521.910 | Y=0453.600-0464.760 | 2.900
P=2161 | X=0113.950-0336.800 | Y=0459.350-0470.510 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2161 | X=0113.950-0366.810 | Y=0476.850-0488.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=2161 | X=0113.950-0200.270 | Y=0488.350-0499.510 | >400m đến ≤600m.
P=2161 | X=0113.950-0362.090 | Y=0506.350-0517.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2161 | X=0113.950-0376.080 | Y=0517.850-0529.010 | Nguyễn Tri Phương đoạn từ Cầu Rạch Cát đến cầu Ghềnh
P=2161 | X=0113.950-0320.530 | Y=0529.350-0540.510 | có hiện trạng là đường nhựa, bê tông xi măng:
P=2161 | X=0099.150-0104.710 | Y=0541.100-0552.260 | 4
P=2161 | X=0400.400-0425.410 | Y=0541.100-0552.260 | 3.800
P=2161 | X=0436.900-0461.910 | Y=0541.100-0552.260 | 2.700
P=2161 | X=0496.900-0521.910 | Y=0541.100-0552.260 | 2.300
P=2161 | X=0113.950-0354.580 | Y=0546.850-0558.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2161 | X=0113.950-0147.560 | Y=0558.350-0569.510 | >600m.
P=2161 | X=0113.950-0337.140 | Y=0575.850-0587.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=2161 | X=0113.950-0369.040 | Y=0593.850-0605.010 | Các tuyến đường giao thông đấu nối trực tiếp và thông ra
P=2161 | X=0113.950-0377.650 | Y=0605.350-0616.510 | Đường Nguyễn Tri Phương đoạn từ Cầu Rạch Cát đến cầu
P=2161 | X=0113.950-0353.300 | Y=0616.850-0628.010 | Ghềnh có hiện trạng là đường nhựa, bê tông xi măng:
P=2161 | X=0099.150-0104.710 | Y=0628.600-0639.760 | 5
P=2161 | X=0400.400-0425.410 | Y=0628.600-0639.760 | 8.000
P=2161 | X=0436.900-0461.910 | Y=0628.600-0639.760 | 5.600
P=2161 | X=0496.900-0521.910 | Y=0628.600-0639.760 | 4.800
P=2161 | X=0113.950-0336.650 | Y=0634.350-0645.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2161 | X=0113.950-0354.580 | Y=0651.850-0663.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2161 | X=0113.950-0147.200 | Y=0663.350-0674.510 | ≤400m.
P=2161 | X=0099.150-0387.340 | Y=0681.350-0692.510 | 6 Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2161 | X=0400.400-0425.410 | Y=0681.350-0692.510 | 4.400
P=2161 | X=0436.900-0461.910 | Y=0681.350-0692.510 | 3.100
P=2161 | X=0496.900-0521.910 | Y=0681.350-0692.510 | 2.600
P=2161 | X=0113.950-0370.420 | Y=0692.850-0704.010 | ra Đường Nguyễn Tri Phương đoạn từ Cầu Rạch Cát đến
P=2161 | X=0113.950-0372.180 | Y=0704.350-0715.510 | cầu Ghềnh có hiện trạng là đường nhựa, bê tông xi măng:
P=2162 | X=0113.950-0336.790 | Y=0078.850-0090.010 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2162 | X=0113.950-0364.060 | Y=0096.350-0107.510 | - Có bề rộng từ≥3m đến <5m, cách đường giao thông từ
P=2162 | X=0113.950-0200.270 | Y=0107.850-0119.010 | >400m đến ≤600m.
P=2162 | X=0113.950-0336.800 | Y=0125.350-0136.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=2162 | X=0113.950-0387.210 | Y=0143.350-0154.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2162 | X=0113.950-0387.090 | Y=0154.850-0166.010 | ra Đường Nguyễn Tri Phương đoạn từ cầu Rạch Cát đến cầu
P=2162 | X=0113.950-0353.300 | Y=0166.350-0177.510 | Ghềnh có hiện trạng là đường nhựa, bê tông xi măng:
P=2162 | X=0099.150-0104.710 | Y=0178.100-0189.260 | 7
P=2162 | X=0400.400-0425.410 | Y=0178.100-0189.260 | 3.400
P=2162 | X=0436.900-0461.910 | Y=0178.100-0189.260 | 2.400
P=2162 | X=0496.900-0521.910 | Y=0178.100-0189.260 | 2.000
P=2162 | X=0113.950-0354.580 | Y=0183.850-0195.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2162 | X=0113.950-0147.560 | Y=0195.350-0206.510 | >600m.
P=2162 | X=0113.950-0339.960 | Y=0212.850-0224.010 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=2162 | X=0113.950-0255.360 | Y=0230.850-0242.010 | Đường Huỳnh Đường Nguyễn
P=2162 | X=0099.150-0104.710 | Y=0236.600-0247.760 | 8
P=2162 | X=0255.850-0378.530 | Y=0236.600-0247.760 | Đường Nguyễn Bỉnh Khiêm
P=2162 | X=0394.800-0461.870 | Y=0236.600-0247.760 | 36.800 25.800
P=2162 | X=0491.300-0521.870 | Y=0236.600-0247.760 | 22.100
P=2162 | X=0113.950-0158.400 | Y=0242.350-0253.510 | Văn Nghệ
P=2162 | X=0186.550-0222.090 | Y=0242.350-0253.510 | Ái Quốc
P=2162 | X=0113.950-0362.090 | Y=0260.350-0271.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2162 | X=0113.950-0356.670 | Y=0271.850-0283.010 | Huỳnh Văn Nghệ đoạn từ Đường Nguyễn Ái Quốc đến
P=2162 | X=0113.950-0383.210 | Y=0283.350-0294.510 | Đường Nguyễn Bỉnh Khiêm có hiện trạng là đường nhựa, bê
P=2162 | X=0113.950-0173.940 | Y=0294.850-0306.010 | tông xi măng:
P=2162 | X=0099.150-0104.710 | Y=0300.850-0312.010 | 9
P=2162 | X=0394.800-0461.870 | Y=0300.850-0312.010 | 16.500 11.600
P=2162 | X=0496.900-0521.910 | Y=0300.850-0312.010 | 9.900
P=2162 | X=0113.950-0336.450 | Y=0312.350-0323.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2162 | X=0113.950-0354.580 | Y=0329.850-0341.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2162 | X=0113.950-0147.200 | Y=0341.350-0352.510 | ≤400m.
P=2162 | X=0113.950-0362.090 | Y=0359.350-0370.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2162 | X=0113.950-0356.670 | Y=0370.850-0382.010 | Huỳnh Văn Nghệ đoạn từ Đường Nguyễn Ái Quốc đến
P=2162 | X=0113.950-0383.210 | Y=0382.350-0393.510 | Đường Nguyễn Bỉnh Khiêm có hiện trạng là đường nhựa, bê
P=2162 | X=0113.950-0173.940 | Y=0393.850-0405.010 | tông xi măng:
P=2162 | X=0096.350-0336.800 | Y=0408.600-0422.510 | 10 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2162 | X=0400.400-0425.410 | Y=0408.600-0419.760 | 8.200
P=2162 | X=0436.900-0461.910 | Y=0408.600-0419.760 | 5.700
P=2162 | X=0496.900-0521.910 | Y=0408.600-0419.760 | 4.900
P=2162 | X=0113.950-0366.930 | Y=0428.850-0440.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=2162 | X=0113.950-0200.270 | Y=0440.350-0451.510 | >400m đến ≤600m.
P=2162 | X=0113.950-0336.800 | Y=0457.850-0469.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=2162 | X=0113.950-0362.090 | Y=0475.850-0487.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2162 | X=0113.950-0356.670 | Y=0487.350-0498.510 | Huỳnh Văn Nghệ đoạn từ Đường Nguyễn Ái Quốc đến
P=2162 | X=0113.950-0383.210 | Y=0498.850-0510.010 | Đường Nguyễn Bỉnh Khiêm có hiện trạng là đường nhựa, bê
P=2162 | X=0113.950-0173.940 | Y=0510.350-0521.510 | tông xi măng:
P=2162 | X=0096.350-0107.470 | Y=0516.350-0527.510 | 11
P=2162 | X=0400.400-0425.410 | Y=0516.350-0527.510 | 5.700
P=2162 | X=0436.900-0461.910 | Y=0516.350-0527.510 | 4.000
P=2162 | X=0496.900-0521.910 | Y=0516.350-0527.510 | 3.400
P=2162 | X=0113.950-0354.580 | Y=0527.850-0539.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2162 | X=0113.950-0147.560 | Y=0539.350-0550.510 | >600m.
P=2162 | X=0113.950-0337.140 | Y=0556.850-0568.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=2162 | X=0113.950-0387.210 | Y=0574.850-0586.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2162 | X=0113.950-0383.210 | Y=0586.350-0597.510 | ra Đường Huỳnh Văn Nghệ đoạn từ Đường Nguyễn Ái Quốc
P=2162 | X=0113.950-0359.960 | Y=0597.850-0609.010 | đến Đường Nguyễn Bỉnh Khiêm có hiện trạng là đường
P=2162 | X=0113.950-0216.740 | Y=0609.350-0620.510 | nhựa, bê tông xi măng:
P=2162 | X=0096.350-0107.470 | Y=0615.350-0626.510 | 12
P=2162 | X=0394.800-0461.870 | Y=0615.350-0626.510 | 14.900 10.400
P=2162 | X=0496.900-0521.910 | Y=0615.350-0626.510 | 8.900
P=2162 | X=0113.950-0336.450 | Y=0626.850-0638.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2162 | X=0113.950-0354.750 | Y=0644.350-0655.510 | - Cố bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2162 | X=0113.950-0147.200 | Y=0655.850-0667.010 | ≤400m.
P=2162 | X=0096.350-0387.210 | Y=0673.850-0685.010 | 13 Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2162 | X=0400.400-0425.410 | Y=0673.850-0685.010 | 7.400
P=2162 | X=0436.900-0461.910 | Y=0673.850-0685.010 | 5.200
P=2162 | X=0496.900-0521.910 | Y=0673.850-0685.010 | 4.400
P=2162 | X=0113.950-0383.210 | Y=0685.350-0696.510 | ra Đường Huỳnh Văn Nghệ đoạn từ Đường Nguyễn Ái Quốc
P=2162 | X=0113.950-0359.880 | Y=0696.850-0708.010 | đến Đường Nguyễn Bỉnh Khiêm có hiện trạng là đường
P=2162 | X=0113.950-0216.740 | Y=0708.350-0719.510 | nhựa, bê tông xi măng:
P=2163 | X=0113.950-0336.800 | Y=0078.850-0090.010 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2163 | X=0113.950-0366.810 | Y=0096.350-0107.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=2163 | X=0113.950-0200.270 | Y=0107.850-0119.010 | >400m đến ≤600m.
P=2163 | X=0113.950-0336.800 | Y=0125.350-0136.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=2163 | X=0113.950-0387.210 | Y=0143.350-0154.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
