TABLE=045 | AREA=Xã La Ngà
--- SEQUENCE=3 | SECTION=agricultural | PAGES=962-1251 | LINES=19200 ---
P=1019 | X=0121.700-0405.320 | Y=0700.850-0712.010 | Hết mét thứ 500 có hiện trạng là đường nhựa, bê tông xi măng:
P=1020 | X=0121.700-0352.260 | Y=0078.600-0089.760 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=1020 | X=0121.700-0398.570 | Y=0096.100-0107.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=1020 | X=0121.700-0394.960 | Y=0113.850-0125.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=1020 | X=0121.700-0399.250 | Y=0125.350-0136.510 | ra Đường Tân Mỹ - Nhân Nghĩa đoạn từ Đường tỉnh 765B đến
P=1020 | X=0121.700-0405.320 | Y=0136.850-0148.010 | Hết mét thứ 500 có hiện trạng là đường nhựa, bê tông xi măng:
P=1020 | X=0097.600-0352.610 | Y=0154.350-0168.510 | 132 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=1020 | X=0447.600-0463.790 | Y=0157.350-0168.510 | 290
P=1020 | X=0505.550-0521.740 | Y=0157.350-0168.510 | 180
P=1020 | X=0121.700-0375.290 | Y=0171.850-0183.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=1020 | X=0121.700-0215.810 | Y=0183.350-0194.510 | >500m đến ≤1.000m.
P=1020 | X=0121.700-0344.420 | Y=0200.850-0212.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=1020 | X=0121.700-0394.960 | Y=0218.600-0229.760 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=1020 | X=0121.700-0399.250 | Y=0230.100-0241.260 | ra Đường Tân Mỹ - Nhân Nghĩa đoạn từ Đường tỉnh 765B đến
P=1020 | X=0121.700-0405.320 | Y=0241.600-0252.760 | Hết mét thứ 500 có hiện trạng là đường nhựa, bê tông xi măng:
P=1020 | X=0097.600-0113.790 | Y=0253.350-0264.510 | 133
P=1020 | X=0447.600-0463.790 | Y=0253.350-0264.510 | 200
P=1020 | X=0505.550-0521.740 | Y=0253.350-0264.510 | 130
P=1020 | X=0121.700-0363.010 | Y=0259.100-0270.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=1020 | X=0121.700-0162.960 | Y=0270.600-0281.760 | >1.000m.
P=1020 | X=0121.700-0344.780 | Y=0288.100-0299.260 | - Có bề rộng <3m, cách đường giao thông >200m.
P=1020 | X=0321.250-0402.510 | Y=0305.850-0317.010 | Giáp ranh xã Cẩm
P=1020 | X=0121.700-0222.250 | Y=0311.600-0322.760 | Đường Tân Mỹ - Nhân
P=1020 | X=0097.600-0113.790 | Y=0317.350-0328.510 | 134
P=1020 | X=0230.050-0301.840 | Y=0317.350-0328.510 | Hết mét thứ 500
P=1020 | X=0321.250-0386.180 | Y=0317.350-0328.510 | Mỹ và phường
P=1020 | X=0447.600-0463.790 | Y=0317.350-0328.510 | 550
P=1020 | X=0505.550-0521.740 | Y=0317.350-0328.510 | 370
P=1020 | X=0121.700-0147.980 | Y=0323.100-0334.260 | Nghĩa
P=1020 | X=0321.250-0365.750 | Y=0328.850-0340.010 | Hàng Gòn
P=1020 | X=0121.700-0389.830 | Y=0346.600-0357.760 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Tân
P=1020 | X=0121.700-0388.900 | Y=0358.100-0369.260 | Mỹ - Nhân Nghĩa đoạn từ Hết mét thứ 500 đến Giáp ranh xã
P=1020 | X=0121.700-0393.560 | Y=0369.600-0380.760 | Cẩm Mỹ và phường Hàng Gòn có hiện trạng là đường nhựa,
P=1020 | X=0097.600-0195.580 | Y=0381.100-0392.510 | 135 bê tông xi măng:
P=1020 | X=0447.600-0463.790 | Y=0381.350-0392.510 | 360
P=1020 | X=0505.550-0521.740 | Y=0381.350-0392.510 | 230
P=1020 | X=0121.700-0352.260 | Y=0398.600-0409.760 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=1020 | X=0121.700-0398.570 | Y=0416.100-0427.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=1020 | X=0121.700-0389.830 | Y=0433.850-0445.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Tân
P=1020 | X=0121.700-0388.900 | Y=0445.350-0456.510 | Mỹ - Nhân Nghĩa đoạn từ Hết mét thứ 500 đến Giáp ranh xã
P=1020 | X=0121.700-0393.560 | Y=0456.850-0468.010 | Cẩm Mỹ và phường Hàng Gòn có hiện trạng là đường nhựa,
P=1020 | X=0121.700-0195.580 | Y=0468.350-0479.510 | bê tông xi măng:
P=1020 | X=0097.600-0352.610 | Y=0483.100-0497.010 | 136 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=1020 | X=0447.600-0463.790 | Y=0483.100-0494.260 | 290
P=1020 | X=0505.550-0521.740 | Y=0483.100-0494.260 | 180
P=1020 | X=0121.700-0375.290 | Y=0503.350-0514.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=1020 | X=0121.700-0215.810 | Y=0514.850-0526.010 | >500m đến ≤1.000m.
P=1020 | X=0121.700-0344.420 | Y=0532.350-0543.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=1020 | X=0121.700-0389.830 | Y=0550.100-0561.260 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Tân
P=1020 | X=0121.700-0388.900 | Y=0561.600-0572.760 | Mỹ - Nhân Nghĩa đoạn từ Hết mét thứ 500 đến Giáp ranh xã
P=1020 | X=0121.700-0393.560 | Y=0573.100-0584.260 | Cẩm Mỹ và phường Hàng Gòn có hiện trạng là đường nhựa,
P=1020 | X=0121.700-0195.580 | Y=0584.600-0595.760 | bê tông xi măng:
P=1020 | X=0097.600-0113.790 | Y=0590.600-0601.760 | 137
P=1020 | X=0447.600-0463.790 | Y=0590.600-0601.760 | 200
P=1020 | X=0505.550-0521.740 | Y=0590.600-0601.760 | 130
P=1020 | X=0121.700-0363.010 | Y=0602.100-0613.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=1020 | X=0121.700-0162.960 | Y=0613.600-0624.760 | >1.000m.
P=1020 | X=0121.700-0344.780 | Y=0631.100-0642.260 | - Có bề rộng <3m, cách đường giao thông >200m.
P=1020 | X=0097.600-0394.960 | Y=0648.850-0660.010 | 138 Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=1020 | X=0447.600-0463.790 | Y=0648.850-0660.010 | 360
P=1020 | X=0505.550-0521.740 | Y=0648.850-0660.010 | 230
P=1020 | X=0121.700-0394.900 | Y=0660.350-0671.510 | ra Đường Tân Mỹ - Nhân Nghĩa đoạn từ Hết mét thứ 500 đến
P=1020 | X=0121.700-0391.920 | Y=0671.850-0683.010 | Giáp ranh xã Cẩm Mỹ và phường Hàng Gòn có hiện trạng là
P=1020 | X=0121.700-0257.180 | Y=0683.350-0694.510 | đường nhựa, bê tông xi măng:
P=1020 | X=0121.700-0352.260 | Y=0700.850-0712.010 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=1021 | X=0121.700-0398.570 | Y=0078.600-0089.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=1021 | X=0121.700-0394.960 | Y=0096.350-0107.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=1021 | X=0121.700-0394.900 | Y=0107.850-0119.010 | ra Đường Tân Mỹ - Nhân Nghĩa đoạn từ Hết mét thứ 500 đến
P=1021 | X=0121.700-0391.920 | Y=0119.350-0130.510 | Giáp ranh xã Cẩm Mỹ và phường Hàng Gòn có hiện trạng là
P=1021 | X=0121.700-0257.180 | Y=0130.850-0142.010 | đường nhựa, bê tông xi măng:
P=1021 | X=0097.600-0352.610 | Y=0145.600-0159.510 | 139 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=1021 | X=0447.600-0463.790 | Y=0145.600-0156.760 | 290
P=1021 | X=0505.550-0521.740 | Y=0145.600-0156.760 | 180
P=1021 | X=0121.700-0375.290 | Y=0165.850-0177.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=1021 | X=0121.700-0215.810 | Y=0177.350-0188.510 | >500m đến ≤1.000m.
P=1021 | X=0121.700-0344.420 | Y=0194.850-0206.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=1021 | X=0121.700-0394.960 | Y=0212.600-0223.760 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=1021 | X=0121.700-0394.900 | Y=0224.100-0235.260 | ra Đường Tân Mỹ - Nhân Nghĩa đoạn từ Hết mét thứ 500 đến
P=1021 | X=0121.700-0391.920 | Y=0235.600-0246.760 | Giáp ranh xã Cẩm Mỹ và phường Hàng Gòn có hiện trạng là
P=1021 | X=0121.700-0257.180 | Y=0247.100-0258.260 | đường nhựa, bê tông xi măng:
P=1021 | X=0097.600-0113.790 | Y=0253.100-0264.260 | 140
P=1021 | X=0447.600-0463.790 | Y=0253.100-0264.260 | 200
P=1021 | X=0505.550-0521.740 | Y=0253.100-0264.260 | 130
P=1021 | X=0121.700-0363.010 | Y=0264.600-0275.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=1021 | X=0121.700-0162.960 | Y=0276.100-0287.260 | >1.000m.
P=1021 | X=0121.700-0344.780 | Y=0293.600-0304.760 | - Có bề rộng <3m, cách đường giao thông >200m.
P=1021 | X=0321.250-0402.890 | Y=0311.350-0322.510 | Phân hiệu Trường
P=1021 | X=0121.700-0206.280 | Y=0317.100-0328.260 | Đường Xuân Bảo -
P=1021 | X=0097.600-0113.790 | Y=0322.850-0334.010 | 141
P=1021 | X=0230.050-0306.100 | Y=0322.850-0334.010 | Đường tỉnh 765B
P=1021 | X=0321.250-0401.850 | Y=0322.850-0334.010 | Tiểu học Mỹ Hạnh
P=1021 | X=0447.600-0463.790 | Y=0322.850-0334.010 | 550
P=1021 | X=0505.550-0521.740 | Y=0322.850-0334.010 | 370
P=1021 | X=0121.700-0164.020 | Y=0328.600-0339.760 | Xuân Tây
P=1021 | X=0321.250-0361.610 | Y=0334.350-0345.510 | (+300 m)
P=1021 | X=0121.700-0395.960 | Y=0352.100-0363.260 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Xuân
P=1021 | X=0121.700-0374.920 | Y=0363.600-0374.760 | Bảo - Xuân Tây đoạn từ Đường tỉnh 765B đến Phân hiệu
P=1021 | X=0121.700-0388.260 | Y=0375.100-0386.260 | Trường Tiểu học Mỹ Hạnh (+300 m) có hiện trạng là đường
P=1021 | X=0097.600-0224.490 | Y=0386.600-0398.010 | 142 nhựa, bê tông xi măng:
P=1021 | X=0447.600-0463.790 | Y=0386.850-0398.010 | 360
P=1021 | X=0505.550-0521.740 | Y=0386.850-0398.010 | 230
P=1021 | X=0121.700-0352.260 | Y=0404.100-0415.260 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=1021 | X=0121.700-0398.570 | Y=0421.600-0432.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=1021 | X=0121.700-0395.960 | Y=0439.350-0450.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Xuân
P=1021 | X=0121.700-0374.920 | Y=0450.850-0462.010 | Bảo - Xuân Tây đoạn từ Đường tỉnh 765B đến Phân hiệu
P=1021 | X=0121.700-0388.260 | Y=0462.350-0473.510 | Trường Tiểu học Mỹ Hạnh (+300 m) có hiện trạng là đường
P=1021 | X=0121.700-0224.490 | Y=0473.850-0485.010 | nhựa, bê tông xi măng:
P=1021 | X=0097.600-0352.610 | Y=0488.600-0502.510 | 143 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=1021 | X=0447.600-0463.790 | Y=0488.600-0499.760 | 290
P=1021 | X=0505.550-0521.740 | Y=0488.600-0499.760 | 180
P=1021 | X=0121.700-0375.290 | Y=0508.850-0520.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=1021 | X=0121.700-0215.810 | Y=0520.350-0531.510 | >500m đến ≤1.000m.
P=1021 | X=0121.700-0344.420 | Y=0537.850-0549.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=1021 | X=0121.700-0395.960 | Y=0555.600-0566.760 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Xuân
P=1021 | X=0121.700-0374.920 | Y=0567.100-0578.260 | Bảo - Xuân Tây đoạn từ Đường tỉnh 765B đến Phân hiệu
P=1021 | X=0121.700-0388.260 | Y=0578.600-0589.760 | Trường Tiểu học Mỹ Hạnh (+300 m) có hiện trạng là đường
P=1021 | X=0121.700-0224.490 | Y=0590.100-0601.260 | nhựa, bê tông xi măng:
P=1021 | X=0097.600-0113.790 | Y=0596.100-0607.260 | 144
P=1021 | X=0447.600-0463.790 | Y=0596.100-0607.260 | 200
P=1021 | X=0505.550-0521.740 | Y=0596.100-0607.260 | 130
P=1021 | X=0121.700-0363.010 | Y=0607.600-0618.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=1021 | X=0121.700-0162.960 | Y=0619.100-0630.260 | >1.000m.
P=1021 | X=0121.700-0344.780 | Y=0636.600-0647.760 | - Có bề rộng <3m, cách đường giao thông >200m.
P=1021 | X=0097.600-0394.960 | Y=0654.350-0665.510 | 145 Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=1021 | X=0447.600-0463.790 | Y=0654.350-0665.510 | 360
P=1021 | X=0505.550-0521.740 | Y=0654.350-0665.510 | 230
P=1021 | X=0121.700-0399.270 | Y=0665.850-0677.010 | ra Đường Xuân Bảo - Xuân Tây đoạn từ Đường tỉnh 765B đến
P=1021 | X=0121.700-0403.340 | Y=0677.350-0688.510 | Phân hiệu Trường Tiểu học Mỹ Hạnh (+300 m) có hiện trạng là
P=1021 | X=0121.700-0257.180 | Y=0688.850-0700.010 | đường nhựa, bê tông xi măng:
P=1021 | X=0121.700-0352.260 | Y=0706.350-0717.510 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=1022 | X=0121.700-0398.570 | Y=0078.600-0089.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=1022 | X=0121.700-0394.960 | Y=0096.350-0107.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=1022 | X=0121.700-0399.270 | Y=0107.850-0119.010 | ra Đường Xuân Bảo - Xuân Tây đoạn từ Đường tỉnh 765B đến
P=1022 | X=0121.700-0403.340 | Y=0119.350-0130.510 | Phân hiệu Trường Tiểu học Mỹ Hạnh (+300 m) có hiện trạng là
P=1022 | X=0121.700-0257.180 | Y=0130.850-0142.010 | đường nhựa, bê tông xi măng:
P=1022 | X=0097.600-0352.610 | Y=0145.600-0159.510 | 146 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=1022 | X=0447.600-0463.790 | Y=0145.600-0156.760 | 290
P=1022 | X=0505.550-0521.740 | Y=0145.600-0156.760 | 180
P=1022 | X=0121.700-0375.290 | Y=0165.850-0177.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=1022 | X=0121.700-0215.810 | Y=0177.350-0188.510 | >500m đến ≤1.000m.
P=1022 | X=0121.700-0344.420 | Y=0194.850-0206.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=1022 | X=0121.700-0394.960 | Y=0212.600-0223.760 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=1022 | X=0121.700-0399.270 | Y=0224.100-0235.260 | ra Đường Xuân Bảo - Xuân Tây đoạn từ Đường tỉnh 765B đến
P=1022 | X=0121.700-0403.340 | Y=0235.600-0246.760 | Phân hiệu Trường Tiểu học Mỹ Hạnh (+300 m) có hiện trạng là
P=1022 | X=0121.700-0257.180 | Y=0247.100-0258.260 | đường nhựa, bê tông xi măng:
P=1022 | X=0097.600-0113.790 | Y=0253.100-0264.260 | 147
P=1022 | X=0447.600-0463.790 | Y=0253.100-0264.260 | 200
P=1022 | X=0505.550-0521.740 | Y=0253.100-0264.260 | 130
P=1022 | X=0121.700-0363.010 | Y=0264.600-0275.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=1022 | X=0121.700-0162.960 | Y=0276.100-0287.260 | >1.000m.
P=1022 | X=0121.700-0344.780 | Y=0293.600-0304.760 | - Có bề rộng <3m, cách đường giao thông >200m.
P=1022 | X=0230.050-0386.210 | Y=0311.350-0322.510 | Phân hiệu Trường Ngã ba đường
P=1022 | X=0121.700-0206.280 | Y=0317.100-0328.260 | Đường Xuân Bảo -
P=1022 | X=0097.600-0113.790 | Y=0322.850-0334.010 | 148
P=1022 | X=0230.050-0399.710 | Y=0322.850-0334.010 | Tiểu học Mỹ Hạnh Tân Hạnh đi Nam
P=1022 | X=0447.600-0463.790 | Y=0322.850-0334.010 | 550
P=1022 | X=0505.550-0521.740 | Y=0322.850-0334.010 | 370
P=1022 | X=0121.700-0164.020 | Y=0328.600-0339.760 | Xuân Tây
P=1022 | X=0230.050-0270.410 | Y=0334.350-0345.510 | (+300 m)
P=1022 | X=0321.250-0333.780 | Y=0334.350-0345.510 | Hà
P=1022 | X=0121.700-0395.960 | Y=0352.100-0363.260 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Xuân
P=1022 | X=0121.700-0396.570 | Y=0363.600-0374.760 | Bảo - Xuân Tây đoạn từ Phân hiệu Trường Tiểu học Mỹ Hạnh
P=1022 | X=0121.700-0382.810 | Y=0375.100-0386.260 | (+300 m) đến Ngã ba đường Tân Hạnh đi Nam Hà có hiện
P=1022 | X=0097.600-0293.280 | Y=0386.600-0398.010 | 149 trạng là đường nhựa, bê tông xi măng:
P=1022 | X=0447.600-0463.790 | Y=0386.850-0398.010 | 360
P=1022 | X=0505.550-0521.740 | Y=0386.850-0398.010 | 230
P=1022 | X=0121.700-0352.260 | Y=0404.100-0415.260 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=1022 | X=0121.700-0398.570 | Y=0421.600-0432.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=1022 | X=0121.700-0395.960 | Y=0439.350-0450.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Xuân
P=1022 | X=0121.700-0396.570 | Y=0450.850-0462.010 | Bảo - Xuân Tây đoạn từ Phân hiệu Trường Tiểu học Mỹ Hạnh
P=1022 | X=0121.700-0382.810 | Y=0462.350-0473.510 | (+300 m) đến Ngã ba đường Tân Hạnh đi Nam Hà có hiện
P=1022 | X=0121.700-0293.280 | Y=0473.850-0485.010 | trạng là đường nhựa, bê tông xi măng:
P=1022 | X=0097.600-0352.610 | Y=0488.600-0502.510 | 150 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=1022 | X=0447.600-0463.790 | Y=0488.600-0499.760 | 290
P=1022 | X=0505.550-0521.740 | Y=0488.600-0499.760 | 180
P=1022 | X=0121.700-0375.290 | Y=0508.850-0520.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=1022 | X=0121.700-0215.810 | Y=0520.350-0531.510 | >500m đến ≤1.000m.
P=1022 | X=0121.700-0344.420 | Y=0537.850-0549.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=1022 | X=0121.700-0395.960 | Y=0555.600-0566.760 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Xuân
P=1022 | X=0121.700-0396.570 | Y=0567.100-0578.260 | Bảo - Xuân Tây đoạn từ Phân hiệu Trường Tiểu học Mỹ Hạnh
P=1022 | X=0121.700-0382.810 | Y=0578.600-0589.760 | (+300 m) đến Ngã ba đường Tân Hạnh đi Nam Hà có hiện
P=1022 | X=0121.700-0293.280 | Y=0590.100-0601.260 | trạng là đường nhựa, bê tông xi măng:
P=1022 | X=0097.600-0113.790 | Y=0596.100-0607.260 | 151
P=1022 | X=0447.600-0463.790 | Y=0596.100-0607.260 | 200
P=1022 | X=0505.550-0521.740 | Y=0596.100-0607.260 | 130
P=1022 | X=0121.700-0363.010 | Y=0607.600-0618.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=1022 | X=0121.700-0162.960 | Y=0619.100-0630.260 | >1.000m.
P=1022 | X=0121.700-0344.780 | Y=0636.600-0647.760 | - Có bề rộng <3m, cách đường giao thông >200m.
P=1022 | X=0097.600-0394.960 | Y=0654.350-0665.510 | 152 Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=1022 | X=0447.600-0463.790 | Y=0654.350-0665.510 | 360
P=1022 | X=0505.550-0521.740 | Y=0654.350-0665.510 | 230
P=1022 | X=0121.700-0384.810 | Y=0665.850-0677.010 | ra Đường Xuân Bảo - Xuân Tây đoạn từ Phân hiệu Trường
P=1022 | X=0121.700-0392.230 | Y=0677.350-0688.510 | Tiểu học Mỹ Hạnh (+300 m) đến Ngã ba đường Tân Hạnh đi
P=1022 | X=0121.700-0367.700 | Y=0688.850-0700.010 | Nam Hà có hiện trạng là đường nhựa, bê tông xi măng:
P=1022 | X=0121.700-0352.260 | Y=0706.350-0717.510 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=1023 | X=0121.700-0398.570 | Y=0078.600-0089.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=1023 | X=0121.700-0394.960 | Y=0096.350-0107.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=1023 | X=0121.700-0384.810 | Y=0107.850-0119.010 | ra Đường Xuân Bảo - Xuân Tây đoạn từ Phân hiệu Trường
P=1023 | X=0121.700-0392.230 | Y=0119.350-0130.510 | Tiểu học Mỹ Hạnh (+300 m) đến Ngã ba đường Tân Hạnh đi
P=1023 | X=0121.700-0367.700 | Y=0130.850-0142.010 | Nam Hà có hiện trạng là đường nhựa, bê tông xi măng:
P=1023 | X=0097.600-0352.610 | Y=0145.600-0159.510 | 153 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=1023 | X=0447.600-0463.790 | Y=0145.600-0156.760 | 290
P=1023 | X=0505.550-0521.740 | Y=0145.600-0156.760 | 180
P=1023 | X=0121.700-0375.290 | Y=0165.850-0177.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=1023 | X=0121.700-0215.810 | Y=0177.350-0188.510 | >500m đến ≤1.000m.
P=1023 | X=0121.700-0344.420 | Y=0194.850-0206.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=1023 | X=0121.700-0394.960 | Y=0212.600-0223.760 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=1023 | X=0121.700-0384.810 | Y=0224.100-0235.260 | ra Đường Xuân Bảo - Xuân Tây đoạn từ Phân hiệu Trường
P=1023 | X=0121.700-0392.230 | Y=0235.600-0246.760 | Tiểu học Mỹ Hạnh (+300 m) đến Ngã ba đường Tân Hạnh đi
P=1023 | X=0121.700-0367.700 | Y=0247.100-0258.260 | Nam Hà có hiện trạng là đường nhựa, bê tông xi măng:
P=1023 | X=0097.600-0113.790 | Y=0253.100-0264.260 | 154
P=1023 | X=0447.600-0463.790 | Y=0253.100-0264.260 | 200
P=1023 | X=0505.550-0521.740 | Y=0253.100-0264.260 | 130
P=1023 | X=0121.700-0363.010 | Y=0264.600-0275.760 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=1023 | X=0121.700-0162.960 | Y=0276.100-0287.260 | >1.000m.
P=1023 | X=0121.700-0344.780 | Y=0293.600-0304.760 | - Có bề rộng <3m, cách đường giao thông >200m.
P=1023 | X=0121.700-0206.280 | Y=0311.350-0322.510 | Đường Xuân Bảo -
P=1023 | X=0230.050-0401.760 | Y=0311.350-0322.510 | Ngã ba đường Tân Ranh giới xã Cẩm
P=1023 | X=0097.600-0113.790 | Y=0317.100-0328.260 | 155
P=1023 | X=0447.600-0463.790 | Y=0317.100-0328.260 | 550
P=1023 | X=0505.550-0521.740 | Y=0317.100-0328.260 | 370
P=1023 | X=0121.700-0164.020 | Y=0322.850-0334.010 | Xuân Tây
P=1023 | X=0230.050-0303.930 | Y=0322.850-0334.010 | Hạnh đi Nam Hà
P=1023 | X=0321.250-0334.330 | Y=0322.850-0334.010 | Mỹ
P=1023 | X=0121.700-0395.960 | Y=0340.600-0351.760 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Xuân
P=1023 | X=0121.700-0392.670 | Y=0352.100-0363.260 | Bảo - Xuân Tây đoạn từ Ngã ba đường Tân Hạnh đi Nam Hà
P=1023 | X=0121.700-0386.280 | Y=0363.600-0374.760 | đến Ranh giới xã Cẩm Mỹ có hiện trạng là đường nhựa, bê
P=1023 | X=0097.600-0181.690 | Y=0375.100-0386.510 | 156 tông xi măng:
P=1023 | X=0447.600-0463.790 | Y=0375.350-0386.510 | 360
P=1023 | X=0505.550-0521.740 | Y=0375.350-0386.510 | 230
P=1023 | X=0121.700-0352.260 | Y=0392.600-0403.760 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=1023 | X=0121.700-0398.570 | Y=0410.100-0421.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=1023 | X=0121.700-0395.960 | Y=0427.850-0439.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Xuân
P=1023 | X=0121.700-0392.670 | Y=0439.350-0450.510 | Bảo - Xuân Tây đoạn từ Ngã ba đường Tân Hạnh đi Nam Hà
P=1023 | X=0121.700-0386.280 | Y=0450.850-0462.010 | đến Ranh giới xã Cẩm Mỹ có hiện trạng là đường nhựa, bê
P=1023 | X=0121.700-0181.690 | Y=0462.350-0473.510 | tông xi măng:
P=1023 | X=0097.600-0352.610 | Y=0477.100-0491.010 | 157 - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=1023 | X=0447.600-0463.790 | Y=0477.100-0488.260 | 290
P=1023 | X=0505.550-0521.740 | Y=0477.100-0488.260 | 180
P=1023 | X=0121.700-0375.290 | Y=0497.350-0508.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=1023 | X=0121.700-0215.810 | Y=0508.850-0520.010 | >500m đến ≤1.000m.
P=1023 | X=0121.700-0344.420 | Y=0526.350-0537.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=1023 | X=0121.700-0395.960 | Y=0544.100-0555.260 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Xuân
P=1023 | X=0121.700-0392.670 | Y=0555.600-0566.760 | Bảo - Xuân Tây đoạn từ Ngã ba đường Tân Hạnh đi Nam Hà
P=1023 | X=0121.700-0386.280 | Y=0567.100-0578.260 | đến Ranh giới xã Cẩm Mỹ có hiện trạng là đường nhựa, bê
P=1023 | X=0121.700-0181.690 | Y=0578.600-0589.760 | tông xi măng:
P=1023 | X=0097.600-0113.790 | Y=0584.600-0595.760 | 158
P=1023 | X=0447.600-0463.790 | Y=0584.600-0595.760 | 200
P=1023 | X=0505.550-0521.740 | Y=0584.600-0595.760 | 130
P=1023 | X=0121.700-0363.010 | Y=0596.100-0607.260 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=1023 | X=0121.700-0162.960 | Y=0607.600-0618.760 | >1.000m.
P=1023 | X=0121.700-0344.780 | Y=0625.100-0636.260 | - Có bề rộng <3m, cách đường giao thông >200m.
P=1023 | X=0097.600-0394.960 | Y=0642.850-0654.010 | 159 Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=1023 | X=0447.600-0463.790 | Y=0642.850-0654.010 | 360
P=1023 | X=0505.550-0521.740 | Y=0642.850-0654.010 | 230
P=1023 | X=0121.700-0388.160 | Y=0654.350-0665.510 | ra Đường Xuân Bảo - Xuân Tây đoạn từ Ngã ba đường Tân
P=1023 | X=0121.700-0387.440 | Y=0665.850-0677.010 | Hạnh đi Nam Hà đến Ranh giới xã Cẩm Mỹ có hiện trạng là
