TABLE=057 | AREA=Phường Đồng Xoài
--- SEQUENCE=4 | SECTION=agricultural | PAGES=1945-1957 | LINES=1440 ---
P=1950 | X=0116.300-0269.000 | Y=0632.600-0643.760 | mặt đường từ 4m đường vào khu
P=1950 | X=0116.300-0257.990 | Y=0644.100-0655.260 | trở lên chưa được dân cư Tuấn
P=1950 | X=0116.300-0230.740 | Y=0655.600-0666.760 | đầu tư mặt đường Trang)
P=1950 | X=0116.300-0188.540 | Y=0667.100-0678.260 | nhựa, bê tông xi
P=1950 | X=0116.300-0141.310 | Y=0678.600-0689.760 | măng
P=1950 | X=0097.600-0357.770 | Y=0696.350-0707.510 | 53 Các tuyến đường Giáp ranh phường Hết đoạn có giải
P=1950 | X=0388.800-0405.480 | Y=0696.350-0707.510 | 430
P=1950 | X=0427.100-0443.780 | Y=0696.350-0707.510 | 340
P=1950 | X=0465.800-0482.480 | Y=0696.350-0707.510 | 200
P=1950 | X=0510.900-0522.020 | Y=0696.350-0707.510 | 39
P=1950 | X=0116.300-0255.080 | Y=0707.850-0719.010 | giao thông đấu nối Bình Phước
P=1950 | X=0285.550-0357.260 | Y=0707.850-0719.010 | phân cách cứng
P=1951 | X=0116.300-0197.320 | Y=0078.600-0089.760 | trực tiếp ra đường
P=1951 | X=0116.300-0176.860 | Y=0090.100-0101.260 | Quốc lộ 14 từ
P=1951 | X=0116.300-0200.190 | Y=0101.600-0112.760 | HLLG vào sâu trên
P=1951 | X=0116.300-0191.310 | Y=0113.100-0124.260 | 500m có bề rộng
P=1951 | X=0285.550-0366.670 | Y=0113.100-0124.260 | (thửa đất số 61 và
P=1951 | X=0116.300-0194.540 | Y=0124.600-0135.760 | mặt đường từ 4m
P=1951 | X=0285.550-0362.100 | Y=0124.600-0135.760 | thửa đất số 19 tờ
P=1951 | X=0116.300-0197.210 | Y=0136.100-0147.260 | trở lên chưa được
P=1951 | X=0285.550-0346.670 | Y=0136.100-0147.260 | bản đồ số 47)
P=1951 | X=0116.300-0197.320 | Y=0147.600-0158.760 | đầu tư mặt đường
P=1951 | X=0116.300-0188.540 | Y=0159.100-0170.260 | nhựa, bê tông xi
P=1951 | X=0116.300-0141.310 | Y=0170.600-0181.760 | măng
P=1951 | X=0116.300-0193.990 | Y=0188.350-0199.510 | Các tuyến đường
P=1951 | X=0116.300-0198.610 | Y=0199.850-0211.010 | giao thông đấu nối
P=1951 | X=0116.300-0197.320 | Y=0211.350-0222.510 | trực tiếp ra đường
P=1951 | X=0285.550-0358.770 | Y=0217.100-0228.260 | Hẻm vào trường
P=1951 | X=0116.300-0176.860 | Y=0222.850-0234.010 | Quốc lộ 14 từ
P=1951 | X=0201.300-0273.520 | Y=0222.850-0234.010 | Hết đoạn có giải
P=1951 | X=0285.550-0343.890 | Y=0228.600-0239.760 | Tiểu học Tân
P=1951 | X=0116.300-0273.010 | Y=0234.350-0245.510 | HLLG vào sâu trên phân cách cứng
P=1951 | X=0285.550-0365.550 | Y=0240.100-0251.260 | Thành và phía đối
P=1951 | X=0097.600-0282.420 | Y=0245.850-0257.010 | 54 500m có bề rộng (thửa đất số 61 và
P=1951 | X=0388.800-0405.480 | Y=0245.850-0257.010 | 430
P=1951 | X=0427.100-0443.780 | Y=0245.850-0257.010 | 340
P=1951 | X=0465.800-0482.480 | Y=0245.850-0257.010 | 200
P=1951 | X=0510.900-0522.020 | Y=0245.850-0257.010 | 39
P=1951 | X=0285.550-0361.120 | Y=0251.600-0262.760 | diện (thửa đất số
P=1951 | X=0116.300-0277.850 | Y=0257.350-0268.510 | mặt đường từ 4m thửa đất số 19 tờ
P=1951 | X=0285.550-0358.200 | Y=0263.100-0274.260 | 64, tờ bản đồ số
P=1951 | X=0116.300-0262.420 | Y=0268.850-0280.010 | trở lên chưa được bản đồ số 47)
P=1951 | X=0285.550-0300.000 | Y=0274.600-0285.760 | 75)
P=1951 | X=0116.300-0197.320 | Y=0280.350-0291.510 | đầu tư mặt đường
P=1951 | X=0116.300-0188.540 | Y=0291.850-0303.010 | nhựa, bê tông xi
P=1951 | X=0116.300-0141.310 | Y=0303.350-0314.510 | măng
P=1951 | X=0116.300-0193.990 | Y=0321.100-0332.260 | Các tuyến đường
P=1951 | X=0116.300-0198.540 | Y=0332.600-0343.760 | giao thông đấu nối
P=1951 | X=0116.300-0197.320 | Y=0344.100-0355.260 | trực tiếp ra đường
P=1951 | X=0285.550-0365.520 | Y=0344.100-0355.260 | Hết ranh phía Tây
P=1951 | X=0201.300-0274.520 | Y=0349.850-0361.010 | Hẻm vào trường
P=1951 | X=0116.300-0176.860 | Y=0355.600-0366.760 | Quốc lộ 14 từ
P=1951 | X=0285.550-0361.680 | Y=0355.600-0366.760 | Ủy ban nhân dân
P=1951 | X=0201.300-0259.620 | Y=0361.350-0372.510 | Tiểu học Tân
P=1951 | X=0116.300-0200.180 | Y=0367.100-0378.260 | HLLG vào sâu trên
P=1951 | X=0285.550-0360.540 | Y=0367.100-0378.260 | xa Tân Thành cũ
P=1951 | X=0201.300-0281.300 | Y=0372.850-0384.010 | Thành và phía đối
P=1951 | X=0097.600-0191.310 | Y=0378.600-0389.760 | 55 500m có bề rộng
P=1951 | X=0285.550-0346.110 | Y=0378.600-0389.760 | (phía đối diện
P=1951 | X=0388.800-0405.480 | Y=0378.600-0389.760 | 330
P=1951 | X=0427.100-0443.780 | Y=0378.600-0389.760 | 260
P=1951 | X=0465.800-0482.480 | Y=0378.600-0389.760 | 155
P=1951 | X=0510.900-0522.020 | Y=0378.600-0389.760 | 39
P=1951 | X=0201.300-0276.870 | Y=0384.350-0395.510 | diện (thửa đất số
P=1951 | X=0116.300-0194.540 | Y=0390.100-0401.260 | mặt đường từ 4m
P=1951 | X=0285.550-0353.250 | Y=0390.100-0401.260 | đường vào khu
P=1951 | X=0201.300-0273.950 | Y=0395.850-0407.010 | 64, tờ bản đồ số
P=1951 | X=0116.300-0197.210 | Y=0401.600-0412.760 | trở lên chưa được
P=1951 | X=0285.550-0342.240 | Y=0401.600-0412.760 | dân cư Tuấn
P=1951 | X=0201.300-0215.750 | Y=0407.350-0418.510 | 75)
P=1951 | X=0116.300-0197.320 | Y=0413.100-0424.260 | đầu tư mặt đường
P=1951 | X=0285.550-0314.990 | Y=0413.100-0424.260 | Trang)
P=1951 | X=0116.300-0188.540 | Y=0424.600-0435.760 | nhựa, bê tông xi
P=1951 | X=0116.300-0141.310 | Y=0436.100-0447.260 | măng
P=1951 | X=0116.300-0193.990 | Y=0453.850-0465.010 | Các tuyến đường
P=1951 | X=0116.300-0198.540 | Y=0465.350-0476.510 | giao thông đấu nối
P=1951 | X=0116.300-0281.270 | Y=0476.850-0488.010 | trực tiếp ra đường Hết ranh phía Tây
P=1951 | X=0116.300-0176.860 | Y=0488.350-0499.510 | Quốc lộ 14 từ
P=1951 | X=0201.300-0277.430 | Y=0488.350-0499.510 | Ủy ban nhân dân
P=1951 | X=0116.300-0276.290 | Y=0499.850-0511.010 | HLLG vào sâu trên xã Tân Thành cũ
P=1951 | X=0285.550-0363.880 | Y=0505.600-0516.760 | Giáp ranh xã Nha
P=1951 | X=0097.600-0261.860 | Y=0511.350-0522.510 | 56 500m có bề rộng (phía đối diện
P=1951 | X=0388.800-0405.480 | Y=0511.350-0522.510 | 330
P=1951 | X=0427.100-0443.780 | Y=0511.350-0522.510 | 260
P=1951 | X=0465.800-0482.480 | Y=0511.350-0522.510 | 155
P=1951 | X=0510.900-0522.020 | Y=0511.350-0522.510 | 39
P=1951 | X=0285.550-0305.540 | Y=0517.100-0528.260 | Bích
P=1951 | X=0116.300-0269.000 | Y=0522.850-0534.010 | mặt đường từ 4m đường vào khu
P=1951 | X=0116.300-0257.990 | Y=0534.350-0545.510 | trở lên chưa được dân cư Tuấn
P=1951 | X=0116.300-0230.740 | Y=0545.850-0557.010 | đầu tư mặt đường Trang)
P=1951 | X=0116.300-0188.540 | Y=0557.350-0568.510 | nhựa, bê tông xi
P=1951 | X=0116.300-0141.310 | Y=0568.850-0580.010 | măng
P=1951 | X=0116.300-0193.990 | Y=0586.600-0597.760 | Các tuyến đường
P=1951 | X=0116.300-0198.540 | Y=0598.100-0609.260 | giao thông đấu nối
P=1951 | X=0116.300-0197.320 | Y=0609.600-0620.760 | trực tiếp ra đường
P=1951 | X=0116.300-0176.860 | Y=0621.100-0632.260 | Quốc lộ 14 từ
P=1951 | X=0285.550-0357.820 | Y=0621.100-0632.260 | Hết đoạn có giải
P=1951 | X=0116.300-0199.640 | Y=0632.600-0643.760 | HLLG vào sâu đến
P=1951 | X=0285.550-0357.320 | Y=0632.600-0643.760 | phân cách cứng
P=1951 | X=0201.300-0283.440 | Y=0638.350-0649.510 | Giáp ranh phường
P=1951 | X=0097.600-0191.310 | Y=0644.100-0655.260 | 49 500m có bề rộng
P=1951 | X=0285.550-0366.670 | Y=0644.100-0655.260 | (thửa đất số 61 và
P=1951 | X=0388.800-0405.480 | Y=0644.100-0655.260 | 430
P=1951 | X=0427.100-0443.780 | Y=0644.100-0655.260 | 340
P=1951 | X=0465.800-0482.480 | Y=0644.100-0655.260 | 200
P=1951 | X=0510.900-0522.020 | Y=0644.100-0655.260 | 39
P=1951 | X=0201.300-0255.080 | Y=0649.850-0661.010 | Bình Phước
P=1951 | X=0116.300-0189.440 | Y=0655.600-0666.760 | mặt đường dưới
P=1951 | X=0285.550-0362.100 | Y=0655.600-0666.760 | thửa đất số 19 tờ
P=1951 | X=0116.300-0190.100 | Y=0667.100-0678.260 | 4m đã được đầu
P=1951 | X=0285.550-0346.670 | Y=0667.100-0678.260 | bản đồ số 47)
P=1951 | X=0116.300-0177.880 | Y=0678.600-0689.760 | tư mặt đường
P=1951 | X=0116.300-0188.540 | Y=0690.100-0701.260 | nhựa, bê tông xi
P=1951 | X=0116.300-0141.310 | Y=0701.600-0712.760 | măng
P=1952 | X=0116.300-0193.990 | Y=0078.600-0089.760 | Các tuyến đường
P=1952 | X=0116.300-0198.540 | Y=0090.100-0101.260 | giao thông đấu nối
P=1952 | X=0116.300-0197.320 | Y=0101.600-0112.760 | trực tiếp ra đường
P=1952 | X=0285.550-0358.770 | Y=0107.350-0118.510 | Hẻm vào trường
P=1952 | X=0116.300-0176.860 | Y=0113.100-0124.260 | Quốc lộ 14 từ
P=1952 | X=0201.300-0273.570 | Y=0113.100-0124.260 | Hết đoạn có giải
P=1952 | X=0285.550-0343.890 | Y=0118.850-0130.010 | Tiểu học Tân
P=1952 | X=0116.300-0273.010 | Y=0124.600-0135.760 | HLLG vào sâu đến phân cách cứng
P=1952 | X=0285.550-0365.550 | Y=0130.350-0141.510 | Thành và phía đối
P=1952 | X=0097.600-0282.510 | Y=0136.100-0147.260 | 50 500m có bề rộng (thửa đất số 61 và
P=1952 | X=0388.800-0405.480 | Y=0136.100-0147.260 | 430
P=1952 | X=0427.100-0443.780 | Y=0136.100-0147.260 | 340
P=1952 | X=0465.800-0482.480 | Y=0136.100-0147.260 | 200
P=1952 | X=0510.900-0522.020 | Y=0136.100-0147.260 | 39
P=1952 | X=0285.550-0361.120 | Y=0141.850-0153.010 | diện (thửa đất số
P=1952 | X=0116.300-0277.880 | Y=0147.600-0158.760 | mặt đường dưới thửa đất số 19 tờ
P=1952 | X=0285.550-0358.200 | Y=0153.350-0164.510 | 64, tờ bản đồ số
P=1952 | X=0116.300-0262.420 | Y=0159.100-0170.260 | 4m đã được đầu bản đồ số 47)
P=1952 | X=0285.550-0300.000 | Y=0164.850-0176.010 | 75)
P=1952 | X=0116.300-0177.880 | Y=0170.600-0181.760 | tư mặt đường
P=1952 | X=0116.300-0188.540 | Y=0182.100-0193.260 | nhựa, bê tông xi
P=1952 | X=0116.300-0141.310 | Y=0193.600-0204.760 | măng
P=1952 | X=0116.300-0193.990 | Y=0211.350-0222.510 | Các tuyến đường
P=1952 | X=0116.300-0198.540 | Y=0222.850-0234.010 | giao thông đấu nối
P=1952 | X=0116.300-0197.320 | Y=0234.350-0245.510 | trực tiếp ra đường
P=1952 | X=0285.550-0365.520 | Y=0234.350-0245.510 | Hết ranh phía Tây
P=1952 | X=0201.300-0274.520 | Y=0240.100-0251.260 | Hẻm vào trường
P=1952 | X=0116.300-0176.860 | Y=0245.850-0257.010 | Quốc lộ 14 từ
P=1952 | X=0285.550-0361.680 | Y=0245.850-0257.010 | Ủy ban nhân dân
P=1952 | X=0201.300-0259.620 | Y=0251.600-0262.760 | Tiểu học Tân
P=1952 | X=0116.300-0199.640 | Y=0257.350-0268.510 | HLLG vào sâu đến
P=1952 | X=0285.550-0360.540 | Y=0257.350-0268.510 | xã Tân Thành cũ
P=1952 | X=0201.300-0281.300 | Y=0263.100-0274.260 | Thành và phía đối
P=1952 | X=0097.600-0191.310 | Y=0268.850-0280.010 | 51 500m có bề rộng
P=1952 | X=0285.550-0346.110 | Y=0268.850-0280.010 | (phía đối diện
P=1952 | X=0388.800-0405.480 | Y=0268.850-0280.010 | 330
P=1952 | X=0427.100-0443.780 | Y=0268.850-0280.010 | 260
P=1952 | X=0465.800-0482.480 | Y=0268.850-0280.010 | 155
P=1952 | X=0510.900-0522.020 | Y=0268.850-0280.010 | 39
P=1952 | X=0201.300-0276.870 | Y=0274.600-0285.760 | diện (thửa đất số
P=1952 | X=0116.300-0189.440 | Y=0280.350-0291.510 | mặt đường dưới
P=1952 | X=0285.550-0353.250 | Y=0280.350-0291.510 | đường vào khu
P=1952 | X=0201.300-0273.950 | Y=0286.100-0297.260 | 64, tờ bản đồ số
P=1952 | X=0116.300-0190.100 | Y=0291.850-0303.010 | 4m đã được đầu
P=1952 | X=0285.550-0342.240 | Y=0291.850-0303.010 | dân cư Tuấn
P=1952 | X=0201.300-0215.750 | Y=0297.600-0308.760 | 75)
P=1952 | X=0116.300-0177.880 | Y=0303.350-0314.510 | tư mặt đường
P=1952 | X=0285.550-0314.990 | Y=0303.350-0314.510 | Trang)
P=1952 | X=0116.300-0188.540 | Y=0314.850-0326.010 | nhựa, bê tông xi
P=1952 | X=0116.300-0141.310 | Y=0326.350-0337.510 | măng
P=1952 | X=0116.300-0193.990 | Y=0344.100-0355.260 | Các tuyến đường
P=1952 | X=0116.300-0198.540 | Y=0355.600-0366.760 | giao thông đấu nối
P=1952 | X=0116.300-0281.270 | Y=0367.100-0378.260 | trực tiếp ra đường Hết ranh phía Tây
P=1952 | X=0116.300-0176.860 | Y=0378.600-0389.760 | Quốc lộ 14 từ
P=1952 | X=0201.300-0277.460 | Y=0378.600-0389.760 | Ủy ban nhân dân
P=1952 | X=0116.300-0276.280 | Y=0390.100-0401.260 | HLLG vào sâu đến xã Tân Thành cũ
P=1952 | X=0285.550-0363.880 | Y=0395.850-0407.010 | Giáp ranh xã Nha
P=1952 | X=0097.600-0261.860 | Y=0401.600-0412.760 | 52 500m có bề rộng (phía đối diện
P=1952 | X=0388.800-0405.480 | Y=0401.600-0412.760 | 330
P=1952 | X=0427.100-0443.780 | Y=0401.600-0412.760 | 260
P=1952 | X=0465.800-0482.480 | Y=0401.600-0412.760 | 155
P=1952 | X=0510.900-0522.020 | Y=0401.600-0412.760 | 39
P=1952 | X=0285.550-0305.540 | Y=0407.350-0418.510 | Bích
P=1952 | X=0116.300-0269.000 | Y=0413.100-0424.260 | mặt đường dưới đường vào khu
P=1952 | X=0116.300-0257.990 | Y=0424.600-0435.760 | 4m đã được đầu dân cư Tuấn
P=1952 | X=0116.300-0177.880 | Y=0436.100-0447.260 | tư mặt đường
P=1952 | X=0201.300-0230.740 | Y=0436.100-0447.260 | Trang)
P=1952 | X=0116.300-0188.540 | Y=0447.600-0458.760 | nhựa, bê tông xi
P=1952 | X=0116.300-0141.310 | Y=0459.100-0470.260 | măng
P=1952 | X=0116.300-0193.990 | Y=0476.850-0488.010 | Các tuyến đường
P=1952 | X=0116.300-0198.540 | Y=0488.350-0499.510 | giao thông đấu nối
P=1952 | X=0116.300-0197.320 | Y=0499.850-0511.010 | trực tiếp ra đường
P=1952 | X=0116.300-0176.860 | Y=0511.350-0522.510 | Quốc lộ 14 từ
P=1952 | X=0285.550-0357.770 | Y=0511.350-0522.510 | Hết đoạn có giải
P=1952 | X=0116.300-0200.180 | Y=0522.850-0534.010 | HLLG vào sâu trên
P=1952 | X=0285.550-0357.260 | Y=0522.850-0534.010 | phân cách cứng
P=1952 | X=0201.300-0283.440 | Y=0528.600-0539.760 | Giáp ranh phường
P=1952 | X=0097.600-0191.310 | Y=0534.350-0545.510 | 53 500m có bề rộng
P=1952 | X=0285.550-0366.670 | Y=0534.350-0545.510 | (thửa đất số 61 và
P=1952 | X=0388.800-0405.480 | Y=0534.350-0545.510 | 430
P=1952 | X=0427.100-0443.780 | Y=0534.350-0545.510 | 340
P=1952 | X=0465.800-0482.480 | Y=0534.350-0545.510 | 200
P=1952 | X=0510.900-0522.020 | Y=0534.350-0545.510 | 39
P=1952 | X=0201.300-0255.080 | Y=0540.100-0551.260 | Bình Phước
P=1952 | X=0116.300-0189.440 | Y=0545.850-0557.010 | mặt đường dưới
P=1952 | X=0285.550-0362.100 | Y=0545.850-0557.010 | thửa đất số 19 tờ
P=1952 | X=0116.300-0190.100 | Y=0557.350-0568.510 | 4m đã được đầu
P=1952 | X=0285.550-0346.670 | Y=0557.350-0568.510 | bản đồ số 47)
P=1952 | X=0116.300-0177.880 | Y=0568.850-0580.010 | tư mặt đường
P=1952 | X=0116.300-0188.540 | Y=0580.350-0591.510 | nhựa, bê tông xi
P=1952 | X=0116.300-0141.310 | Y=0591.850-0603.010 | măng
P=1952 | X=0097.600-0358.770 | Y=0609.600-0620.760 | 54 Các tuyến đường Hết đoạn có giải Hẻm vào trường
P=1952 | X=0388.800-0405.480 | Y=0609.600-0620.760 | 430
P=1952 | X=0427.100-0443.780 | Y=0609.600-0620.760 | 340
P=1952 | X=0465.800-0482.480 | Y=0609.600-0620.760 | 200
P=1952 | X=0510.900-0522.020 | Y=0609.600-0620.760 | 39
P=1952 | X=0116.300-0343.870 | Y=0621.100-0632.260 | giao thông đấu nối phân cách cứng Tiểu học Tân
P=1952 | X=0116.300-0365.550 | Y=0632.600-0643.760 | trực tiếp ra đường (thửa đất số 61 và Thành và phía đối
P=1952 | X=0116.300-0176.860 | Y=0644.100-0655.260 | Quốc lộ 14 từ
P=1952 | X=0201.300-0361.120 | Y=0644.100-0655.260 | thửa đất số 19 tờ diện (thửa đất số
P=1952 | X=0116.300-0262.420 | Y=0655.600-0666.760 | HLLG vào sâu trên bản đồ số 47)
P=1952 | X=0285.550-0358.230 | Y=0655.600-0666.760 | 64, tờ bản đồ số
P=1952 | X=0116.300-0191.310 | Y=0667.100-0678.260 | 500m có bề rộng
P=1952 | X=0285.550-0300.000 | Y=0667.100-0678.260 | 75)
P=1952 | X=0116.300-0189.440 | Y=0678.600-0689.760 | mặt đường dưới
P=1952 | X=0116.300-0190.100 | Y=0690.100-0701.260 | 4m đã được đầu
P=1952 | X=0116.300-0177.880 | Y=0701.600-0712.760 | tư mặt đường
P=1953 | X=0116.300-0188.540 | Y=0078.600-0089.760 | nhựa, bê tông xi
P=1953 | X=0116.300-0141.310 | Y=0090.100-0101.260 | măng
P=1953 | X=0116.300-0193.990 | Y=0107.850-0119.010 | Các tuyến đường
P=1953 | X=0116.300-0198.540 | Y=0119.350-0130.510 | giao thông đấu nối
P=1953 | X=0116.300-0197.320 | Y=0130.850-0142.010 | trực tiếp ra đường
P=1953 | X=0285.550-0365.520 | Y=0130.850-0142.010 | Hết ranh phía Tây
P=1953 | X=0201.300-0274.520 | Y=0136.600-0147.760 | Hẻm vào trường
P=1953 | X=0116.300-0176.860 | Y=0142.350-0153.510 | Quốc lộ 14 từ
P=1953 | X=0285.550-0361.680 | Y=0142.350-0153.510 | Ủy ban nhân dân
P=1953 | X=0201.300-0259.620 | Y=0148.100-0159.260 | Tiểu học Tân
P=1953 | X=0116.300-0200.180 | Y=0153.850-0165.010 | HLLG vào sâu trên
P=1953 | X=0285.550-0360.550 | Y=0153.850-0165.010 | xã Tân Thành cũ
P=1953 | X=0201.300-0281.300 | Y=0159.600-0170.760 | Thành và phía đối
P=1953 | X=0097.600-0191.310 | Y=0165.350-0176.510 | 55 500m có bề rộng
P=1953 | X=0285.550-0346.110 | Y=0165.350-0176.510 | (phía đối diện
P=1953 | X=0388.800-0405.480 | Y=0165.350-0176.510 | 330
P=1953 | X=0427.100-0443.780 | Y=0165.350-0176.510 | 260
P=1953 | X=0465.800-0482.480 | Y=0165.350-0176.510 | 155
P=1953 | X=0510.900-0522.020 | Y=0165.350-0176.510 | 39
P=1953 | X=0201.300-0276.870 | Y=0171.100-0182.260 | diện (thửa đất số
P=1953 | X=0116.300-0189.440 | Y=0176.850-0188.010 | mặt đường dưới
P=1953 | X=0285.550-0353.250 | Y=0176.850-0188.010 | đường vào khu
P=1953 | X=0201.300-0273.950 | Y=0182.600-0193.760 | 64, tờ bản đồ số
P=1953 | X=0116.300-0190.100 | Y=0188.350-0199.510 | 4m đã được đầu
P=1953 | X=0285.550-0342.240 | Y=0188.350-0199.510 | dân cư Tuấn
P=1953 | X=0201.300-0215.750 | Y=0194.100-0205.260 | 75)
P=1953 | X=0116.300-0177.880 | Y=0199.850-0211.010 | tư mặt đường
P=1953 | X=0285.550-0314.990 | Y=0199.850-0211.010 | Trang)
P=1953 | X=0116.300-0188.540 | Y=0211.350-0222.510 | nhựa, bê tông xi
P=1953 | X=0116.300-0141.310 | Y=0222.850-0234.010 | măng
P=1953 | X=0116.300-0193.990 | Y=0240.600-0251.760 | Các tuyến đường
P=1953 | X=0116.300-0198.540 | Y=0252.100-0263.260 | giao thông đấu nối
P=1953 | X=0116.300-0281.270 | Y=0263.600-0274.760 | trực tiếp ra đường Hết ranh phía Tây
P=1953 | X=0116.300-0176.860 | Y=0275.100-0286.260 | Quốc lộ 14 từ
P=1953 | X=0201.300-0277.430 | Y=0275.100-0286.260 | Ủy ban nhân dân
P=1953 | X=0116.300-0276.290 | Y=0286.600-0297.760 | HLLG vào sâu trên xã Tân Thành cũ
P=1953 | X=0285.550-0363.880 | Y=0292.350-0303.510 | Giáp ranh xã Nha
P=1953 | X=0097.600-0261.860 | Y=0298.100-0309.260 | 56 500m có bề rộng (phía đối diện
P=1953 | X=0388.800-0405.480 | Y=0298.100-0309.260 | 330
P=1953 | X=0427.100-0443.780 | Y=0298.100-0309.260 | 260
P=1953 | X=0465.800-0482.480 | Y=0298.100-0309.260 | 155
P=1953 | X=0510.900-0522.020 | Y=0298.100-0309.260 | 39
P=1953 | X=0285.550-0305.560 | Y=0303.850-0315.010 | Bích
P=1953 | X=0116.300-0269.000 | Y=0309.600-0320.760 | mặt đường dưới đường vào khu
P=1953 | X=0116.300-0257.990 | Y=0321.100-0332.260 | 4m đã được đầu dân cư Tuấn
P=1953 | X=0116.300-0177.880 | Y=0332.600-0343.760 | tư mặt đường
P=1953 | X=0201.300-0230.740 | Y=0332.600-0343.760 | Trang)
P=1953 | X=0116.300-0188.540 | Y=0344.100-0355.260 | nhựa, bê tông xi
P=1953 | X=0116.300-0141.310 | Y=0355.600-0366.760 | măng
P=1953 | X=0116.300-0193.990 | Y=0373.350-0384.510 | Các tuyến đường
P=1953 | X=0116.300-0198.540 | Y=0384.850-0396.010 | giao thông đấu nối
P=1953 | X=0116.300-0197.320 | Y=0396.350-0407.510 | trực tiếp ra đường
P=1953 | X=0116.300-0176.860 | Y=0407.850-0419.010 | Quốc lộ 14 từ
P=1953 | X=0285.550-0357.770 | Y=0407.850-0419.010 | Hết đoạn có giải
P=1953 | X=0116.300-0199.640 | Y=0419.350-0430.510 | HLLG vào sâu đến
P=1953 | X=0285.550-0357.260 | Y=0419.350-0430.510 | phân cách cứng
P=1953 | X=0201.300-0283.440 | Y=0425.100-0436.260 | Giáp ranh phường
P=1953 | X=0097.600-0191.310 | Y=0430.850-0442.010 | 57 500m có bề rộng
P=1953 | X=0285.550-0366.670 | Y=0430.850-0442.010 | (thửa đất số 61 và
P=1953 | X=0388.800-0405.480 | Y=0430.850-0442.010 | 430
P=1953 | X=0427.100-0443.780 | Y=0430.850-0442.010 | 340
P=1953 | X=0465.800-0482.480 | Y=0430.850-0442.010 | 200
P=1953 | X=0510.900-0522.020 | Y=0430.850-0442.010 | 39
P=1953 | X=0201.300-0255.080 | Y=0436.600-0447.760 | Bình Phước
P=1953 | X=0116.300-0189.440 | Y=0442.350-0453.510 | mặt đường dưới
P=1953 | X=0285.550-0362.100 | Y=0442.350-0453.510 | thửa đất số 19 tờ
P=1953 | X=0116.300-0182.340 | Y=0453.850-0465.010 | 4m chưa được
P=1953 | X=0285.550-0346.670 | Y=0453.850-0465.010 | bản đồ số 47)
P=1953 | X=0116.300-0197.320 | Y=0465.350-0476.510 | đầu tư mặt đường
P=1953 | X=0116.300-0188.540 | Y=0476.850-0488.010 | nhựa, bê tông xi
P=1953 | X=0116.300-0141.310 | Y=0488.350-0499.510 | măng
P=1953 | X=0116.300-0193.990 | Y=0506.100-0517.260 | Các tuyến đường
P=1953 | X=0116.300-0198.540 | Y=0517.600-0528.760 | giao thông đấu nối
P=1953 | X=0116.300-0197.320 | Y=0529.100-0540.260 | trực tiếp ra đường
P=1953 | X=0285.550-0358.740 | Y=0534.850-0546.010 | Hẻm vào trường
P=1953 | X=0116.300-0176.860 | Y=0540.600-0551.760 | Quốc lộ 14 từ
P=1953 | X=0201.300-0273.520 | Y=0540.600-0551.760 | Hết đoạn có giải
P=1953 | X=0285.550-0343.890 | Y=0546.350-0557.510 | Tiểu học Tân
P=1953 | X=0116.300-0273.010 | Y=0552.100-0563.260 | HLLG vào sâu đến phân cách cứng
P=1953 | X=0285.550-0365.610 | Y=0557.850-0569.010 | Thành và phía đối
P=1953 | X=0097.600-0282.420 | Y=0563.600-0574.760 | 58 500m có bề rộng (thửa đất số 61 và
P=1953 | X=0388.800-0405.480 | Y=0563.600-0574.760 | 430
P=1953 | X=0427.100-0443.780 | Y=0563.600-0574.760 | 340
P=1953 | X=0465.800-0482.480 | Y=0563.600-0574.760 | 200
P=1953 | X=0510.900-0522.020 | Y=0563.600-0574.760 | 39
P=1953 | X=0285.550-0361.120 | Y=0569.350-0580.510 | diện (thửa đất số
P=1953 | X=0116.300-0277.850 | Y=0575.100-0586.260 | mặt đường dưới thửa đất số 19 tờ
P=1953 | X=0285.550-0358.200 | Y=0580.850-0592.010 | 64, tờ bản đồ số
P=1953 | X=0116.300-0182.340 | Y=0586.600-0597.760 | 4m chưa được
P=1953 | X=0201.300-0262.420 | Y=0586.600-0597.760 | bản đồ số 47)
P=1953 | X=0285.550-0300.000 | Y=0592.350-0603.510 | 75)
P=1953 | X=0116.300-0197.320 | Y=0598.100-0609.260 | đầu tư mặt đường
P=1953 | X=0116.300-0188.540 | Y=0609.600-0620.760 | nhựa, bê tông xi
P=1953 | X=0116.300-0141.310 | Y=0621.100-0632.260 | măng
P=1953 | X=0097.600-0365.520 | Y=0638.850-0650.010 | 59 Các tuyến đường Hẻm vào trường Hết ranh phía Tây
P=1953 | X=0388.800-0405.480 | Y=0638.850-0650.010 | 330
P=1953 | X=0427.100-0443.780 | Y=0638.850-0650.010 | 260
P=1953 | X=0465.800-0482.480 | Y=0638.850-0650.010 | 155
P=1953 | X=0510.900-0522.020 | Y=0638.850-0650.010 | 39
P=1953 | X=0116.300-0259.620 | Y=0650.350-0661.510 | giao thông đấu nối Tiểu học Tân
P=1953 | X=0285.550-0361.680 | Y=0650.350-0661.510 | Ủy ban nhân dân
P=1953 | X=0116.300-0360.540 | Y=0661.850-0673.010 | trực tiếp ra đường Thành và phía đối xã Tân Thành cũ
P=1953 | X=0116.300-0176.860 | Y=0673.350-0684.510 | Quốc lộ 14 từ
